rep,alp,num_cell,filter_dim,error
6,1.0,320,"(32, 32)",12.916966162049933
6,1.0,416,"(32, 32)",11.244703105502973
6,1.0,512,"(32, 32)",10.007618100424562
6,10.0,128,"(32, 32)",20.492848521255816
6,10.0,224,"(32, 32)",16.20860640713374
6,10.0,320,"(32, 32)",13.711387379104394
6,10.0,416,"(32, 32)",11.6719627530273
6,10.0,512,"(32, 32)",10.420688269905913
7,0.01,128,"(32, 32)",25.00311938851819
7,0.01,224,"(32, 32)",20.923113899500354
7,0.01,320,"(32, 32)",18.06068173664772
7,0.01,416,"(32, 32)",16.262507745504916
7,0.01,512,"(32, 32)",14.645885715237199
7,0.1,128,"(32, 32)",22.733560260449273
7,0.1,224,"(32, 32)",18.215009825602
7,0.1,320,"(32, 32)",16.120178803050976
7,0.1,416,"(32, 32)",14.059733207634952
7,0.1,512,"(32, 32)",12.401439896936726
7,1.0,128,"(32, 32)",19.083415179792016
7,1.0,224,"(32, 32)",15.469537518424252
7,1.0,320,"(32, 32)",12.936631620445311
7,1.0,416,"(32, 32)",11.268186661555108
7,1.0,512,"(32, 32)",9.919120442251943
7,10.0,128,"(32, 32)",20.526315406716943
7,10.0,224,"(32, 32)",16.125129166906355
7,10.0,320,"(32, 32)",13.557966045773231
7,10.0,416,"(32, 32)",11.796200279494052
7,10.0,512,"(32, 32)",10.428049891918423
8,0.01,128,"(32, 32)",25.02249041767987
8,0.01,224,"(32, 32)",20.858897137258115
8,0.01,320,"(32, 32)",18.186478523854827
8,0.01,416,"(32, 32)",16.25569686799254
8,0.01,512,"(32, 32)",14.587386579816274
8,0.1,128,"(32, 32)",22.60621158004926
8,0.1,224,"(32, 32)",18.470978010273463
8,0.1,320,"(32, 32)",15.868693863903514
8,0.1,416,"(32, 32)",14.091662199417089
8,0.1,512,"(32, 32)",12.245987682704534
8,1.0,128,"(32, 32)",18.981261600092665
8,1.0,224,"(32, 32)",15.36302065731349
8,1.0,320,"(32, 32)",13.004400388863646
8,1.0,416,"(32, 32)",11.257693732837692
8,1.0,512,"(32, 32)",9.98813554749273
8,10.0,128,"(32, 32)",20.446712179233845
8,10.0,224,"(32, 32)",16.0961567384661
8,10.0,320,"(32, 32)",13.498229581810413
8,10.0,416,"(32, 32)",11.836935936641883
8,10.0,512,"(32, 32)",10.425047247251298
9,0.01,128,"(32, 32)",25.02679853350056
9,0.01,224,"(32, 32)",20.692021915839355
9,0.01,320,"(32, 32)",17.92409043391884
9,0.01,416,"(32, 32)",16.180637274641732
9,0.01,512,"(32, 32)",14.65267790187326
9,0.1,128,"(32, 32)",22.51042713575165
9,0.1,224,"(32, 32)",18.396210553919538
9,0.1,320,"(32, 32)",15.917687761131912
9,0.1,416,"(32, 32)",13.811346359752294
9,0.1,512,"(32, 32)",12.1493152755132
9,1.0,128,"(32, 32)",18.965954846442735
9,1.0,224,"(32, 32)",15.503341068606817
9,1.0,320,"(32, 32)",13.028525820152744
9,1.0,416,"(32, 32)",11.238737445120407
9,1.0,512,"(32, 32)",9.91300219193335
9,10.0,128,"(32, 32)",20.498169607928183
9,10.0,224,"(32, 32)",16.26766312991808
9,10.0,320,"(32, 32)",13.738568495762
9,10.0,416,"(32, 32)",11.775220385390318
9,10.0,512,"(32, 32)",10.438853467342401
