rep,alp,num_cell,filter_dim,error
2,10,14,"(8, 8)",33.20420058
2,10,20,"(8, 8)",27.18241859
2,10,26,"(8, 8)",22.15563628
2,10,32,"(8, 8)",19.69425737
3,0.01,8,"(8, 8)",32.77765821
3,0.01,14,"(8, 8)",28.27036868
3,0.01,20,"(8, 8)",25.13600806
3,0.01,26,"(8, 8)",22.56321829
3,0.01,32,"(8, 8)",20.88852614
3,0.1,8,"(8, 8)",29.9066458
3,0.1,14,"(8, 8)",24.88516074
3,0.1,20,"(8, 8)",21.38704953
3,0.1,26,"(8, 8)",18.7137686
3,0.1,32,"(8, 8)",16.12127938
3,1,8,"(8, 8)",40.60096278
3,1,14,"(8, 8)",31.63559922
3,1,20,"(8, 8)",25.849904
3,1,26,"(8, 8)",21.02198068
3,1,32,"(8, 8)",18.60146253
3,10,8,"(8, 8)",47.69051974
3,10,14,"(8, 8)",32.7963078
3,10,20,"(8, 8)",26.46204148
3,10,26,"(8, 8)",22.0962895
3,10,32,"(8, 8)",19.13561886
4,0.01,8,"(8, 8)",32.52854171
4,0.01,14,"(8, 8)",28.17590317
4,0.01,20,"(8, 8)",25.10847605
4,0.01,26,"(8, 8)",22.60767515
4,0.01,32,"(8, 8)",21.02838913
4,0.1,8,"(8, 8)",29.48811237
4,0.1,14,"(8, 8)",24.5887761
4,0.1,20,"(8, 8)",21.1222573
4,0.1,26,"(8, 8)",18.5711282
4,0.1,32,"(8, 8)",16.56056288
4,1,8,"(8, 8)",39.88007191
4,1,14,"(8, 8)",31.06477713
4,1,20,"(8, 8)",25.76687632
4,1,26,"(8, 8)",21.94767869
4,1,32,"(8, 8)",18.34067168
4,10,8,"(8, 8)",49.2254209
4,10,14,"(8, 8)",33.21279685
4,10,20,"(8, 8)",27.23674375
4,10,26,"(8, 8)",22.91524755
4,10,32,"(8, 8)",19.38549678
5,0.01,8,"(8, 8)",32.9773
5,0.01,14,"(8, 8)",28.3350069
5,0.01,20,"(8, 8)",24.69549771
5,0.01,26,"(8, 8)",22.51949796
5,0.01,32,"(8, 8)",20.46981515
5,0.1,8,"(8, 8)",29.80989962
5,0.1,14,"(8, 8)",24.44307924
5,0.1,20,"(8, 8)",21.16088861
5,0.1,26,"(8, 8)",18.8256118
5,0.1,32,"(8, 8)",16.41707221
5,1,8,"(8, 8)",40.00529335
5,1,14,"(8, 8)",31.04719735
5,1,20,"(8, 8)",25.38585262
5,1,26,"(8, 8)",21.57021249
5,1,32,"(8, 8)",18.46178603
5,10,8,"(8, 8)",46.85803848
5,10,14,"(8, 8)",32.8252645
5,10,20,"(8, 8)",26.42587652
5,10,26,"(8, 8)",22.70575167
5,10,32,"(8, 8)",19.33385297
6,0.01,8,"(8, 8)",32.62755133
6,0.01,14,"(8, 8)",28.44675974
6,0.01,20,"(8, 8)",25.54198806
6,0.01,26,"(8, 8)",22.66936245
6,0.01,32,"(8, 8)",20.81688564
6,0.1,8,"(8, 8)",30.25668923
6,0.1,14,"(8, 8)",24.59312661
6,0.1,20,"(8, 8)",21.35219111
6,0.1,26,"(8, 8)",18.15801699
6,0.1,32,"(8, 8)",16.7025047
6,1,8,"(8, 8)",39.47982311
6,1,14,"(8, 8)",31.60738844
6,1,20,"(8, 8)",25.4689
6,1,26,"(8, 8)",21.50964671
6,1,32,"(8, 8)",18.7156128
6,10,8,"(8, 8)",48.37916531
6,10,14,"(8, 8)",33.86434082
6,10,20,"(8, 8)",27.22798058
6,10,26,"(8, 8)",22.93482344
6,10,32,"(8, 8)",19.66958743
7,0.01,8,"(8, 8)",32.3312539
7,0.01,14,"(8, 8)",28.33726816
7,0.01,20,"(8, 8)",25.50665152
7,0.01,26,"(8, 8)",22.68992345
7,0.01,32,"(8, 8)",20.901854
7,0.1,8,"(8, 8)",29.63277806
7,0.1,14,"(8, 8)",24.87761103
7,0.1,20,"(8, 8)",21.6059309
7,0.1,26,"(8, 8)",18.68495911
7,0.1,32,"(8, 8)",16.434045
7,1,8,"(8, 8)",40.70792126
7,1,14,"(8, 8)",31.591962
7,1,20,"(8, 8)",25.56179592
7,1,26,"(8, 8)",21.17003305
7,1,32,"(8, 8)",18.6461818
7,10,8,"(8, 8)",47.32244563
7,10,14,"(8, 8)",33.57488007
7,10,20,"(8, 8)",26.75678866
7,10,26,"(8, 8)",22.43030511
7,10,32,"(8, 8)",19.04311799
8,0.01,8,"(8, 8)",32.85552674
8,0.01,14,"(8, 8)",27.84394338
8,0.01,20,"(8, 8)",25.06803593
8,0.01,26,"(8, 8)",23.01194917
8,0.01,32,"(8, 8)",21.02388232
8,0.1,8,"(8, 8)",29.77785566
8,0.1,14,"(8, 8)",24.94008399
8,0.1,20,"(8, 8)",21.39410457
8,0.1,26,"(8, 8)",18.50281194
8,0.1,32,"(8, 8)",16.69341433
8,1,8,"(8, 8)",40.13161241
8,1,14,"(8, 8)",31.20676275
8,1,20,"(8, 8)",25.64578231
8,1,26,"(8, 8)",21.77129453
8,1,32,"(8, 8)",18.57870516
8,10,8,"(8, 8)",48.02020661
8,10,14,"(8, 8)",33.50896163
8,10,20,"(8, 8)",27.25185612
8,10,26,"(8, 8)",22.46231008
8,10,32,"(8, 8)",19.33729852
9,0.01,8,"(8, 8)",32.85907003
9,0.01,14,"(8, 8)",27.96927974
9,0.01,20,"(8, 8)",25.02185865
9,0.01,26,"(8, 8)",22.56884778
9,0.01,32,"(8, 8)",20.85446445
9,0.1,8,"(8, 8)",29.15684445
9,0.1,14,"(8, 8)",24.65827382
9,0.1,20,"(8, 8)",21.24055343
9,0.1,26,"(8, 8)",18.68964907
9,0.1,32,"(8, 8)",16.6387974
9,1,8,"(8, 8)",40.31305102
9,1,14,"(8, 8)",31.09168768
9,1,20,"(8, 8)",25.4524433
9,1,26,"(8, 8)",21.71189559
9,1,32,"(8, 8)",17.8825578
9,10,8,"(8, 8)",47.17598563
9,10,14,"(8, 8)",33.34176158
9,10,20,"(8, 8)",26.97451392
9,10,26,"(8, 8)",23.02910663
9,10,32,"(8, 8)",19.25484356
0,0.01,32,"(16, 16)",36.0246243
0,0.01,56,"(16, 16)",30.59563542
0,0.01,80,"(16, 16)",27.50571944
0,0.01,104,"(16, 16)",24.22085369
0,0.01,128,"(16, 16)",22.25612393
0,0.1,32,"(16, 16)",31.69593648
0,0.1,56,"(16, 16)",25.96478315
0,0.1,80,"(16, 16)",22.57470551
0,0.1,104,"(16, 16)",19.72567042
0,0.1,128,"(16, 16)",17.63214421
0,1,32,"(16, 16)",33.50789048
0,1,56,"(16, 16)",26.14305849
0,1,80,"(16, 16)",22.00432405
0,1,104,"(16, 16)",18.44841193
0,1,128,"(16, 16)",16.29655935
0,10,32,"(16, 16)",36.02977475
0,10,56,"(16, 16)",28.24834417
0,10,80,"(16, 16)",22.77903136
0,10,104,"(16, 16)",18.87153018
0,10,128,"(16, 16)",16.88927224
1,0.01,32,"(16, 16)",35.57183458
1,0.01,56,"(16, 16)",30.54445841
1,0.01,80,"(16, 16)",27.16101299
1,0.01,104,"(16, 16)",24.67386716
1,0.01,128,"(16, 16)",22.36924584
1,0.1,32,"(16, 16)",31.66330085
1,0.1,56,"(16, 16)",26.08538677
1,0.1,80,"(16, 16)",22.20673716
1,0.1,104,"(16, 16)",19.57374099
1,0.1,128,"(16, 16)",17.66127275
1,1,32,"(16, 16)",33.85774585
1,1,56,"(16, 16)",26.46344453
1,1,80,"(16, 16)",21.91800408
1,1,104,"(16, 16)",18.65139201
1,1,128,"(16, 16)",16.01747095
