rep,alp,num_cell,error
0,0.01,8,32.78393241155238
0,0.01,14,27.808064927941697
0,0.01,20,24.96587537658337
0,0.01,26,22.573032953314577
0,0.01,32,20.660748290610833
0,0.1,8,29.955685692638752
0,0.1,14,24.3728613282013
0,0.1,20,21.394272264128777
0,0.1,26,18.84762720609809
0,0.1,32,16.522980725623515
0,1.0,8,40.1026779783642
0,1.0,14,30.161465240321387
0,1.0,20,25.67112213535342
0,1.0,26,21.913862051361544
0,1.0,32,18.576299810304903
0,10.0,8,47.966690744937864
0,10.0,14,33.76894287867641
0,10.0,20,26.63760715071037
0,10.0,26,21.696954958280894
0,10.0,32,19.225993061584663
1,0.01,8,32.81475415434284
1,0.01,14,28.024787421530473
1,0.01,20,24.975566062583734
1,0.01,26,23.018575382114122
1,0.01,32,20.37655671146446
1,0.1,8,29.937032166331694
1,0.1,14,24.627463512833142
1,0.1,20,20.87427048921785
1,0.1,26,18.774416170554172
1,0.1,32,16.409194420493073
1,1.0,8,39.77655749577381
1,1.0,14,30.542629405447972
1,1.0,20,25.73680873125947
1,1.0,26,21.30050545392699
1,1.0,32,18.497707946656124
1,10.0,8,46.21264443038316
1,10.0,14,33.60709917138902
1,10.0,20,27.723840360063804
1,10.0,26,22.52829887120902
1,10.0,32,19.48663008670895
2,0.01,8,32.733865214090564
2,0.01,14,28.478764636967714
2,0.01,20,25.227250530161296
2,0.01,26,22.632710528711865
2,0.01,32,20.582847383556896
2,0.1,8,29.620588851422742
2,0.1,14,24.415506597915623
2,0.1,20,21.120224723342837
2,0.1,26,18.45299993177081
2,0.1,32,16.247049386566513
2,1.0,8,40.44411205730396
2,1.0,14,31.109774929447635
2,1.0,20,25.427571451538498
2,1.0,26,21.320394088795883
2,1.0,32,18.376801486813264
2,10.0,8,47.877147775784294
2,10.0,14,33.204200580005335
2,10.0,20,27.182418593922698
2,10.0,26,22.155636282573635
2,10.0,32,19.694257369749874
3,0.01,8,32.77765821302199
3,0.01,14,28.270368676711442
3,0.01,20,25.136008057406645
3,0.01,26,22.56321829289133
3,0.01,32,20.88852614342573
3,0.1,8,29.90664580112137
3,0.1,14,24.885160738391583
3,0.1,20,21.387049530118915
3,0.1,26,18.713768603503116
3,0.1,32,16.12127938335847
3,1.0,8,40.60096278434926
3,1.0,14,31.63559922228558
3,1.0,20,25.8499040022641
3,1.0,26,21.02198068028824
3,1.0,32,18.60146252614488
3,10.0,8,47.6905197447349
3,10.0,14,32.796307795591765
3,10.0,20,26.46204147986747
3,10.0,26,22.09628950359449
3,10.0,32,19.135618864627176
4,0.01,8,32.52854170871791
4,0.01,14,28.175903167735846
4,0.01,20,25.108476054177075
4,0.01,26,22.60767514706941
4,0.01,32,21.02838913389826
4,0.1,8,29.488112365910116
4,0.1,14,24.58877610122655
4,0.1,20,21.12225730291525
4,0.1,26,18.571128201413607
4,0.1,32,16.560562884213574
4,1.0,8,39.880071909389116
4,1.0,14,31.064777129617283
4,1.0,20,25.76687631986468
4,1.0,26,21.947678685237083
4,1.0,32,18.34067167743171
4,10.0,8,49.22542090364357
4,10.0,14,33.21279684500506
4,10.0,20,27.236743747389067
4,10.0,26,22.915247546096396
