rep,alp,num_cell,error
3,0.01,104,24.223157912252965
3,0.01,128,22.05896892873678
3,0.1,32,31.801381804476236
3,0.1,56,25.6646557139869
3,0.1,80,22.251369648471307
3,0.1,104,19.50528567154088
3,0.1,128,17.482743065212293
3,1.0,32,33.7365528585731
3,1.0,56,26.57509998148415
3,1.0,80,22.14530892048783
3,1.0,104,18.109897503955118
3,1.0,128,16.09282935018391
3,10.0,32,36.84916035123879
3,10.0,56,28.038644349091033
3,10.0,80,23.07045784299586
3,10.0,104,19.125965966656818
3,10.0,128,16.835022769161423
4,0.01,32,35.65017158927124
4,0.01,56,30.674496010617208
4,0.01,80,26.76132240608837
4,0.01,104,24.315533681633564
4,0.01,128,22.448257715123017
4,0.1,32,31.467813123680287
4,0.1,56,26.267297985345348
4,0.1,80,22.348676914590797
4,0.1,104,19.83150478022645
4,0.1,128,17.504513621673343
4,1.0,32,33.46889913972738
4,1.0,56,26.08057302020989
4,1.0,80,21.676574945484067
4,1.0,104,18.49626060015821
4,1.0,128,16.1010218515188
4,10.0,32,36.61693075296363
4,10.0,56,27.86390088728156
4,10.0,80,22.89455199423753
4,10.0,104,19.295992910633714
4,10.0,128,16.83673028694619
5,0.01,32,35.550077390519476
5,0.01,56,30.674853296403217
5,0.01,80,26.962320314957267
5,0.01,104,24.313328902914726
5,0.01,128,22.094182507977088
5,0.1,32,31.962533116985494
5,0.1,56,25.98419325186363
5,0.1,80,22.27257703967552
5,0.1,104,19.609773402327345
5,0.1,128,17.69097089916154
5,1.0,32,33.933796548835694
5,1.0,56,26.316739354708666
5,1.0,80,21.65304440419903
5,1.0,104,18.455144992900607
5,1.0,128,15.947575155829494
5,10.0,32,35.64158271195165
5,10.0,56,28.292171565528697
5,10.0,80,22.704957996994043
5,10.0,104,19.474453747278325
5,10.0,128,16.922243235800384
6,0.01,32,36.22353154398823
6,0.01,56,30.205099657990225
6,0.01,80,27.328413318925584
6,0.01,104,24.350140458784807
6,0.01,128,22.126463329824855
6,0.1,32,31.12517893789553
6,0.1,56,26.079263688558264
6,0.1,80,22.57008914698352
6,0.1,104,19.677707331712185
6,0.1,128,17.68523292705194
6,1.0,32,33.43246895562381
6,1.0,56,26.27600415431591
6,1.0,80,21.76638273411273
6,1.0,104,18.439526255846136
6,1.0,128,16.417039444203965
6,10.0,32,36.899894716272854
6,10.0,56,28.279176617065076
6,10.0,80,22.236055011772486
6,10.0,104,19.56084076788702
6,10.0,128,16.697328223578413
7,0.01,32,35.8301191145173
7,0.01,56,30.55646778324798
7,0.01,80,26.620651678051765
7,0.01,104,24.394303879544875
7,0.01,128,22.363552638910054
7,0.1,32,31.85259359869496
7,0.1,56,26.370619640628714
7,0.1,80,22.155090646043945
7,0.1,104,19.507021593492293
7,0.1,128,17.78519957646271
7,1.0,32,33.64156344850467
7,1.0,56,26.268538259578165
7,1.0,80,21.284562669508308
7,1.0,104,18.661039571475744
7,1.0,128,15.889398488110393
7,10.0,32,36.37023805470629
7,10.0,56,27.895714559912342
7,10.0,80,22.91313602877921
7,10.0,104,19.393465951357054
7,10.0,128,17.094104268031078
8,0.01,32,36.57337787235601
8,0.01,56,30.906043133944948
8,0.01,80,27.02037064022091
8,0.01,104,24.23846774832562
8,0.01,128,22.36171588066724
8,0.1,32,31.1872598336859
8,0.1,56,25.938400363232123
8,0.1,80,22.64237224821223
8,0.1,104,19.534151639929185
8,0.1,128,17.70608428435871
8,1.0,32,34.39535624409852
8,1.0,56,26.497826109195895
8,1.0,80,21.53079767956268
8,1.0,104,18.41133635470187
8,1.0,128,15.778206892550896
8,10.0,32,36.0530688351272
8,10.0,56,27.681680657625574
8,10.0,80,23.044219259062903
8,10.0,104,19.289632647444062
8,10.0,128,17.011061491680362
9,0.01,32,35.884246963608746
9,0.01,56,30.85833481979126
9,0.01,80,26.94692622899536
9,0.01,104,24.384298575698434
9,0.01,128,21.802838215986032
9,0.1,32,30.91150474812666
9,0.1,56,25.25711843030768
9,0.1,80,22.27572815943306
9,0.1,104,19.52370420642408
9,0.1,128,17.904229867368066
9,1.0,32,32.70930398525329
9,1.0,56,26.616414221528093
9,1.0,80,21.58950962769547
9,1.0,104,18.716653187385432
9,1.0,128,15.99679592952871
9,10.0,32,36.61811977507606
9,10.0,56,27.98932246569436
9,10.0,80,22.881193896268883
9,10.0,104,19.37918892154251
9,10.0,128,16.8836080565826
