rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
0,0.1,104,200,6,"(16, 16)",27.0099618
0,0.1,104,200,8,"(16, 16)",27.85783816
0,0.1,128,50,2,"(16, 16)",21.31766356
0,0.1,128,50,4,"(16, 16)",23.87982209
0,0.1,128,50,6,"(16, 16)",25.55235615
0,0.1,128,50,8,"(16, 16)",26.46866446
0,0.1,128,100,2,"(16, 16)",21.37168368
0,0.1,128,100,4,"(16, 16)",23.94797998
0,0.1,128,100,6,"(16, 16)",25.49611829
0,0.1,128,100,8,"(16, 16)",26.46962631
0,0.1,128,200,2,"(16, 16)",21.37445193
0,0.1,128,200,4,"(16, 16)",23.83375574
0,0.1,128,200,6,"(16, 16)",25.52728046
0,0.1,128,200,8,"(16, 16)",26.44531502
0,1,32,50,2,"(16, 16)",39.26715209
0,1,32,50,4,"(16, 16)",38.62212378
0,1,32,50,6,"(16, 16)",38.69224339
0,1,32,50,8,"(16, 16)",38.89576186
0,1,32,100,2,"(16, 16)",39.43719081
0,1,32,100,4,"(16, 16)",38.40938829
0,1,32,100,6,"(16, 16)",38.71694526
0,1,32,100,8,"(16, 16)",38.82049979
0,1,32,200,2,"(16, 16)",39.49646159
0,1,32,200,4,"(16, 16)",38.63307565
0,1,32,200,6,"(16, 16)",38.83039279
0,1,32,200,8,"(16, 16)",38.89017943
0,1,56,50,2,"(16, 16)",32.92867072
0,1,56,50,4,"(16, 16)",33.50253884
0,1,56,50,6,"(16, 16)",34.37312811
0,1,56,50,8,"(16, 16)",34.98144317
0,1,56,100,2,"(16, 16)",32.8129938
0,1,56,100,4,"(16, 16)",33.5504908
0,1,56,100,6,"(16, 16)",34.4291734
0,1,56,100,8,"(16, 16)",35.01999153
0,1,56,200,2,"(16, 16)",32.94912891
0,1,56,200,4,"(16, 16)",33.46680138
0,1,56,200,6,"(16, 16)",34.39959131
0,1,56,200,8,"(16, 16)",35.03667915
0,1,80,50,2,"(16, 16)",28.8270319
0,1,80,50,4,"(16, 16)",31.01849177
