rep,alp,num_cell,cell_size,sparse_freq,error
0,10.0,14,100,2,36.26799027841837
0,10.0,14,100,4,37.07623299048721
0,10.0,14,100,6,38.01306946518256
0,10.0,14,100,8,38.536424028024136
0,10.0,14,200,2,36.2649378023202
0,10.0,14,200,4,37.02472659569661
0,10.0,14,200,6,37.94457665292083
0,10.0,14,200,8,38.604815841846225
0,10.0,20,50,2,33.45555457281948
0,10.0,20,50,4,35.57858979696803
0,10.0,20,50,6,36.73306247405932
0,10.0,20,50,8,37.413608780071485
0,10.0,20,100,2,33.508186649538096
0,10.0,20,100,4,35.60164634455304
0,10.0,20,100,6,36.68015393822835
0,10.0,20,100,8,37.303870553063874
0,10.0,20,200,2,33.44133062078967
0,10.0,20,200,4,35.590295263932234
0,10.0,20,200,6,36.70671023108404
0,10.0,20,200,8,37.34959124605728
0,10.0,26,50,2,32.13543858128094
0,10.0,26,50,4,34.878751053979116
0,10.0,26,50,6,36.04971160773318
0,10.0,26,50,8,36.62413122819728
0,10.0,26,100,2,32.11300227335565
0,10.0,26,100,4,34.84004340877522
0,10.0,26,100,6,35.986752297788456
0,10.0,26,100,8,36.733919115697866
0,10.0,26,200,2,32.10343428924797
0,10.0,26,200,4,34.77857372753
0,10.0,26,200,6,36.031193887843884
0,10.0,26,200,8,36.6519566303793
0,10.0,32,50,2,31.38074352689141
0,10.0,32,50,4,34.320795275937336
0,10.0,32,50,6,35.57843749219443
0,10.0,32,50,8,36.229479749810025
0,10.0,32,100,2,31.343681479899246
0,10.0,32,100,4,34.291029141240855
0,10.0,32,100,6,35.58100219404406
0,10.0,32,100,8,36.1888662024361
0,10.0,32,200,2,31.37209735225002
0,10.0,32,200,4,34.32481177292995
0,10.0,32,200,6,35.54288621593753
0,10.0,32,200,8,36.16828674578723
1,0.01,8,50,2,71.47211899716778
1,0.01,8,50,4,68.80373879076728
1,0.01,8,50,6,66.75491457788178
1,0.01,8,50,8,66.16160259838202
1,0.01,8,100,2,70.73241750655792
1,0.01,8,100,4,68.52455384068503
1,0.01,8,100,6,66.30772358251757
1,0.01,8,100,8,65.71368394481378
1,0.01,8,200,2,70.98419317062235
1,0.01,8,200,4,68.40391774251248
1,0.01,8,200,6,66.8260079584337
1,0.01,8,200,8,65.95592553022684
1,0.01,14,50,2,66.40032806200541
1,0.01,14,50,4,64.91134498666081
1,0.01,14,50,6,63.33609503028508
1,0.01,14,50,8,62.47690131021752
1,0.01,14,100,2,66.01827085350551
1,0.01,14,100,4,65.19285173840491
1,0.01,14,100,6,62.51107659415609
1,0.01,14,100,8,62.04025284706403
1,0.01,14,200,2,66.54382669776386
1,0.01,14,200,4,64.87602615279901
1,0.01,14,200,6,63.741635510588345
1,0.01,14,200,8,61.95411066760043
1,0.01,20,50,2,59.75256307044535
1,0.01,20,50,4,57.47421801193979
1,0.01,20,50,6,55.08709219584038
1,0.01,20,50,8,54.51954580362706
1,0.01,20,100,2,60.10187953606018
1,0.01,20,100,4,57.678034872792864
1,0.01,20,100,6,55.036807245923626
1,0.01,20,100,8,55.33418822872866
1,0.01,20,200,2,60.67210417612605
1,0.01,20,200,4,56.71325549370136
1,0.01,20,200,6,55.049454597453106
1,0.01,20,200,8,55.16079649949758
1,0.01,26,50,2,52.35027055351641
1,0.01,26,50,4,47.14570696998257
1,0.01,26,50,6,45.61226967659085
1,0.01,26,50,8,43.8241058954754
1,0.01,26,100,2,52.05446453753794
1,0.01,26,100,4,47.49502983191116
1,0.01,26,100,6,44.29383321339534
1,0.01,26,100,8,44.190410383278056
1,0.01,26,200,2,52.201942428169524
1,0.01,26,200,4,48.0418235641701
1,0.01,26,200,6,45.70066954708653
1,0.01,26,200,8,42.84471426448394
1,0.01,32,50,2,42.437921221388464
1,0.01,32,50,4,35.70510248429917
