rep,alp,num_cell,error
0,0.01,32,24.967008107409452
0,0.01,56,21.423713633001572
0,0.01,80,18.96229415711421
0,0.01,104,16.782376555237846
0,0.01,128,14.913612450852694
0,0.1,32,20.45488407972149
0,0.1,56,16.500734601863126
0,0.1,80,13.782259465136892
0,0.1,104,11.508544567102241
0,0.1,128,9.690946888675073
0,1.0,32,21.5913928190371
0,1.0,56,16.268450430223364
0,1.0,80,13.013487788075892
0,1.0,104,10.544097579898152
0,1.0,128,8.657629240582136
0,10.0,32,22.872660449515234
0,10.0,56,16.80710739383056
0,10.0,80,13.581662752047393
0,10.0,104,11.36982324199454
0,10.0,128,9.970434351482716
1,0.01,32,24.839295646522107
1,0.01,56,21.411068829187467
1,0.01,80,18.865654153692326
1,0.01,104,16.84677646037107
1,0.01,128,14.804737874048534
1,0.1,32,20.34896619640544
1,0.1,56,16.399412637752647
1,0.1,80,13.61276703879989
1,0.1,104,11.534163109655452
1,0.1,128,9.746883187591743
1,1.0,32,21.679284730211332
1,1.0,56,16.249125765245516
1,1.0,80,13.053871480845356
1,1.0,104,10.512481174157303
1,1.0,128,8.649580717123301
1,10.0,32,22.712869630869996
1,10.0,56,16.946057962329956
1,10.0,80,13.535241787022288
1,10.0,104,11.359753126228897
1,10.0,128,9.881038123506729
2,0.01,32,25.026609373980577
2,0.01,56,21.390525845506126
2,0.01,80,18.928028621242422
2,0.01,104,16.826600468823237
2,0.01,128,14.776171596181296
2,0.1,32,20.369177425145345
2,0.1,56,16.41607418378907
2,0.1,80,13.793279609212947
2,0.1,104,11.434261509743136
2,0.1,128,9.700854541065148
2,1.0,32,21.37465600523295
2,1.0,56,16.323311683080075
2,1.0,80,13.238560038512896
2,1.0,104,10.583215387443067
2,1.0,128,8.66100524952924
2,10.0,32,23.00055279274767
2,10.0,56,16.755607918798876
2,10.0,80,13.570155501349664
2,10.0,104,11.362378002892495
2,10.0,128,9.962307082621338
3,0.01,32,24.821764237426766
3,0.01,56,21.40220926948875
3,0.01,80,19.020726293100402
3,0.01,104,16.732085597618873
3,0.01,128,14.957071419335913
3,0.1,32,20.35288587722867
3,0.1,56,16.472246931606815
3,0.1,80,13.696906632968476
3,0.1,104,11.4399851616183
3,0.1,128,9.707421670657114
3,1.0,32,21.391975577540926
3,1.0,56,16.17831560965406
3,1.0,80,12.953325994793483
3,1.0,104,10.649571448645007
3,1.0,128,8.656834110975627
3,10.0,32,22.738298949244744
3,10.0,56,16.846366608310866
3,10.0,80,13.54115859423479
3,10.0,104,11.367616373997109
3,10.0,128,9.936880224322385
4,0.01,32,25.02544748247268
4,0.01,56,21.52364645854783
4,0.01,80,18.831008373777838
4,0.01,104,16.8857135813277
4,0.01,128,14.87643989838607
4,0.1,32,20.086849564357834
4,0.1,56,16.277706412259104
4,0.1,80,13.823329218917564
4,0.1,104,11.495653409104072
4,0.1,128,9.691370824451578
4,1.0,32,21.62466474504734
