rep,alp,num_cell,error
8,0.1,8,23.383850706779523
8,0.1,14,17.51956913666472
8,0.1,20,14.60448497184083
8,0.1,26,12.08919863358589
8,0.1,32,10.127488383877623
8,1.0,8,39.9034647018118
8,1.0,14,21.86148857276621
8,1.0,20,16.616349917000694
8,1.0,26,13.285478560528988
8,1.0,32,10.699302001718365
8,10.0,8,48.87612102032701
8,10.0,14,23.70552049877665
8,10.0,20,17.1759117317579
8,10.0,26,14.137037161376794
8,10.0,32,11.93037433558182
9,0.01,8,25.05572897754019
9,0.01,14,21.37140665468472
9,0.01,20,18.856239848375985
9,0.01,26,16.82780548330748
9,0.01,32,14.784050125813243
9,0.1,8,22.984502463956556
9,0.1,14,17.81284639791334
9,0.1,20,14.640207193086242
9,0.1,26,12.04426105010864
9,0.1,32,10.176604640691288
9,1.0,8,39.739700134558994
9,1.0,14,22.34689996030083
9,1.0,20,16.59380287406242
9,1.0,26,13.365078535095392
9,1.0,32,10.804310072832154
9,10.0,8,48.58555913748096
9,10.0,14,23.267712972700615
9,10.0,20,17.245589203760574
9,10.0,26,14.012842418832422
9,10.0,32,11.928006376616567
