rep,alp,num_cell,filter_dim,error
9,0.01,224,"(32, 32)",32.20135289
9,0.01,320,"(32, 32)",27.90459551
9,0.01,416,"(32, 32)",24.77118393
9,0.01,512,"(32, 32)",21.57637281
9,0.1,128,"(32, 32)",35.18731093
9,0.1,224,"(32, 32)",28.74714361
9,0.1,320,"(32, 32)",24.23883161
9,0.1,416,"(32, 32)",20.63949224
9,0.1,512,"(32, 32)",18.15032242
9,1,128,"(32, 32)",29.71857427
9,1,224,"(32, 32)",23.31560326
9,1,320,"(32, 32)",18.52556782
9,1,416,"(32, 32)",14.89750546
9,1,512,"(32, 32)",12.10257196
9,10,128,"(32, 32)",32.50446717
9,10,224,"(32, 32)",24.55795075
9,10,320,"(32, 32)",19.79112067
9,10,416,"(32, 32)",16.4634845
9,10,512,"(32, 32)",14.50767485
0,0.01,32,"(16, 16)",36.47143163
0,0.01,56,"(16, 16)",30.76134579
0,0.01,80,"(16, 16)",26.64713818
0,0.01,104,"(16, 16)",23.44537994
0,0.01,128,"(16, 16)",20.53293002
0,0.1,32,"(16, 16)",31.21711221
0,0.1,56,"(16, 16)",25.01968204
0,0.1,80,"(16, 16)",20.93334728
0,0.1,104,"(16, 16)",17.19833521
0,0.1,128,"(16, 16)",14.56000402
0,1,32,"(16, 16)",32.82830285
0,1,56,"(16, 16)",24.93706235
0,1,80,"(16, 16)",19.47025299
0,1,104,"(16, 16)",15.56385914
0,1,128,"(16, 16)",12.48054272
0,10,32,"(16, 16)",35.5580058
0,10,56,"(16, 16)",26.2845761
0,10,80,"(16, 16)",20.60927514
0,10,104,"(16, 16)",16.91007233
0,10,128,"(16, 16)",14.46384962
1,0.01,32,"(16, 16)",35.96940987
1,0.01,56,"(16, 16)",30.53839453
1,0.01,80,"(16, 16)",26.76833564
1,0.01,104,"(16, 16)",23.61932014
1,0.01,128,"(16, 16)",20.75047118
1,0.1,32,"(16, 16)",30.74895265
1,0.1,56,"(16, 16)",24.6847963
1,0.1,80,"(16, 16)",20.71010053
1,0.1,104,"(16, 16)",17.09468101
1,0.1,128,"(16, 16)",14.54993129
1,1,32,"(16, 16)",33.3802621
1,1,56,"(16, 16)",24.63233645
1,1,80,"(16, 16)",19.35041302
1,1,104,"(16, 16)",15.64548425
1,1,128,"(16, 16)",12.5409484
1,10,32,"(16, 16)",36.43903611
1,10,56,"(16, 16)",25.74306232
1,10,80,"(16, 16)",20.51425085
1,10,104,"(16, 16)",16.96568605
1,10,128,"(16, 16)",14.4534049
2,0.01,32,"(16, 16)",36.38536207
2,0.01,56,"(16, 16)",30.80148125
2,0.01,80,"(16, 16)",26.45353836
2,0.01,104,"(16, 16)",23.41674749
2,0.01,128,"(16, 16)",20.69448679
2,0.1,32,"(16, 16)",31.20285415
2,0.1,56,"(16, 16)",24.78563067
2,0.1,80,"(16, 16)",20.76589982
2,0.1,104,"(16, 16)",17.57227474
2,0.1,128,"(16, 16)",14.87484446
2,1,32,"(16, 16)",33.03218082
2,1,56,"(16, 16)",24.67908614
2,1,80,"(16, 16)",19.52294579
2,1,104,"(16, 16)",15.46236712
2,1,128,"(16, 16)",12.45669194
2,10,32,"(16, 16)",35.19722449
2,10,56,"(16, 16)",26.30389894
2,10,80,"(16, 16)",20.21219572
2,10,104,"(16, 16)",16.9076348
2,10,128,"(16, 16)",14.4837782
3,0.01,32,"(16, 16)",36.01910572
3,0.01,56,"(16, 16)",30.52031263
3,0.01,80,"(16, 16)",26.93644164
3,0.01,104,"(16, 16)",23.48608473
3,0.01,128,"(16, 16)",20.68574355
3,0.1,32,"(16, 16)",31.1705798
3,0.1,56,"(16, 16)",24.89037634
3,0.1,80,"(16, 16)",20.47471455
3,0.1,104,"(16, 16)",17.52838296
3,0.1,128,"(16, 16)",14.56730042
3,1,32,"(16, 16)",33.13855388
3,1,56,"(16, 16)",25.35672256
3,1,80,"(16, 16)",19.44457388
3,1,104,"(16, 16)",15.31031366
3,1,128,"(16, 16)",12.42355485
3,10,32,"(16, 16)",35.74109373
3,10,56,"(16, 16)",26.33790171
3,10,80,"(16, 16)",20.64428725
3,10,104,"(16, 16)",16.92572276
3,10,128,"(16, 16)",14.50662356
4,0.01,32,"(16, 16)",36.0824164
4,0.01,56,"(16, 16)",30.35843675
4,0.01,80,"(16, 16)",26.81732042
4,0.01,104,"(16, 16)",23.46744271
4,0.01,128,"(16, 16)",20.94605911
4,0.1,32,"(16, 16)",30.87803579
4,0.1,56,"(16, 16)",24.8379367
4,0.1,80,"(16, 16)",20.55325295
4,0.1,104,"(16, 16)",17.53115219
4,0.1,128,"(16, 16)",14.77310944
4,1,32,"(16, 16)",32.69497694
4,1,56,"(16, 16)",24.88694921
4,1,80,"(16, 16)",19.5375732
4,1,104,"(16, 16)",15.70141337
4,1,128,"(16, 16)",12.47713393
4,10,32,"(16, 16)",35.55094639
4,10,56,"(16, 16)",26.27006752
4,10,80,"(16, 16)",20.81182457
4,10,104,"(16, 16)",17.10806607
4,10,128,"(16, 16)",14.3839646
5,0.01,32,"(16, 16)",36.3184339
5,0.01,56,"(16, 16)",30.29168351
5,0.01,80,"(16, 16)",26.59216541
5,0.01,104,"(16, 16)",23.59823117
5,0.01,128,"(16, 16)",20.77516946
5,0.1,32,"(16, 16)",30.70853059
5,0.1,56,"(16, 16)",24.85552976
5,0.1,80,"(16, 16)",20.68037462
5,0.1,104,"(16, 16)",17.69302293
5,0.1,128,"(16, 16)",14.698095
5,1,32,"(16, 16)",32.1216154
5,1,56,"(16, 16)",24.68567011
5,1,80,"(16, 16)",19.19056175
5,1,104,"(16, 16)",15.54818472
5,1,128,"(16, 16)",12.35066713
5,10,32,"(16, 16)",35.75682259
5,10,56,"(16, 16)",26.50706978
5,10,80,"(16, 16)",20.54740068
5,10,104,"(16, 16)",16.7852075
5,10,128,"(16, 16)",14.41517055
6,0.01,32,"(16, 16)",36.01804482
6,0.01,56,"(16, 16)",30.70050886
6,0.01,80,"(16, 16)",26.51971393
6,0.01,104,"(16, 16)",23.37477063
6,0.01,128,"(16, 16)",20.66933739
6,0.1,32,"(16, 16)",30.88105103
6,0.1,56,"(16, 16)",24.76205744
6,0.1,80,"(16, 16)",20.49472909
6,0.1,104,"(16, 16)",17.37664535
6,0.1,128,"(16, 16)",14.61439338
6,1,32,"(16, 16)",32.78775196
6,1,56,"(16, 16)",24.69227959
6,1,80,"(16, 16)",19.46416095
6,1,104,"(16, 16)",15.54627727
6,1,128,"(16, 16)",12.45346364
6,10,32,"(16, 16)",36.02588078
6,10,56,"(16, 16)",26.25348713
