rep,alp,num_cell,cell_size,sparse_freq,error
0,10.0,32,100,6,15.382038149274381
0,10.0,32,100,8,16.08299011233201
0,10.0,32,200,2,12.341232004352479
0,10.0,32,200,4,14.215460294019664
0,10.0,32,200,6,15.38896586968501
0,10.0,32,200,8,15.880729062042214
1,0.01,8,50,2,45.80862347906109
1,0.01,8,50,4,45.99795614760595
1,0.01,8,50,6,45.84809909985971
1,0.01,8,50,8,44.52301026256621
1,0.01,8,100,2,44.98771983117071
1,0.01,8,100,4,46.84968758298752
1,0.01,8,100,6,45.829717380185805
1,0.01,8,100,8,45.49142526167835
1,0.01,8,200,2,45.80357850599752
1,0.01,8,200,4,46.58893407319137
1,0.01,8,200,6,45.329940112596354
1,0.01,8,200,8,45.28430923647729
1,0.01,14,50,2,43.012080735566386
1,0.01,14,50,4,44.09047059017167
1,0.01,14,50,6,43.22408647338588
1,0.01,14,50,8,42.981932770028116
1,0.01,14,100,2,42.47729891190779
1,0.01,14,100,4,44.27461519251813
1,0.01,14,100,6,42.82273423881278
1,0.01,14,100,8,42.33442473819407
1,0.01,14,200,2,42.61856428766857
1,0.01,14,200,4,43.8097939519471
1,0.01,14,200,6,42.944118428332764
1,0.01,14,200,8,42.87219126762866
1,0.01,20,50,2,39.81359526416682
1,0.01,20,50,4,39.515198837643055
1,0.01,20,50,6,38.16166634822044
1,0.01,20,50,8,37.73143852607624
1,0.01,20,100,2,39.69081868391067
1,0.01,20,100,4,39.42255240458234
1,0.01,20,100,6,38.73002444352438
1,0.01,20,100,8,37.6640748564204
1,0.01,20,200,2,39.18955927401211
1,0.01,20,200,4,39.26118727720821
1,0.01,20,200,6,38.9360075491621
1,0.01,20,200,8,37.707380020708456
1,0.01,26,50,2,35.33081778682514
1,0.01,26,50,4,34.08655274225221
1,0.01,26,50,6,31.432937017904216
1,0.01,26,50,8,30.708805123737484
1,0.01,26,100,2,34.59048129441392
1,0.01,26,100,4,33.05961397262961
1,0.01,26,100,6,31.69608071825205
1,0.01,26,100,8,31.89930821448936
1,0.01,26,200,2,35.10485196826597
1,0.01,26,200,4,33.78671443476182
1,0.01,26,200,6,31.985581785691963
1,0.01,26,200,8,31.047031411793032
1,0.01,32,50,2,28.869659128056327
1,0.01,32,50,4,27.138280684927988
1,0.01,32,50,6,25.94346105257968
1,0.01,32,50,8,25.035517677606393
1,0.01,32,100,2,30.2405882136342
1,0.01,32,100,4,26.98493749300644
1,0.01,32,100,6,26.856147150522315
1,0.01,32,100,8,24.202403679005783
1,0.01,32,200,2,29.871947703196717
1,0.01,32,200,4,26.897587568032574
1,0.01,32,200,6,24.774352837202372
1,0.01,32,200,8,26.60378039464732
1,0.1,8,50,2,28.93767783190667
1,0.1,8,50,4,28.527707133772648
1,0.1,8,50,6,27.71143382993541
1,0.1,8,50,8,27.45642820318247
1,0.1,8,100,2,28.3288473130816
1,0.1,8,100,4,27.84615095513844
1,0.1,8,100,6,27.483657489235227
1,0.1,8,100,8,27.34144047166187
1,0.1,8,200,2,29.413990716732627
1,0.1,8,200,4,27.81669094784795
1,0.1,8,200,6,28.38111320887709
1,0.1,8,200,8,26.87146150226709
1,0.1,14,50,2,20.60838869639898
1,0.1,14,50,4,20.580792763198378
1,0.1,14,50,6,19.030715007810297
1,0.1,14,50,8,18.882985225924436
1,0.1,14,100,2,21.087491114263464
1,0.1,14,100,4,19.60353051132119
1,0.1,14,100,6,20.301529019654865
1,0.1,14,100,8,19.235805380817347
1,0.1,14,200,2,21.29074857142053
1,0.1,14,200,4,19.621319857036347
1,0.1,14,200,6,19.581651472011696
1,0.1,14,200,8,18.979018622894692
1,0.1,20,50,2,14.462614204397632
1,0.1,20,50,4,13.099154065024134
1,0.1,20,50,6,13.600408637695585
1,0.1,20,50,8,12.988029250374892
1,0.1,20,100,2,14.083829581341487
1,0.1,20,100,4,13.230230878342157
1,0.1,20,100,6,13.236187050810477
1,0.1,20,100,8,14.085173507342166
1,0.1,20,200,2,13.292899159337015
1,0.1,20,200,4,13.566369273857255
1,0.1,20,200,6,13.199406171214866
1,0.1,20,200,8,13.76051497249829
1,0.1,26,50,2,9.395593430077756
1,0.1,26,50,4,9.71825444469861
1,0.1,26,50,6,10.316395156894831
1,0.1,26,50,8,10.459944662965237
1,0.1,26,100,2,9.240708710875376
1,0.1,26,100,4,9.548093627470633
1,0.1,26,100,6,10.190538011897303
1,0.1,26,100,8,10.477492960347472
1,0.1,26,200,2,9.974584516319132
1,0.1,26,200,4,9.557191260258227
1,0.1,26,200,6,9.98801084890147
1,0.1,26,200,8,10.352352748432528
1,0.1,32,50,2,7.429390725868251
1,0.1,32,50,4,8.276791390769636
1,0.1,32,50,6,8.884186838836378
1,0.1,32,50,8,9.30358869981431
1,0.1,32,100,2,7.414254414171826
1,0.1,32,100,4,8.215665869540437
1,0.1,32,100,6,8.818413231770755
1,0.1,32,100,8,9.864963501342137
1,0.1,32,200,2,7.46309712894744
1,0.1,32,200,4,8.206123428937504
1,0.1,32,200,6,8.868465543221589
1,0.1,32,200,8,9.34489979893831
1,1.0,8,50,2,22.44246251049907
1,1.0,8,50,4,19.612917831570087
1,1.0,8,50,6,19.31639677072568
1,1.0,8,50,8,20.092266306821596
1,1.0,8,100,2,22.357911302600282
1,1.0,8,100,4,19.9821463051263
1,1.0,8,100,6,19.76784259885695
1,1.0,8,100,8,19.820201351709684
1,1.0,8,200,2,22.05519635825914
1,1.0,8,200,4,20.394280140398884
1,1.0,8,200,6,19.759388008215957
1,1.0,8,200,8,19.82400438615629
1,1.0,14,50,2,14.40824760439454
1,1.0,14,50,4,14.342110866396338
1,1.0,14,50,6,14.862665913059235
1,1.0,14,50,8,15.172592570408565
1,1.0,14,100,2,14.688159814177085
1,1.0,14,100,4,14.301731239572872
1,1.0,14,100,6,14.79389951088073
1,1.0,14,100,8,15.420527962677058
1,1.0,14,200,2,14.823989468335581
1,1.0,14,200,4,14.45374101305475
1,1.0,14,200,6,14.837197746919772
1,1.0,14,200,8,15.20571623279692
1,1.0,20,50,2,11.261678102163897
1,1.0,20,50,4,12.145446369861972
1,1.0,20,50,6,12.820175625792803
1,1.0,20,50,8,13.31819482341703
1,1.0,20,100,2,11.225553272095253
1,1.0,20,100,4,12.03741233849222
1,1.0,20,100,6,12.85636264008028
1,1.0,20,100,8,13.283560805405244
1,1.0,20,200,2,11.201426953285681
1,1.0,20,200,4,12.05158732236237
1,1.0,20,200,6,12.681912850343247
1,1.0,20,200,8,13.374862384979469
1,1.0,26,50,2,9.650398926074146
1,1.0,26,50,4,11.089778737371077
1,1.0,26,50,6,11.794079339422794
1,1.0,26,50,8,12.466783717484832
1,1.0,26,100,2,9.670778277063892
1,1.0,26,100,4,10.927137075945998
1,1.0,26,100,6,11.79904474174189
1,1.0,26,100,8,12.317981719625157
1,1.0,26,200,2,9.588446030078519
1,1.0,26,200,4,10.939484334505115
1,1.0,26,200,6,11.936775065674391
1,1.0,26,200,8,12.324747722899057
1,1.0,32,50,2,8.761018191871353
1,1.0,32,50,4,10.38444126233138
1,1.0,32,50,6,11.29984751910742
1,1.0,32,50,8,11.824017435104874
1,1.0,32,100,2,8.769982545111064
1,1.0,32,100,4,10.402659853674443
1,1.0,32,100,6,11.343467183436431
1,1.0,32,100,8,11.93006177913405
1,1.0,32,200,2,8.766340855489759
1,1.0,32,200,4,10.429790459171114
1,1.0,32,200,6,11.2503063584046
1,1.0,32,200,8,11.765308877414014
1,10.0,8,50,2,22.921348186073967
1,10.0,8,50,4,20.282864499008916
1,10.0,8,50,6,20.244150800467775
1,10.0,8,50,8,20.639254366395633
1,10.0,8,100,2,22.68893125448943
1,10.0,8,100,4,20.161006395863353
1,10.0,8,100,6,19.921876723345513
1,10.0,8,100,8,20.67433914180077
1,10.0,8,200,2,22.470434048801835
1,10.0,8,200,4,19.920319811387053
1,10.0,8,200,6,20.042334098038882
1,10.0,8,200,8,20.64511376085117
1,10.0,14,50,2,16.0282764911837
1,10.0,14,50,4,16.348496632185125
1,10.0,14,50,6,16.99836880206899
1,10.0,14,50,8,17.821455246987025
1,10.0,14,100,2,15.948470943427449
1,10.0,14,100,4,16.423602360872497
1,10.0,14,100,6,17.342185559896897
1,10.0,14,100,8,17.886277169389516
1,10.0,14,200,2,15.94594000441842
1,10.0,14,200,4,16.47484266006289
1,10.0,14,200,6,17.36615841073602
1,10.0,14,200,8,17.839261587795686
1,10.0,20,50,2,13.616966749142984
1,10.0,20,50,4,15.083050270304842
1,10.0,20,50,6,16.097285265721837
1,10.0,20,50,8,16.857551087153965
1,10.0,20,100,2,13.531844128258152
1,10.0,20,100,4,15.20995275506401
1,10.0,20,100,6,16.035276981693787
1,10.0,20,100,8,16.765183015456408
1,10.0,20,200,2,13.520670854075188
1,10.0,20,200,4,15.219819142975156
1,10.0,20,200,6,16.247985715002393
1,10.0,20,200,8,16.84498050986363
1,10.0,26,50,2,12.805700665854134
1,10.0,26,50,4,14.687295206143714
1,10.0,26,50,6,15.646509243130282
1,10.0,26,50,8,16.252138085190143
1,10.0,26,100,2,12.83310245124576
1,10.0,26,100,4,14.64825299362968
1,10.0,26,100,6,15.698016042548788
1,10.0,26,100,8,16.340482600356356
1,10.0,26,200,2,12.818493887855098
1,10.0,26,200,4,14.590125342413074
1,10.0,26,200,6,15.681566065996934
1,10.0,26,200,8,16.288032861455356
1,10.0,32,50,2,12.298673350423611
1,10.0,32,50,4,14.238604087989515
1,10.0,32,50,6,15.382030213372596
1,10.0,32,50,8,16.069449261080585
1,10.0,32,100,2,12.334001540219647
1,10.0,32,100,4,14.22834323419932
1,10.0,32,100,6,15.34897501253901
1,10.0,32,100,8,16.08252723268148
1,10.0,32,200,2,12.354042108346357
1,10.0,32,200,4,14.344811094841218
1,10.0,32,200,6,15.299947272315828
1,10.0,32,200,8,15.983803061118804
2,0.01,8,50,2,45.258631141247974
2,0.01,8,50,4,46.5491651859676
2,0.01,8,50,6,46.35566744428692
2,0.01,8,50,8,45.61005380457954
2,0.01,8,100,2,46.076860857439385
2,0.01,8,100,4,47.00240563262594
2,0.01,8,100,6,45.771170215411615
2,0.01,8,100,8,44.550877236443064
2,0.01,8,200,2,44.80543272933527
2,0.01,8,200,4,45.44040025272856
2,0.01,8,200,6,44.404166508976765
2,0.01,8,200,8,44.878461783936906
2,0.01,14,50,2,42.050603672189496
2,0.01,14,50,4,44.453022538051954
2,0.01,14,50,6,43.48243718381968
2,0.01,14,50,8,42.89390587548402
2,0.01,14,100,2,43.10289115856159
2,0.01,14,100,4,44.44219881477449
2,0.01,14,100,6,43.02495369872683
2,0.01,14,100,8,41.98188713604549
2,0.01,14,200,2,42.9060712950917
2,0.01,14,200,4,43.74920718973345
2,0.01,14,200,6,43.92024554171828
2,0.01,14,200,8,42.4255993074113
2,0.01,20,50,2,39.539989268369474
2,0.01,20,50,4,39.83672286952272
2,0.01,20,50,6,38.46932445007346
2,0.01,20,50,8,38.1182778357519
2,0.01,20,100,2,39.21723702844533
2,0.01,20,100,4,39.833856289249205
2,0.01,20,100,6,40.021407931305404
2,0.01,20,100,8,38.40042022832769
2,0.01,20,200,2,39.21708265916962
2,0.01,20,200,4,39.298024337069094
2,0.01,20,200,6,38.82583025592957
2,0.01,20,200,8,38.37782729478901
2,0.01,26,50,2,34.39436604916672
2,0.01,26,50,4,33.508180046600565
2,0.01,26,50,6,32.605234991898975
2,0.01,26,50,8,32.108316445826794
2,0.01,26,100,2,34.69965381944334
2,0.01,26,100,4,34.43312191696725
2,0.01,26,100,6,33.54053959502863
2,0.01,26,100,8,32.22937333859192
2,0.01,26,200,2,35.63311605527013
2,0.01,26,200,4,33.94643861858345
2,0.01,26,200,6,31.931880807460363
2,0.01,26,200,8,32.92328477474395
2,0.01,32,50,2,29.216509434272762
2,0.01,32,50,4,27.071994587214586
2,0.01,32,50,6,25.498644848886354
2,0.01,32,50,8,25.35517650171952
2,0.01,32,100,2,28.950943396816516
2,0.01,32,100,4,26.372176105051874
2,0.01,32,100,6,25.073476466316624
2,0.01,32,100,8,24.525207630643454
2,0.01,32,200,2,29.83287225576526
2,0.01,32,200,4,27.278897353342728
2,0.01,32,200,6,26.433011370602635
2,0.01,32,200,8,26.39010151625662
2,0.1,8,50,2,29.343390871883013
2,0.1,8,50,4,28.44181029802014
2,0.1,8,50,6,27.87360498333227
2,0.1,8,50,8,26.294743579021162
2,0.1,8,100,2,29.62330532457969
2,0.1,8,100,4,28.365430722354585
2,0.1,8,100,6,28.09528174377696
2,0.1,8,100,8,27.313053431021405
2,0.1,8,200,2,29.034657191136027
2,0.1,8,200,4,28.937460386442748
2,0.1,8,200,6,27.049924470298933
2,0.1,8,200,8,26.85611455189419
2,0.1,14,50,2,21.043661142631258
2,0.1,14,50,4,20.117348205517086
2,0.1,14,50,6,19.05046577184578
2,0.1,14,50,8,20.35955496625779
2,0.1,14,100,2,20.787402626126088
2,0.1,14,100,4,19.60676261856759
2,0.1,14,100,6,19.984873201007595
2,0.1,14,100,8,19.179898523851836
2,0.1,14,200,2,20.123333026725273
2,0.1,14,200,4,20.766165353878858
2,0.1,14,200,6,18.530481229277967
2,0.1,14,200,8,19.09843584616341
2,0.1,20,50,2,14.109390140495753
2,0.1,20,50,4,13.642482216019353
2,0.1,20,50,6,13.322866209569394
2,0.1,20,50,8,12.975036127117335
2,0.1,20,100,2,14.044245829230746
2,0.1,20,100,4,13.581597870656267
2,0.1,20,100,6,13.205040425964897
2,0.1,20,100,8,13.61378465375727
2,0.1,20,200,2,14.293128084398171
2,0.1,20,200,4,13.62510023167691
2,0.1,20,200,6,13.566477530720814
2,0.1,20,200,8,14.303176708432177
2,0.1,26,50,2,9.799987006665393
2,0.1,26,50,4,9.767421904994482
2,0.1,26,50,6,10.055850657517198
2,0.1,26,50,8,10.77650484343718
2,0.1,26,100,2,9.866210502527087
2,0.1,26,100,4,9.764968337297258
2,0.1,26,100,6,10.036536419176539
2,0.1,26,100,8,10.49914783471149
2,0.1,26,200,2,9.481541821610103
2,0.1,26,200,4,9.78956265400999
2,0.1,26,200,6,10.04170817977323
2,0.1,26,200,8,10.387321968251449
2,0.1,32,50,2,7.42204743837509
2,0.1,32,50,4,8.259270054889814
2,0.1,32,50,6,8.846626380113843
2,0.1,32,50,8,9.317353692652457
2,0.1,32,100,2,7.396320882138141
2,0.1,32,100,4,8.276165707816766
2,0.1,32,100,6,8.856111655436852
2,0.1,32,100,8,9.313378823819356
2,0.1,32,200,2,7.507426590384335
2,0.1,32,200,4,8.221110305979717
2,0.1,32,200,6,8.854275643669123
2,0.1,32,200,8,9.311115955704567
2,1.0,8,50,2,21.793784958220904
2,1.0,8,50,4,20.39203217426574
2,1.0,8,50,6,19.663112103634504
2,1.0,8,50,8,19.59262495446185
2,1.0,8,100,2,21.79359548091126
2,1.0,8,100,4,20.145596597168804
2,1.0,8,100,6,19.671279377059395
2,1.0,8,100,8,19.960737695459148
2,1.0,8,200,2,22.32690084637383
2,1.0,8,200,4,20.67921978140912
2,1.0,8,200,6,19.777278073507137
2,1.0,8,200,8,20.05768639166119
2,1.0,14,50,2,14.725679811286847
2,1.0,14,50,4,14.337863753210073
2,1.0,14,50,6,14.99642863673513
2,1.0,14,50,8,15.280191022068358
2,1.0,14,100,2,14.912977192127338
2,1.0,14,100,4,14.44632045268213
2,1.0,14,100,6,14.954568982534038
2,1.0,14,100,8,15.351199825749383
2,1.0,14,200,2,14.70229578061546
2,1.0,14,200,4,14.572900684376101
2,1.0,14,200,6,15.051528923973763
2,1.0,14,200,8,15.356916011516297
2,1.0,20,50,2,11.265503098334923
2,1.0,20,50,4,12.040989171453099
2,1.0,20,50,6,12.85638608067679
2,1.0,20,50,8,13.332673310791977
2,1.0,20,100,2,11.143678907337726
2,1.0,20,100,4,12.209871700778141
2,1.0,20,100,6,12.82547025357518
2,1.0,20,100,8,13.38219864256368
2,1.0,20,200,2,11.163424709246428
2,1.0,20,200,4,12.148528404754341
2,1.0,20,200,6,12.944636491288643
2,1.0,20,200,8,13.575197244408988
2,1.0,26,50,2,9.592145257494234
2,1.0,26,50,4,10.961883917344409
2,1.0,26,50,6,11.779358082041277
2,1.0,26,50,8,12.344699948613131
2,1.0,26,100,2,9.612023659996476
2,1.0,26,100,4,11.008611775952614
2,1.0,26,100,6,11.863345560823381
2,1.0,26,100,8,12.434300763602927
2,1.0,26,200,2,9.650749738751882
2,1.0,26,200,4,11.009625991442014
2,1.0,26,200,6,11.859915860474276
2,1.0,26,200,8,12.421801450499633
2,1.0,32,50,2,8.781762159080166
2,1.0,32,50,4,10.38438083351194
2,1.0,32,50,6,11.268735585809122
2,1.0,32,50,8,11.899921006653766
2,1.0,32,100,2,8.81849477332377
2,1.0,32,100,4,10.444113823096945
2,1.0,32,100,6,11.249720591148309
2,1.0,32,100,8,11.868188289710831
2,1.0,32,200,2,8.773076825358512
2,1.0,32,200,4,10.390698058366278
2,1.0,32,200,6,11.291099412096145
2,1.0,32,200,8,11.81507449881708
2,10.0,8,50,2,22.175743233354325
2,10.0,8,50,4,20.036806761136003
2,10.0,8,50,6,20.070815790205813
2,10.0,8,50,8,20.67855669308619
2,10.0,8,100,2,22.54833768143552
2,10.0,8,100,4,20.212667172223657
2,10.0,8,100,6,20.26348352698611
2,10.0,8,100,8,20.385807190203252
2,10.0,8,200,2,22.568907189911215
2,10.0,8,200,4,19.864218036538087
2,10.0,8,200,6,20.155108752211596
2,10.0,8,200,8,20.337946332032608
2,10.0,14,50,2,15.706434639370277
2,10.0,14,50,4,16.272467120499712
2,10.0,14,50,6,17.289404933346283
2,10.0,14,50,8,17.858704294875285
2,10.0,14,100,2,15.735564019319533
2,10.0,14,100,4,16.56726581454599
2,10.0,14,100,6,17.2497562999373
2,10.0,14,100,8,17.744645399053056
2,10.0,14,200,2,15.909288876775644
2,10.0,14,200,4,16.236601250071043
2,10.0,14,200,6,17.147315417446272
2,10.0,14,200,8,17.83445035104055
2,10.0,20,50,2,13.635982881489955
2,10.0,20,50,4,15.193832521516569
2,10.0,20,50,6,16.182206868110246
2,10.0,20,50,8,16.781923873697792
2,10.0,20,100,2,13.774755768592597
2,10.0,20,100,4,15.240729218706036
2,10.0,20,100,6,16.32938221741089
2,10.0,20,100,8,16.86704614888375
2,10.0,20,200,2,13.773241133650554
2,10.0,20,200,4,15.233312262611648
2,10.0,20,200,6,16.206592508824002
2,10.0,20,200,8,16.726008983791647
