rep,dwt_type,lv,alp,num_cell,cell_size,sparse_freq,filter_dim,error
0,db2,1,0.1,224,200,8,"(32, 32)",222.4011788529089
0,db2,1,0.1,320,50,2,"(32, 32)",173.5729019405259
0,db2,1,0.1,320,50,4,"(32, 32)",182.3226014779135
0,db2,1,0.1,320,50,6,"(32, 32)",193.57520191172736
0,db2,1,0.1,320,50,8,"(32, 32)",200.01225049647167
0,db2,1,0.1,320,100,2,"(32, 32)",173.06868371630577
0,db2,1,0.1,320,100,4,"(32, 32)",182.02644634932238
0,db2,1,0.1,320,100,6,"(32, 32)",194.16918493556088
0,db2,1,0.1,320,100,8,"(32, 32)",200.13780166691873
0,db2,1,0.1,320,200,2,"(32, 32)",173.07856078065907
0,db2,1,0.1,320,200,4,"(32, 32)",182.30055196095753
0,db2,1,0.1,320,200,6,"(32, 32)",193.9501206584731
0,db2,1,0.1,320,200,8,"(32, 32)",200.93318657168314
0,db2,1,0.1,416,50,2,"(32, 32)",142.26790675135538
0,db2,1,0.1,416,50,4,"(32, 32)",134.63966262861246
0,db2,1,0.1,416,50,6,"(32, 32)",150.42852620776353
0,db2,1,0.1,416,50,8,"(32, 32)",159.72936965666116
0,db2,1,0.1,416,100,2,"(32, 32)",141.07206487446604
0,db2,1,0.1,416,100,4,"(32, 32)",133.71456883386534
0,db2,1,0.1,416,100,6,"(32, 32)",150.89404768279837
0,db2,1,0.1,416,100,8,"(32, 32)",161.98989830782065
0,db2,1,0.1,416,200,2,"(32, 32)",140.58720944044643
0,db2,1,0.1,416,200,4,"(32, 32)",134.35763050042132
0,db2,1,0.1,416,200,6,"(32, 32)",151.48296845891218
0,db2,1,0.1,416,200,8,"(32, 32)",159.87243293568363
0,db2,1,0.1,512,50,2,"(32, 32)",92.60169496159085
0,db2,1,0.1,512,50,4,"(32, 32)",84.8157331149816
0,db2,1,0.1,512,50,6,"(32, 32)",106.00990180785489
0,db2,1,0.1,512,50,8,"(32, 32)",120.25064437281164
0,db2,1,0.1,512,100,2,"(32, 32)",91.66511369487887
0,db2,1,0.1,512,100,4,"(32, 32)",83.4747523438652
0,db2,1,0.1,512,100,6,"(32, 32)",107.85417053761044
0,db2,1,0.1,512,100,8,"(32, 32)",121.83443695347796
0,db2,1,0.1,512,200,2,"(32, 32)",94.0378482388751
0,db2,1,0.1,512,200,4,"(32, 32)",85.05598253203443
0,db2,1,0.1,512,200,6,"(32, 32)",107.05463919923494
0,db2,1,0.1,512,200,8,"(32, 32)",120.96194937926487
0,db2,1,1.0,128,50,2,"(32, 32)",141.35187128836898
0,db2,1,1.0,128,50,4,"(32, 32)",128.67637281587878
0,db2,1,1.0,128,50,6,"(32, 32)",155.00794394040375
0,db2,1,1.0,128,50,8,"(32, 32)",173.09802023748838
0,db2,1,1.0,128,100,2,"(32, 32)",141.2916180899216
0,db2,1,1.0,128,100,4,"(32, 32)",128.66433791950433
0,db2,1,1.0,128,100,6,"(32, 32)",153.1390240160055
0,db2,1,1.0,128,100,8,"(32, 32)",174.63166803996884
0,db2,1,1.0,128,200,2,"(32, 32)",141.7038869514469
0,db2,1,1.0,128,200,4,"(32, 32)",129.7824946673804
0,db2,1,1.0,128,200,6,"(32, 32)",153.9742192697776
0,db2,1,1.0,128,200,8,"(32, 32)",174.40226390270405
0,db2,1,1.0,224,50,2,"(32, 32)",82.56795190892215
0,db2,1,1.0,224,50,4,"(32, 32)",76.77958283033068
0,db2,1,1.0,224,50,6,"(32, 32)",108.32532986542945
0,db2,1,1.0,224,50,8,"(32, 32)",138.40612543530693
0,db2,1,1.0,224,100,2,"(32, 32)",83.91749862768631
0,db2,1,1.0,224,100,4,"(32, 32)",78.47028335051498
0,db2,1,1.0,224,100,6,"(32, 32)",108.20870520569822
0,db2,1,1.0,224,100,8,"(32, 32)",137.53360599787266
0,db2,1,1.0,224,200,2,"(32, 32)",83.86062592137944
0,db2,1,1.0,224,200,4,"(32, 32)",76.78805247298563
0,db2,1,1.0,224,200,6,"(32, 32)",107.3683399626285
0,db2,1,1.0,224,200,8,"(32, 32)",137.69496070156742
0,db2,1,1.0,320,50,2,"(32, 32)",47.93997237731876
0,db2,1,1.0,320,50,4,"(32, 32)",55.987078231718435
0,db2,1,1.0,320,50,6,"(32, 32)",79.08555593740533
0,db2,1,1.0,320,50,8,"(32, 32)",109.16870661181206
0,db2,1,1.0,320,100,2,"(32, 32)",47.79491265649813
0,db2,1,1.0,320,100,4,"(32, 32)",55.71360494037036
0,db2,1,1.0,320,100,6,"(32, 32)",78.62340596194859
0,db2,1,1.0,320,100,8,"(32, 32)",109.21433211793139
0,db2,1,1.0,320,200,2,"(32, 32)",48.15392736023557
0,db2,1,1.0,320,200,4,"(32, 32)",55.40895520624007
0,db2,1,1.0,320,200,6,"(32, 32)",80.34392334820309
0,db2,1,1.0,320,200,8,"(32, 32)",107.19309291650441
0,db2,1,1.0,416,50,2,"(32, 32)",38.16312670775686
0,db2,1,1.0,416,50,4,"(32, 32)",47.419073775636505
0,db2,1,1.0,416,50,6,"(32, 32)",65.99961393416804
0,db2,1,1.0,416,50,8,"(32, 32)",93.14831189741648
0,db2,1,1.0,416,100,2,"(32, 32)",38.27252939972523
0,db2,1,1.0,416,100,4,"(32, 32)",47.38820586930333
0,db2,1,1.0,416,100,6,"(32, 32)",64.2689441108536
0,db2,1,1.0,416,100,8,"(32, 32)",92.77680263222555
0,db2,1,1.0,416,200,2,"(32, 32)",38.30934426284429
0,db2,1,1.0,416,200,4,"(32, 32)",47.272696962546924
0,db2,1,1.0,416,200,6,"(32, 32)",65.10810474743133
0,db2,1,1.0,416,200,8,"(32, 32)",91.54654474910163
0,db2,1,1.0,512,50,2,"(32, 32)",33.95298506545097
0,db2,1,1.0,512,50,4,"(32, 32)",43.27989658484382
0,db2,1,1.0,512,50,6,"(32, 32)",58.985171830813925
0,db2,1,1.0,512,50,8,"(32, 32)",83.79612691482401
0,db2,1,1.0,512,100,2,"(32, 32)",33.951912476911275
0,db2,1,1.0,512,100,4,"(32, 32)",43.39598666325935
0,db2,1,1.0,512,100,6,"(32, 32)",59.537132793529906
0,db2,1,1.0,512,100,8,"(32, 32)",83.26473041611503
0,db2,1,1.0,512,200,2,"(32, 32)",34.02209758726026
0,db2,1,1.0,512,200,4,"(32, 32)",43.239590753811825
0,db2,1,1.0,512,200,6,"(32, 32)",58.67993983119384
0,db2,1,1.0,512,200,8,"(32, 32)",82.66994563900951
0,db2,1,10.0,128,50,2,"(32, 32)",169.70161140454607
0,db2,1,10.0,128,50,4,"(32, 32)",145.504544321519
0,db2,1,10.0,128,50,6,"(32, 32)",128.2798069750788
0,db2,1,10.0,128,50,8,"(32, 32)",123.5268374638565
0,db2,1,10.0,128,100,2,"(32, 32)",169.9652553955867
0,db2,1,10.0,128,100,4,"(32, 32)",147.07070011569107
0,db2,1,10.0,128,100,6,"(32, 32)",129.99609272293526
0,db2,1,10.0,128,100,8,"(32, 32)",124.35825579470692
0,db2,1,10.0,128,200,2,"(32, 32)",169.72886517155624
0,db2,1,10.0,128,200,4,"(32, 32)",147.0970689550268
0,db2,1,10.0,128,200,6,"(32, 32)",129.4288386859739
0,db2,1,10.0,128,200,8,"(32, 32)",125.00583517569255
0,db2,1,10.0,224,50,2,"(32, 32)",124.03499289487972
0,db2,1,10.0,224,50,4,"(32, 32)",98.14937624079697
0,db2,1,10.0,224,50,6,"(32, 32)",93.9143181760789
0,db2,1,10.0,224,50,8,"(32, 32)",96.12940697061167
0,db2,1,10.0,224,100,2,"(32, 32)",123.76105802817351
0,db2,1,10.0,224,100,4,"(32, 32)",98.85729673446095
0,db2,1,10.0,224,100,6,"(32, 32)",95.08259407266483
0,db2,1,10.0,224,100,8,"(32, 32)",96.16770526142237
0,db2,1,10.0,224,200,2,"(32, 32)",124.0906043517353
0,db2,1,10.0,224,200,4,"(32, 32)",99.24408414106864
0,db2,1,10.0,224,200,6,"(32, 32)",94.8006460063186
0,db2,1,10.0,224,200,8,"(32, 32)",96.20318202032072
0,db2,1,10.0,320,50,2,"(32, 32)",79.69900771879072
0,db2,1,10.0,320,50,4,"(32, 32)",78.50363549239272
0,db2,1,10.0,320,50,6,"(32, 32)",79.43107635433442
0,db2,1,10.0,320,50,8,"(32, 32)",81.98145675336471
0,db2,1,10.0,320,100,2,"(32, 32)",79.87132858888852
0,db2,1,10.0,320,100,4,"(32, 32)",79.39959309375186
0,db2,1,10.0,320,100,6,"(32, 32)",79.72033022305416
0,db2,1,10.0,320,100,8,"(32, 32)",82.08112866947424
0,db2,1,10.0,320,200,2,"(32, 32)",79.93310145847434
0,db2,1,10.0,320,200,4,"(32, 32)",79.24657550717417
0,db2,1,10.0,320,200,6,"(32, 32)",80.57952996804974
0,db2,1,10.0,320,200,8,"(32, 32)",82.25042794066995
0,db2,1,10.0,416,50,2,"(32, 32)",59.14479207887801
0,db2,1,10.0,416,50,4,"(32, 32)",68.96364077823652
0,db2,1,10.0,416,50,6,"(32, 32)",70.78843200490381
0,db2,1,10.0,416,50,8,"(32, 32)",73.55389869984143
0,db2,1,10.0,416,100,2,"(32, 32)",59.733021067472954
0,db2,1,10.0,416,100,4,"(32, 32)",69.51150348884026
0,db2,1,10.0,416,100,6,"(32, 32)",71.87053675850125
0,db2,1,10.0,416,100,8,"(32, 32)",74.02132757959363
0,db2,1,10.0,416,200,2,"(32, 32)",59.2049815414628
0,db2,1,10.0,416,200,4,"(32, 32)",69.81071045032489
0,db2,1,10.0,416,200,6,"(32, 32)",71.33342714689746
0,db2,1,10.0,416,200,8,"(32, 32)",73.70830875595428
0,db2,1,10.0,512,50,2,"(32, 32)",50.94525181111964
0,db2,1,10.0,512,50,4,"(32, 32)",63.17386734448659
0,db2,1,10.0,512,50,6,"(32, 32)",65.0690236041251
0,db2,1,10.0,512,50,8,"(32, 32)",67.84612667466462
0,db2,1,10.0,512,100,2,"(32, 32)",51.10196549280451
0,db2,1,10.0,512,100,4,"(32, 32)",63.98781264016913
0,db2,1,10.0,512,100,6,"(32, 32)",66.10247439256031
0,db2,1,10.0,512,100,8,"(32, 32)",68.22746796412822
0,db2,1,10.0,512,200,2,"(32, 32)",51.048381520469135
0,db2,1,10.0,512,200,4,"(32, 32)",63.91029726377428
0,db2,1,10.0,512,200,6,"(32, 32)",66.42742501894242
0,db2,1,10.0,512,200,8,"(32, 32)",68.31495738866516
0,db2,2,0.01,128,50,2,"(32, 32)",203.01476125181836
0,db2,2,0.01,128,50,4,"(32, 32)",232.61539245476592
0,db2,2,0.01,128,50,6,"(32, 32)",237.3209444421814
0,db2,2,0.01,128,50,8,"(32, 32)",238.4457093431725
0,db2,2,0.01,128,100,2,"(32, 32)",202.13976905289462
0,db2,2,0.01,128,100,4,"(32, 32)",232.63013559583206
0,db2,2,0.01,128,100,6,"(32, 32)",237.35782808260927
0,db2,2,0.01,128,100,8,"(32, 32)",238.37522296865083
