rep,dwt_type,lv,alp,num_cell,cell_size,sparse_freq,filter_dim,error
0,db2,2,0.1,224,200,8,"(32, 32)",123.98667703857882
0,db2,2,0.1,320,50,2,"(32, 32)",68.74970863974127
0,db2,2,0.1,320,50,4,"(32, 32)",104.18924159268877
0,db2,2,0.1,320,50,6,"(32, 32)",112.63767067004444
0,db2,2,0.1,320,50,8,"(32, 32)",114.52971441845007
0,db2,2,0.1,320,100,2,"(32, 32)",67.92493205258394
0,db2,2,0.1,320,100,4,"(32, 32)",104.39419260425078
0,db2,2,0.1,320,100,6,"(32, 32)",112.14739283517278
0,db2,2,0.1,320,100,8,"(32, 32)",115.59287220584737
0,db2,2,0.1,320,200,2,"(32, 32)",66.32906980886273
0,db2,2,0.1,320,200,4,"(32, 32)",104.1592203169382
0,db2,2,0.1,320,200,6,"(32, 32)",112.56963944655847
0,db2,2,0.1,320,200,8,"(32, 32)",114.73785726755726
0,db2,2,0.1,416,50,2,"(32, 32)",36.83563091194986
0,db2,2,0.1,416,50,4,"(32, 32)",73.55397926836412
0,db2,2,0.1,416,50,6,"(32, 32)",82.97772809607017
0,db2,2,0.1,416,50,8,"(32, 32)",93.73637380629265
0,db2,2,0.1,416,100,2,"(32, 32)",34.96507918903249
0,db2,2,0.1,416,100,4,"(32, 32)",74.00350278863692
0,db2,2,0.1,416,100,6,"(32, 32)",82.8138791757575
0,db2,2,0.1,416,100,8,"(32, 32)",94.06166975599123
0,db2,2,0.1,416,200,2,"(32, 32)",34.42588219713868
0,db2,2,0.1,416,200,4,"(32, 32)",72.98766361145717
0,db2,2,0.1,416,200,6,"(32, 32)",84.64502741656663
0,db2,2,0.1,416,200,8,"(32, 32)",92.74598043528277
0,db2,2,0.1,512,50,2,"(32, 32)",7.5979961564389935
0,db2,2,0.1,512,50,4,"(32, 32)",35.165868909805724
0,db2,2,0.1,512,50,6,"(32, 32)",52.19256709734808
0,db2,2,0.1,512,50,8,"(32, 32)",66.64613699796642
0,db2,2,0.1,512,100,2,"(32, 32)",7.451366417021303
0,db2,2,0.1,512,100,4,"(32, 32)",34.28782825764817
0,db2,2,0.1,512,100,6,"(32, 32)",51.304427372653606
0,db2,2,0.1,512,100,8,"(32, 32)",67.67405692585929
0,db2,2,0.1,512,200,2,"(32, 32)",7.48818420442789
0,db2,2,0.1,512,200,4,"(32, 32)",34.20378124013553
0,db2,2,0.1,512,200,6,"(32, 32)",51.11387128886606
0,db2,2,0.1,512,200,8,"(32, 32)",67.50922949528545
0,db2,2,1.0,128,50,2,"(32, 32)",36.46732540012194
0,db2,2,1.0,128,50,4,"(32, 32)",61.901214687526604
0,db2,2,1.0,128,50,6,"(32, 32)",79.57357938686677
0,db2,2,1.0,128,50,8,"(32, 32)",89.52989108933406
0,db2,2,1.0,128,100,2,"(32, 32)",36.07241261932663
0,db2,2,1.0,128,100,4,"(32, 32)",61.47215366297455
0,db2,2,1.0,128,100,6,"(32, 32)",79.49188534091068
0,db2,2,1.0,128,100,8,"(32, 32)",89.29101998265132
0,db2,2,1.0,128,200,2,"(32, 32)",36.34431888728773
0,db2,2,1.0,128,200,4,"(32, 32)",60.98767672022732
0,db2,2,1.0,128,200,6,"(32, 32)",79.06922851398407
0,db2,2,1.0,128,200,8,"(32, 32)",89.66979397374539
0,db2,2,1.0,224,50,2,"(32, 32)",11.426585675475181
0,db2,2,1.0,224,50,4,"(32, 32)",22.937098029249864
0,db2,2,1.0,224,50,6,"(32, 32)",38.12358055599159
0,db2,2,1.0,224,50,8,"(32, 32)",48.38354172319525
0,db2,2,1.0,224,100,2,"(32, 32)",11.394706507640452
0,db2,2,1.0,224,100,4,"(32, 32)",22.31574915888913
0,db2,2,1.0,224,100,6,"(32, 32)",37.976400224738796
0,db2,2,1.0,224,100,8,"(32, 32)",47.62560922628502
0,db2,2,1.0,224,200,2,"(32, 32)",11.406980726272433
0,db2,2,1.0,224,200,4,"(32, 32)",22.755035513823124
0,db2,2,1.0,224,200,6,"(32, 32)",37.86959578732277
0,db2,2,1.0,224,200,8,"(32, 32)",48.349706893079805
0,db2,2,1.0,320,50,2,"(32, 32)",9.660501377528725
0,db2,2,1.0,320,50,4,"(32, 32)",18.548286313589685
0,db2,2,1.0,320,50,6,"(32, 32)",30.938743304306268
0,db2,2,1.0,320,50,8,"(32, 32)",39.19131684765979
0,db2,2,1.0,320,100,2,"(32, 32)",9.690236351193514
0,db2,2,1.0,320,100,4,"(32, 32)",18.499777096616913
0,db2,2,1.0,320,100,6,"(32, 32)",30.513421341903392
0,db2,2,1.0,320,100,8,"(32, 32)",39.038666948166195
0,db2,2,1.0,320,200,2,"(32, 32)",9.664798051724373
0,db2,2,1.0,320,200,4,"(32, 32)",18.459633476445756
0,db2,2,1.0,320,200,6,"(32, 32)",29.85594884997256
0,db2,2,1.0,320,200,8,"(32, 32)",38.79515378516182
0,db2,2,1.0,416,50,2,"(32, 32)",8.869091807493374
0,db2,2,1.0,416,50,4,"(32, 32)",16.93603588124593
0,db2,2,1.0,416,50,6,"(32, 32)",27.397812696152357
0,db2,2,1.0,416,50,8,"(32, 32)",36.42980184747763
0,db2,2,1.0,416,100,2,"(32, 32)",8.838919139048103
0,db2,2,1.0,416,100,4,"(32, 32)",17.04511792492099
0,db2,2,1.0,416,100,6,"(32, 32)",27.629719257730187
0,db2,2,1.0,416,100,8,"(32, 32)",35.5613379531626
0,db2,2,1.0,416,200,2,"(32, 32)",8.804260947617365
0,db2,2,1.0,416,200,4,"(32, 32)",16.820948863804055
0,db2,2,1.0,416,200,6,"(32, 32)",27.147497524757036
0,db2,2,1.0,416,200,8,"(32, 32)",35.57241061042902
0,db2,2,1.0,512,50,2,"(32, 32)",8.333971100879983
0,db2,2,1.0,512,50,4,"(32, 32)",16.2046904143387
0,db2,2,1.0,512,50,6,"(32, 32)",26.474419393107535
0,db2,2,1.0,512,50,8,"(32, 32)",34.59093223336772
0,db2,2,1.0,512,100,2,"(32, 32)",8.335676880956981
0,db2,2,1.0,512,100,4,"(32, 32)",16.217317080547435
0,db2,2,1.0,512,100,6,"(32, 32)",25.643186935204596
0,db2,2,1.0,512,100,8,"(32, 32)",34.244460166032525
0,db2,2,1.0,512,200,2,"(32, 32)",8.283097201486143
0,db2,2,1.0,512,200,4,"(32, 32)",16.1330890327011
0,db2,2,1.0,512,200,6,"(32, 32)",25.716024780503588
