rep,alp,num_cell,error
3,1.0,20,14.984846853518013
3,1.0,26,11.696333866713571
3,1.0,32,9.334914709272631
3,10.0,8,49.33572652957416
3,10.0,14,21.91783064542237
3,10.0,20,15.431568566112926
3,10.0,26,12.5416061720968
3,10.0,32,10.655081855534688
4,0.01,8,22.572310578771106
4,0.01,14,18.793020612684362
4,0.01,20,16.189858401022722
4,0.01,26,13.967171872150825
4,0.01,32,12.399951017959818
4,0.1,8,21.264688867821782
4,0.1,14,15.451921529935529
4,0.1,20,12.36864886442514
4,0.1,26,10.257292967493719
4,0.1,32,8.523571093777175
4,1.0,8,39.58965272485673
4,1.0,14,20.165681368295182
4,1.0,20,14.929248909169656
4,1.0,26,11.585934372102157
4,1.0,32,9.251232786766916
4,10.0,8,50.68891097620237
4,10.0,14,21.10032377311017
4,10.0,20,15.58903710465601
4,10.0,26,12.573970435523846
4,10.0,32,10.577205015039453
5,0.01,8,22.636619661129114
5,0.01,14,18.60949040784691
5,0.01,20,16.2640010671695
5,0.01,26,14.193226066268828
5,0.01,32,12.360074685374169
5,0.1,8,21.113423804155655
5,0.1,14,15.484364652967027
5,0.1,20,12.267273538200538
5,0.1,26,10.24650346618156
5,0.1,32,8.41743309635667
5,1.0,8,40.571857331157574
5,1.0,14,20.660839130831253
5,1.0,20,14.891506621289341
5,1.0,26,11.742007682474203
5,1.0,32,9.276158641411056
5,10.0,8,50.507657858485715
5,10.0,14,21.783761228616623
5,10.0,20,15.663587118721601
5,10.0,26,12.393461232324837
5,10.0,32,10.688276296162327
6,0.01,8,22.268752264621735
6,0.01,14,18.572025000248715
6,0.01,20,16.171456889031933
6,0.01,26,14.01249559523201
6,0.01,32,12.484880382253555
6,0.1,8,21.015530792365517
6,0.1,14,15.486566690644171
6,0.1,20,12.39250547900299
6,0.1,26,10.217369242952227
6,0.1,32,8.552182852521849
6,1.0,8,40.257144791410525
6,1.0,14,20.4457717628192
6,1.0,20,14.652187150297854
6,1.0,26,11.74377390081015
6,1.0,32,9.293554299608703
6,10.0,8,51.29264545927076
6,10.0,14,21.89193296915502
6,10.0,20,15.458265909354658
6,10.0,26,12.450288878004075
6,10.0,32,10.62539025880252
7,0.01,8,22.34472201707293
