rep,alp,num_cell,error
0,0.01,32,23.47902977493668
0,0.01,56,19.571244695394363
0,0.01,80,16.86481909050086
0,0.01,104,14.897717222936869
0,0.01,128,12.963701042073284
0,0.1,32,18.85018998108502
0,0.1,56,14.955626275542631
0,0.1,80,12.243968958160123
0,0.1,104,10.327908189030108
0,0.1,128,8.670183226377345
0,1.0,32,20.899033833489526
0,1.0,56,15.717516871595421
0,1.0,80,12.499766233165685
0,1.0,104,10.08782652901951
0,1.0,128,8.129923575817475
0,10.0,32,22.19553558549011
0,10.0,56,16.4674895236693
0,10.0,80,13.019340946375838
0,10.0,104,11.021284145853096
0,10.0,128,9.4995048795473
1,0.01,32,23.445117902599613
1,0.01,56,19.251981955219613
1,0.01,80,17.07357395187763
1,0.01,104,15.00052374879081
1,0.01,128,13.020446690223014
1,0.1,32,18.893591408879455
1,0.1,56,14.955373501311183
1,0.1,80,12.420432951133527
1,0.1,104,10.392095797278548
1,0.1,128,8.732643788418281
1,1.0,32,21.03075545524484
1,1.0,56,15.680665370097488
1,1.0,80,12.49711438250464
1,1.0,104,10.051730820135841
1,1.0,128,8.231026303344416
1,10.0,32,22.20734422877514
1,10.0,56,16.316192793597164
1,10.0,80,13.195700604167042
1,10.0,104,11.004249272198342
1,10.0,128,9.581470695487022
2,0.01,32,23.459548385709088
2,0.01,56,19.556982657831217
2,0.01,80,16.888336337124503
2,0.01,104,14.931110116679411
2,0.01,128,13.045964192104014
2,0.1,32,18.965608390062908
2,0.1,56,14.87451760928356
2,0.1,80,12.27500853994659
2,0.1,104,10.394317108666522
2,0.1,128,8.740335849620434
2,1.0,32,20.967291836699655
2,1.0,56,15.630542474022665
2,1.0,80,12.429375069729911
2,1.0,104,10.040222148489326
2,1.0,128,8.17114067789971
2,10.0,32,22.204776624635322
2,10.0,56,16.552828746965492
2,10.0,80,13.121499457621352
2,10.0,104,10.941921713636665
2,10.0,128,9.53756554657297
3,0.01,32,23.336068601594405
3,0.01,56,19.692445067352935
3,0.01,80,16.99304977158458
3,0.01,104,14.846829835714232
3,0.01,128,12.95591714949468
3,0.1,32,18.748384838473786
3,0.1,56,14.874454263886037
3,0.1,80,12.325365809337441
3,0.1,104,10.303185342618354
3,0.1,128,8.745169477876193
3,1.0,32,21.171683110004487
3,1.0,56,15.739215125324085
3,1.0,80,12.442930176733157
3,1.0,104,10.134197813938272
3,1.0,128,8.167371628624986
3,10.0,32,22.665388697706362
3,10.0,56,16.35216240071763
3,10.0,80,13.033725128398874
3,10.0,104,10.885332132160295
3,10.0,128,9.522230739977942
4,0.01,32,23.40477924284376
4,0.01,56,19.545509833485514
4,0.01,80,16.989311111611297
4,0.01,104,14.979345724691841
4,0.01,128,13.10997238889532
4,0.1,32,18.90819727429927
4,0.1,56,15.093483742839535
4,0.1,80,12.256215134278795
4,0.1,104,10.33486012490104
4,0.1,128,8.756040613365174
4,1.0,32,20.652432318321292
4,1.0,56,15.600621851729006
4,1.0,80,12.45273488964129
4,1.0,104,10.00586128123152
4,1.0,128,8.144847397191377
4,10.0,32,22.097243749050055
4,10.0,56,16.33940647387343
4,10.0,80,13.034770389432436
4,10.0,104,11.033203816494048
4,10.0,128,9.596235816808935
5,0.01,32,23.549168222563814
5,0.01,56,19.502189708911736
5,0.01,80,16.945260385069986
