rep,dwt_type,lv,alp,num_cell,filter_dim,error
1,db2,2,10.0,128,"(32, 32)",229.93941206472763
1,db2,2,10.0,224,"(32, 32)",177.01542172894628
1,db2,2,10.0,320,"(32, 32)",125.11804557932419
1,db2,2,10.0,416,"(32, 32)",86.91525067218042
1,db2,2,10.0,512,"(32, 32)",66.03656738362105
1,db2,3,0.01,128,"(32, 32)",68.41835524798054
1,db2,3,0.01,224,"(32, 32)",51.439721653957946
1,db2,3,0.01,320,"(32, 32)",42.54452368059537
1,db2,3,0.01,416,"(32, 32)",38.22386722819796
1,db2,3,0.01,512,"(32, 32)",34.633370334530824
1,db2,3,0.1,128,"(32, 32)",64.60652159140835
1,db2,3,0.1,224,"(32, 32)",42.91242775337322
1,db2,3,0.1,320,"(32, 32)",33.57808779381155
1,db2,3,0.1,416,"(32, 32)",27.570706968655426
1,db2,3,0.1,512,"(32, 32)",23.732143234389063
1,db2,3,1.0,128,"(32, 32)",130.385125634736
1,db2,3,1.0,224,"(32, 32)",84.24409744912155
1,db2,3,1.0,320,"(32, 32)",57.0848085013281
1,db2,3,1.0,416,"(32, 32)",42.26731892292064
1,db2,3,1.0,512,"(32, 32)",32.65497004724734
1,db2,3,10.0,128,"(32, 32)",166.94162916805948
1,db2,3,10.0,224,"(32, 32)",101.33827793664541
1,db2,3,10.0,320,"(32, 32)",66.04180667834277
1,db2,3,10.0,416,"(32, 32)",48.5294944509526
1,db2,3,10.0,512,"(32, 32)",37.30150965072192
2,db2,1,0.01,128,"(32, 32)",218.24736111368486
2,db2,1,0.01,224,"(32, 32)",189.51980971412559
2,db2,1,0.01,320,"(32, 32)",165.63020733402604
2,db2,1,0.01,416,"(32, 32)",145.56036615179417
2,db2,1,0.01,512,"(32, 32)",128.86973787474227
2,db2,1,0.1,128,"(32, 32)",211.3104399135286
2,db2,1,0.1,224,"(32, 32)",182.42810491277558
2,db2,1,0.1,320,"(32, 32)",161.08781446738655
2,db2,1,0.1,416,"(32, 32)",142.97259812476193
2,db2,1,0.1,512,"(32, 32)",127.22439924725313
2,db2,1,1.0,128,"(32, 32)",239.5848644395638
2,db2,1,1.0,224,"(32, 32)",219.4834920458476
2,db2,1,1.0,320,"(32, 32)",200.09897470511825
2,db2,1,1.0,416,"(32, 32)",182.11958403379182
2,db2,1,1.0,512,"(32, 32)",164.47376974318038
2,db2,1,10.0,128,"(32, 32)",247.7317752005185
2,db2,1,10.0,224,"(32, 32)",226.42766795448745
2,db2,1,10.0,320,"(32, 32)",208.0015631672002
2,db2,1,10.0,416,"(32, 32)",191.29914265473914
2,db2,1,10.0,512,"(32, 32)",173.40527446869086
2,db2,2,0.01,128,"(32, 32)",144.0602226954461
2,db2,2,0.01,224,"(32, 32)",105.7441027645051
2,db2,2,0.01,320,"(32, 32)",84.57629890944175
2,db2,2,0.01,416,"(32, 32)",72.26080956823544
2,db2,2,0.01,512,"(32, 32)",63.751836294018815
2,db2,2,0.1,128,"(32, 32)",135.4470837577322
2,db2,2,0.1,224,"(32, 32)",98.45858691862632
2,db2,2,0.1,320,"(32, 32)",75.967401967236
2,db2,2,0.1,416,"(32, 32)",60.38290836831526
2,db2,2,0.1,512,"(32, 32)",47.097253012277584
2,db2,2,1.0,128,"(32, 32)",201.3135504992747
2,db2,2,1.0,224,"(32, 32)",154.20141659987658
2,db2,2,1.0,320,"(32, 32)",110.75511307462997
2,db2,2,1.0,416,"(32, 32)",80.41199483263593
2,db2,2,1.0,512,"(32, 32)",62.500761103764205
2,db2,2,10.0,128,"(32, 32)",229.73375585535257
2,db2,2,10.0,224,"(32, 32)",177.9112259842174
2,db2,2,10.0,320,"(32, 32)",126.2511497822895
2,db2,2,10.0,416,"(32, 32)",87.37836407255291
2,db2,2,10.0,512,"(32, 32)",67.06960549801181
2,db2,3,0.01,128,"(32, 32)",69.41278949486892
2,db2,3,0.01,224,"(32, 32)",50.4157786435613
2,db2,3,0.01,320,"(32, 32)",43.21014561373244
2,db2,3,0.01,416,"(32, 32)",37.665257661060444
2,db2,3,0.01,512,"(32, 32)",34.69938788629906
2,db2,3,0.1,128,"(32, 32)",64.86111595631195
2,db2,3,0.1,224,"(32, 32)",44.12418889929318
2,db2,3,0.1,320,"(32, 32)",34.038703487552596
2,db2,3,0.1,416,"(32, 32)",27.828775097355425
2,db2,3,0.1,512,"(32, 32)",23.183559854124336
2,db2,3,1.0,128,"(32, 32)",130.37561258846918
2,db2,3,1.0,224,"(32, 32)",83.0575019015823
2,db2,3,1.0,320,"(32, 32)",55.129817034222114
2,db2,3,1.0,416,"(32, 32)",42.49057948104509
2,db2,3,1.0,512,"(32, 32)",33.1472164291473
2,db2,3,10.0,128,"(32, 32)",165.22274420455597
2,db2,3,10.0,224,"(32, 32)",100.31756307118296
2,db2,3,10.0,320,"(32, 32)",66.05061847013141
2,db2,3,10.0,416,"(32, 32)",47.14299359817903
2,db2,3,10.0,512,"(32, 32)",36.506481797015184
3,db2,1,0.01,128,"(32, 32)",218.46750702174933
3,db2,1,0.01,224,"(32, 32)",189.59817023380225
3,db2,1,0.01,320,"(32, 32)",165.88027029281756
3,db2,1,0.01,416,"(32, 32)",144.95175423220195
3,db2,1,0.01,512,"(32, 32)",128.58050071347057
3,db2,1,0.1,128,"(32, 32)",210.6813609344318
3,db2,1,0.1,224,"(32, 32)",182.22403424274384
3,db2,1,0.1,320,"(32, 32)",160.2041032858561
3,db2,1,0.1,416,"(32, 32)",143.55127408781968
3,db2,1,0.1,512,"(32, 32)",127.43761992998452
3,db2,1,1.0,128,"(32, 32)",239.67514338068773
3,db2,1,1.0,224,"(32, 32)",219.2333571273298
3,db2,1,1.0,320,"(32, 32)",200.2943113832376
3,db2,1,1.0,416,"(32, 32)",182.00670653342567
3,db2,1,1.0,512,"(32, 32)",164.9715955618546
3,db2,1,10.0,128,"(32, 32)",247.48253973822227
3,db2,1,10.0,224,"(32, 32)",225.9600774646234
3,db2,1,10.0,320,"(32, 32)",208.26891403125387
3,db2,1,10.0,416,"(32, 32)",190.99185214214316
3,db2,1,10.0,512,"(32, 32)",174.09380097765938
3,db2,2,0.01,128,"(32, 32)",143.71843733881056
3,db2,2,0.01,224,"(32, 32)",105.35434575688295
3,db2,2,0.01,320,"(32, 32)",84.95898147892045
3,db2,2,0.01,416,"(32, 32)",73.0686697985808
3,db2,2,0.01,512,"(32, 32)",63.900441905181616
3,db2,2,0.1,128,"(32, 32)",136.41289057522346
3,db2,2,0.1,224,"(32, 32)",99.30668946751798
3,db2,2,0.1,320,"(32, 32)",76.53374278073103
3,db2,2,0.1,416,"(32, 32)",59.20541432983995
3,db2,2,0.1,512,"(32, 32)",47.7286488995996
3,db2,2,1.0,128,"(32, 32)",202.21345962303317
3,db2,2,1.0,224,"(32, 32)",152.60620905042157
3,db2,2,1.0,320,"(32, 32)",111.08196382090935
3,db2,2,1.0,416,"(32, 32)",79.08807408145721
3,db2,2,1.0,512,"(32, 32)",61.57073414530753
3,db2,2,10.0,128,"(32, 32)",230.15299053383222
3,db2,2,10.0,224,"(32, 32)",177.72798104055246
3,db2,2,10.0,320,"(32, 32)",125.17768639328803
3,db2,2,10.0,416,"(32, 32)",87.8862388228457
3,db2,2,10.0,512,"(32, 32)",65.65703499863523
3,db2,3,0.01,128,"(32, 32)",70.74010503474778
3,db2,3,0.01,224,"(32, 32)",50.10552170071801
3,db2,3,0.01,320,"(32, 32)",42.8829650153424
3,db2,3,0.01,416,"(32, 32)",38.0393481068555
3,db2,3,0.01,512,"(32, 32)",34.690683084791
3,db2,3,0.1,128,"(32, 32)",65.53792935641293
3,db2,3,0.1,224,"(32, 32)",43.54124455346223
3,db2,3,0.1,320,"(32, 32)",33.194943040608436
3,db2,3,0.1,416,"(32, 32)",27.845907519459217
3,db2,3,0.1,512,"(32, 32)",23.922052244480334
3,db2,3,1.0,128,"(32, 32)",130.71358401536764
3,db2,3,1.0,224,"(32, 32)",82.23279185132937
3,db2,3,1.0,320,"(32, 32)",56.433813842842774
3,db2,3,1.0,416,"(32, 32)",43.26770323132276
3,db2,3,1.0,512,"(32, 32)",32.88283216349421
3,db2,3,10.0,128,"(32, 32)",166.40031414781774
3,db2,3,10.0,224,"(32, 32)",100.0146346255498
3,db2,3,10.0,320,"(32, 32)",65.68247230518458
3,db2,3,10.0,416,"(32, 32)",47.813819178913924
3,db2,3,10.0,512,"(32, 32)",37.41691668001402
4,db2,1,0.01,128,"(32, 32)",218.5213683392723
4,db2,1,0.01,224,"(32, 32)",189.32109548526213
4,db2,1,0.01,320,"(32, 32)",165.10753019964136
4,db2,1,0.01,416,"(32, 32)",145.49967838527095
4,db2,1,0.01,512,"(32, 32)",128.7843385699553
4,db2,1,0.1,128,"(32, 32)",210.55195558210968
4,db2,1,0.1,224,"(32, 32)",181.91722867805782
