rep,dwt_type,lv,alp,num_cell,filter_dim,error
3,db2,2,1.0,224,"(32, 32)",164.11041248396378
3,db2,2,1.0,320,"(32, 32)",77.11712136360944
3,db2,2,1.0,416,"(32, 32)",28.293931206556255
3,db2,2,1.0,512,"(32, 32)",17.040506797561058
3,db2,2,10.0,128,"(32, 32)",233.67366697388888
3,db2,2,10.0,224,"(32, 32)",191.04439145651077
3,db2,2,10.0,320,"(32, 32)",84.26061170629862
3,db2,2,10.0,416,"(32, 32)",31.307085981609852
3,db2,2,10.0,512,"(32, 32)",22.35550714356523
3,db2,3,0.01,128,"(32, 32)",82.99568417830002
3,db2,3,0.01,224,"(32, 32)",61.85527948098214
3,db2,3,0.01,320,"(32, 32)",51.669068820034795
3,db2,3,0.01,416,"(32, 32)",43.02754673089605
3,db2,3,0.01,512,"(32, 32)",36.27613283224853
3,db2,3,0.1,128,"(32, 32)",83.55547139431839
3,db2,3,0.1,224,"(32, 32)",48.329895677759794
3,db2,3,0.1,320,"(32, 32)",29.664955268387637
3,db2,3,0.1,416,"(32, 32)",19.121149809991877
3,db2,3,0.1,512,"(32, 32)",13.613086776767306
3,db2,3,1.0,128,"(32, 32)",133.39755262849363
3,db2,3,1.0,224,"(32, 32)",42.104883433562165
3,db2,3,1.0,320,"(32, 32)",24.55072329323907
3,db2,3,1.0,416,"(32, 32)",17.744889396694692
3,db2,3,1.0,512,"(32, 32)",13.397287356110462
3,db2,3,10.0,128,"(32, 32)",179.22334796890678
3,db2,3,10.0,224,"(32, 32)",43.35486388237797
3,db2,3,10.0,320,"(32, 32)",25.486501224961057
3,db2,3,10.0,416,"(32, 32)",19.491871924894095
3,db2,3,10.0,512,"(32, 32)",16.11247429324068
4,db2,1,0.01,128,"(32, 32)",214.06672482964458
4,db2,1,0.01,224,"(32, 32)",190.9834001727389
4,db2,1,0.01,320,"(32, 32)",173.5059750981948
4,db2,1,0.01,416,"(32, 32)",156.50497721109608
