rep,dwt_type,lv,alp,num_cell,filter_dim,error
4,db2,1,0.01,512,"(32, 32)",64.01120940033896
4,db2,1,0.1,128,"(32, 32)",102.23135360784353
4,db2,1,0.1,224,"(32, 32)",88.43474039146307
4,db2,1,0.1,320,"(32, 32)",78.53293790874227
4,db2,1,0.1,416,"(32, 32)",70.07852495944776
4,db2,1,0.1,512,"(32, 32)",62.62423787823946
4,db2,1,1.0,128,"(32, 32)",115.44305679173468
4,db2,1,1.0,224,"(32, 32)",105.41003317084486
4,db2,1,1.0,320,"(32, 32)",96.45191599602467
4,db2,1,1.0,416,"(32, 32)",87.67475888817633
4,db2,1,1.0,512,"(32, 32)",79.6656455795207
4,db2,1,10.0,128,"(32, 32)",117.70617558394872
4,db2,1,10.0,224,"(32, 32)",107.79756888229713
4,db2,1,10.0,320,"(32, 32)",99.23939326803895
4,db2,1,10.0,416,"(32, 32)",91.0325945654381
4,db2,1,10.0,512,"(32, 32)",82.73150979070644
4,db2,2,0.01,128,"(32, 32)",72.69610030512472
4,db2,2,0.01,224,"(32, 32)",52.982256924347865
4,db2,2,0.01,320,"(32, 32)",42.76494248012464
4,db2,2,0.01,416,"(32, 32)",36.32376359908143
4,db2,2,0.01,512,"(32, 32)",31.86401261592446
4,db2,2,0.1,128,"(32, 32)",67.52857691228643
4,db2,2,0.1,224,"(32, 32)",49.5005789828878
4,db2,2,0.1,320,"(32, 32)",38.31262321514585
4,db2,2,0.1,416,"(32, 32)",30.554183358871484
4,db2,2,0.1,512,"(32, 32)",24.82577528496856
4,db2,2,1.0,128,"(32, 32)",99.51595742015448
4,db2,2,1.0,224,"(32, 32)",76.40164746110995
4,db2,2,1.0,320,"(32, 32)",55.108695492991025
4,db2,2,1.0,416,"(32, 32)",41.04630809170277
4,db2,2,1.0,512,"(32, 32)",32.62255329881661
4,db2,2,10.0,128,"(32, 32)",109.69345791277757
4,db2,2,10.0,224,"(32, 32)",85.89945193772009
4,db2,2,10.0,320,"(32, 32)",60.63319577534769
4,db2,2,10.0,416,"(32, 32)",44.46592968316181
4,db2,2,10.0,512,"(32, 32)",34.168696391285316
4,db2,3,0.01,128,"(32, 32)",36.966571501829236
4,db2,3,0.01,224,"(32, 32)",28.194816434898232
4,db2,3,0.01,320,"(32, 32)",23.572414912605193
4,db2,3,0.01,416,"(32, 32)",20.826635835472533
4,db2,3,0.01,512,"(32, 32)",18.731091947401044
