rep,dwt_type,lv,alp,num_cell,filter_dim,error
7,db2,3,10.0,320,"(32, 32)",17.459468443514485
7,db2,3,10.0,416,"(32, 32)",13.331646113137623
7,db2,3,10.0,512,"(32, 32)",11.26291830321227
8,db2,1,0.01,128,"(32, 32)",104.77910541054234
8,db2,1,0.01,224,"(32, 32)",93.3920904653757
8,db2,1,0.01,320,"(32, 32)",85.22368495348451
8,db2,1,0.01,416,"(32, 32)",77.71433629907837
8,db2,1,0.01,512,"(32, 32)",69.73181246101309
8,db2,1,0.1,128,"(32, 32)",105.59117910433984
8,db2,1,0.1,224,"(32, 32)",93.94450184811367
8,db2,1,0.1,320,"(32, 32)",84.57000017985055
8,db2,1,0.1,416,"(32, 32)",75.04757709798224
8,db2,1,0.1,512,"(32, 32)",63.622817356166976
8,db2,1,1.0,128,"(32, 32)",116.35318485256728
8,db2,1,1.0,224,"(32, 32)",108.31741469778876
8,db2,1,1.0,320,"(32, 32)",100.31827343639847
8,db2,1,1.0,416,"(32, 32)",91.30180115526504
8,db2,1,1.0,512,"(32, 32)",79.23312325787435
8,db2,1,10.0,128,"(32, 32)",120.36128066365697
8,db2,1,10.0,224,"(32, 32)",111.80217149771835
8,db2,1,10.0,320,"(32, 32)",103.83715854495414
8,db2,1,10.0,416,"(32, 32)",95.24966564770585
8,db2,1,10.0,512,"(32, 32)",84.03219502954302
8,db2,2,0.01,128,"(32, 32)",78.21745839959537
8,db2,2,0.01,224,"(32, 32)",64.1970303154629
8,db2,2,0.01,320,"(32, 32)",54.122400340315764
8,db2,2,0.01,416,"(32, 32)",46.033875389876144
8,db2,2,0.01,512,"(32, 32)",39.23157510979776
8,db2,2,0.1,128,"(32, 32)",77.95922401961946
8,db2,2,0.1,224,"(32, 32)",59.20693389649003
8,db2,2,0.1,320,"(32, 32)",41.9868823865443
8,db2,2,0.1,416,"(32, 32)",27.02280720187716
8,db2,2,0.1,512,"(32, 32)",16.174930597123975
8,db2,2,1.0,128,"(32, 32)",102.4047886473823
8,db2,2,1.0,224,"(32, 32)",80.91210763059114
8,db2,2,1.0,320,"(32, 32)",40.69862731568301
8,db2,2,1.0,416,"(32, 32)",18.793532431852448
8,db2,2,1.0,512,"(32, 32)",12.359351234075602
8,db2,2,10.0,128,"(32, 32)",111.65160532103495
8,db2,2,10.0,224,"(32, 32)",90.63649621064916
8,db2,2,10.0,320,"(32, 32)",43.64668875912846
8,db2,2,10.0,416,"(32, 32)",20.16103733194423
8,db2,2,10.0,512,"(32, 32)",14.532746662466112
8,db2,3,0.01,128,"(32, 32)",43.79956878205977
8,db2,3,0.01,224,"(32, 32)",32.86538004365412
8,db2,3,0.01,320,"(32, 32)",26.579743656159447
8,db2,3,0.01,416,"(32, 32)",22.645312553905335
8,db2,3,0.01,512,"(32, 32)",18.24814460415471
8,db2,3,0.1,128,"(32, 32)",42.20051032747607
8,db2,3,0.1,224,"(32, 32)",25.393880425319402
8,db2,3,0.1,320,"(32, 32)",17.373261399040892
8,db2,3,0.1,416,"(32, 32)",12.481054520926735
8,db2,3,0.1,512,"(32, 32)",9.663701315123008
8,db2,3,1.0,128,"(32, 32)",69.4143822039539
8,db2,3,1.0,224,"(32, 32)",27.446893218115964
8,db2,3,1.0,320,"(32, 32)",17.00212824346202
8,db2,3,1.0,416,"(32, 32)",12.576702080083699
8,db2,3,1.0,512,"(32, 32)",9.710466491619405
8,db2,3,10.0,128,"(32, 32)",85.3052530082169
8,db2,3,10.0,224,"(32, 32)",28.81104498311019
8,db2,3,10.0,320,"(32, 32)",17.47393656320443
8,db2,3,10.0,416,"(32, 32)",13.412136537261341
8,db2,3,10.0,512,"(32, 32)",11.224586435018754
9,db2,1,0.01,128,"(32, 32)",104.50815512124842
9,db2,1,0.01,224,"(32, 32)",93.91157642054048
9,db2,1,0.01,320,"(32, 32)",84.9718262149589
9,db2,1,0.01,416,"(32, 32)",77.5997152873843
9,db2,1,0.01,512,"(32, 32)",70.08958024689399
9,db2,1,0.1,128,"(32, 32)",105.38935341601658
9,db2,1,0.1,224,"(32, 32)",94.06855992665565
9,db2,1,0.1,320,"(32, 32)",84.73338611890267
9,db2,1,0.1,416,"(32, 32)",75.16154139681586
9,db2,1,0.1,512,"(32, 32)",63.62422992112864
9,db2,1,1.0,128,"(32, 32)",116.08971840595521
9,db2,1,1.0,224,"(32, 32)",107.95134564577414
9,db2,1,1.0,320,"(32, 32)",100.10288341915704
9,db2,1,1.0,416,"(32, 32)",91.42007434605772
9,db2,1,1.0,512,"(32, 32)",78.93604681349167
9,db2,1,10.0,128,"(32, 32)",120.22103816989038
9,db2,1,10.0,224,"(32, 32)",111.79700768207644
9,db2,1,10.0,320,"(32, 32)",103.97973928801497
9,db2,1,10.0,416,"(32, 32)",95.12681391386359
9,db2,1,10.0,512,"(32, 32)",83.8107450274466
9,db2,2,0.01,128,"(32, 32)",78.23604583632168
9,db2,2,0.01,224,"(32, 32)",64.38304520490762
9,db2,2,0.01,320,"(32, 32)",54.2110084305632
9,db2,2,0.01,416,"(32, 32)",46.09578943945565
9,db2,2,0.01,512,"(32, 32)",38.96263381695156
9,db2,2,0.1,128,"(32, 32)",78.22724959204018
9,db2,2,0.1,224,"(32, 32)",59.481317135427346
9,db2,2,0.1,320,"(32, 32)",42.753778926403605
9,db2,2,0.1,416,"(32, 32)",27.059745243111035
9,db2,2,0.1,512,"(32, 32)",16.161972832693618
9,db2,2,1.0,128,"(32, 32)",103.07130282569695
9,db2,2,1.0,224,"(32, 32)",80.73386961267693
9,db2,2,1.0,320,"(32, 32)",40.602323007131496
9,db2,2,1.0,416,"(32, 32)",18.851877360870372
9,db2,2,1.0,512,"(32, 32)",12.508568687859395
9,db2,2,10.0,128,"(32, 32)",111.48342175253268
9,db2,2,10.0,224,"(32, 32)",91.03643520056735
9,db2,2,10.0,320,"(32, 32)",44.34012013069366
9,db2,2,10.0,416,"(32, 32)",19.95393320954558
9,db2,2,10.0,512,"(32, 32)",14.668800169928451
9,db2,3,0.01,128,"(32, 32)",44.15905303589351
9,db2,3,0.01,224,"(32, 32)",33.700076499874775
9,db2,3,0.01,320,"(32, 32)",27.536202893420104
9,db2,3,0.01,416,"(32, 32)",22.530407004915133
9,db2,3,0.01,512,"(32, 32)",18.805083679159097
9,db2,3,0.1,128,"(32, 32)",41.719048545426396
9,db2,3,0.1,224,"(32, 32)",25.837795249606646
9,db2,3,0.1,320,"(32, 32)",17.318900126890988
9,db2,3,0.1,416,"(32, 32)",12.56142409542707
9,db2,3,0.1,512,"(32, 32)",9.622975718670858
9,db2,3,1.0,128,"(32, 32)",69.88069691918076
9,db2,3,1.0,224,"(32, 32)",26.812242769016684
9,db2,3,1.0,320,"(32, 32)",16.97880826544508
9,db2,3,1.0,416,"(32, 32)",12.651536454688285
9,db2,3,1.0,512,"(32, 32)",9.637340808548146
9,db2,3,10.0,128,"(32, 32)",86.50380440432733
9,db2,3,10.0,224,"(32, 32)",27.879878006480766
9,db2,3,10.0,320,"(32, 32)",17.568971466546753
9,db2,3,10.0,416,"(32, 32)",13.449958455188218
9,db2,3,10.0,512,"(32, 32)",11.258466967606795
