rep,alp,num_cell,filter_dim,error
3,10,104,"(16, 16)",40.9871129
3,10,128,"(16, 16)",37.58073097
4,0.01,32,"(16, 16)",61.65314941
4,0.01,56,"(16, 16)",55.93679601
4,0.01,80,"(16, 16)",51.49339756
4,0.01,104,"(16, 16)",47.652301
4,0.01,128,"(16, 16)",44.70201709
4,0.1,32,"(16, 16)",53.30932665
4,0.1,56,"(16, 16)",47.64337925
4,0.1,80,"(16, 16)",43.41686957
4,0.1,104,"(16, 16)",40.09228013
4,0.1,128,"(16, 16)",37.16527646
4,1,32,"(16, 16)",55.70545096
4,1,56,"(16, 16)",48.67038
4,1,80,"(16, 16)",44.12165223
4,1,104,"(16, 16)",40.60711102
4,1,128,"(16, 16)",37.10093058
4,10,32,"(16, 16)",58.19542472
4,10,56,"(16, 16)",50.25599433
4,10,80,"(16, 16)",44.92588412
4,10,104,"(16, 16)",40.94429978
4,10,128,"(16, 16)",37.49916396
5,0.01,32,"(16, 16)",61.5819012
5,0.01,56,"(16, 16)",56.03484548
5,0.01,80,"(16, 16)",51.42448889
5,0.01,104,"(16, 16)",47.94915749
5,0.01,128,"(16, 16)",44.51002981
5,0.1,32,"(16, 16)",52.94816441
5,0.1,56,"(16, 16)",47.34864791
5,0.1,80,"(16, 16)",43.42421017
5,0.1,104,"(16, 16)",40.26314302
5,0.1,128,"(16, 16)",37.23022043
5,1,32,"(16, 16)",55.44282446
5,1,56,"(16, 16)",48.64217072
5,1,80,"(16, 16)",44.13107405
5,1,104,"(16, 16)",40.38742989
5,1,128,"(16, 16)",37.17591244
5,10,32,"(16, 16)",58.08094897
5,10,56,"(16, 16)",50.42250029
5,10,80,"(16, 16)",44.88626803
5,10,104,"(16, 16)",41.19345726
5,10,128,"(16, 16)",37.42899436
6,0.01,32,"(16, 16)",61.67697898
6,0.01,56,"(16, 16)",56.02016338
6,0.01,80,"(16, 16)",51.58626812
6,0.01,104,"(16, 16)",47.97120236
6,0.01,128,"(16, 16)",44.43942051
6,0.1,32,"(16, 16)",53.07584529
6,0.1,56,"(16, 16)",47.62729061
6,0.1,80,"(16, 16)",43.41982778
6,0.1,104,"(16, 16)",39.96321183
6,0.1,128,"(16, 16)",37.35406433
6,1,32,"(16, 16)",55.32108826
6,1,56,"(16, 16)",48.77563233
6,1,80,"(16, 16)",44.29225051
6,1,104,"(16, 16)",40.40601582
6,1,128,"(16, 16)",37.21261462
6,10,32,"(16, 16)",58.730991
6,10,56,"(16, 16)",50.41688648
6,10,80,"(16, 16)",45.08375418
6,10,104,"(16, 16)",40.95387106
6,10,128,"(16, 16)",37.4866268
7,0.01,32,"(16, 16)",61.70278203
7,0.01,56,"(16, 16)",55.95868661
7,0.01,80,"(16, 16)",51.49157802
7,0.01,104,"(16, 16)",47.60204248
7,0.01,128,"(16, 16)",44.35617354
7,0.1,32,"(16, 16)",52.92854563
7,0.1,56,"(16, 16)",47.15408278
7,0.1,80,"(16, 16)",43.28909762
7,0.1,104,"(16, 16)",40.25072185
7,0.1,128,"(16, 16)",37.33418842
7,1,32,"(16, 16)",55.52743138
7,1,56,"(16, 16)",48.88016641
7,1,80,"(16, 16)",44.11066768
7,1,104,"(16, 16)",40.42591265
7,1,128,"(16, 16)",37.20984052
7,10,32,"(16, 16)",58.32994749
7,10,56,"(16, 16)",49.86970094
7,10,80,"(16, 16)",44.88658163
7,10,104,"(16, 16)",41.05697228
7,10,128,"(16, 16)",37.61885203
8,0.01,32,"(16, 16)",61.67831727
8,0.01,56,"(16, 16)",55.94861313
8,0.01,80,"(16, 16)",51.62652279
8,0.01,104,"(16, 16)",47.68975725
8,0.01,128,"(16, 16)",44.44572426
8,0.1,32,"(16, 16)",52.68699278
8,0.1,56,"(16, 16)",47.63380062
8,0.1,80,"(16, 16)",43.47962453
8,0.1,104,"(16, 16)",40.11546074
8,0.1,128,"(16, 16)",37.2354226
8,1,32,"(16, 16)",55.58897156
8,1,56,"(16, 16)",48.90221442
8,1,80,"(16, 16)",44.22380312
8,1,104,"(16, 16)",40.26954243
8,1,128,"(16, 16)",37.23676705
8,10,32,"(16, 16)",58.58756696
8,10,56,"(16, 16)",50.11279666
8,10,80,"(16, 16)",45.09442671
8,10,104,"(16, 16)",40.97090219
8,10,128,"(16, 16)",37.52861625
9,0.01,32,"(16, 16)",61.43529605
9,0.01,56,"(16, 16)",55.9660712
9,0.01,80,"(16, 16)",51.5540577
9,0.01,104,"(16, 16)",47.84480732
9,0.01,128,"(16, 16)",44.32907376
9,0.1,32,"(16, 16)",52.82473725
9,0.1,56,"(16, 16)",47.61032171
9,0.1,80,"(16, 16)",43.37879013
9,0.1,104,"(16, 16)",40.15231254
9,0.1,128,"(16, 16)",37.31637548
9,1,32,"(16, 16)",55.92735637
9,1,56,"(16, 16)",48.92355479
9,1,80,"(16, 16)",44.12423368
9,1,104,"(16, 16)",40.37014226
9,1,128,"(16, 16)",37.17392315
9,10,32,"(16, 16)",58.1558524
9,10,56,"(16, 16)",50.15601693
9,10,80,"(16, 16)",44.94794573
9,10,104,"(16, 16)",40.66572483
9,10,128,"(16, 16)",37.62299329
0,0.01,8,"(8, 8)",60.12852687
0,0.01,14,"(8, 8)",54.82485095
0,0.01,20,"(8, 8)",50.33075356
0,0.01,26,"(8, 8)",46.63715165
0,0.01,32,"(8, 8)",43.4593091
0,0.1,8,"(8, 8)",52.82979294
0,0.1,14,"(8, 8)",47.13427906
0,0.1,20,"(8, 8)",42.68659152
0,0.1,26,"(8, 8)",39.45333859
0,0.1,32,"(8, 8)",36.354164
0,1,8,"(8, 8)",68.78449837
0,1,14,"(8, 8)",55.4906453
0,1,20,"(8, 8)",48.63676777
0,1,26,"(8, 8)",43.79206487
0,1,32,"(8, 8)",39.91927188
0,10,8,"(8, 8)",78.9741668
0,10,14,"(8, 8)",58.37165872
