rep,alp,num_cell,error
6,1.0,32,55.321088255620325
6,1.0,56,48.77563233075648
6,1.0,80,44.29225051126645
6,1.0,104,40.406015818803084
6,1.0,128,37.21261461552302
6,10.0,32,58.73099099914333
6,10.0,56,50.41688647682046
6,10.0,80,45.08375418437801
6,10.0,104,40.953871061245515
6,10.0,128,37.48662679634052
7,0.01,32,61.70278203370949
7,0.01,56,55.95868660973184
7,0.01,80,51.49157801530603
7,0.01,104,47.60204248454
7,0.01,128,44.35617353785615
7,0.1,32,52.92854563026837
7,0.1,56,47.154082777454256
7,0.1,80,43.28909761640484
7,0.1,104,40.25072184797991
7,0.1,128,37.334188423127976
7,1.0,32,55.52743137606303
7,1.0,56,48.88016640755006
7,1.0,80,44.11066768101998
7,1.0,104,40.425912650238786
7,1.0,128,37.209840516894516
7,10.0,32,58.329947491430396
7,10.0,56,49.869700941463115
7,10.0,80,44.886581626512005
7,10.0,104,41.0569722767544
7,10.0,128,37.61885203068655
8,0.01,32,61.67831726678198
8,0.01,56,55.948613125245814
8,0.01,80,51.62652278991097
8,0.01,104,47.68975724743816
8,0.01,128,44.445724262778306
8,0.1,32,52.68699278310171
8,0.1,56,47.63380062460458
8,0.1,80,43.47962452541247
8,0.1,104,40.115460744392095
8,0.1,128,37.23542259749988
8,1.0,32,55.58897155502089
8,1.0,56,48.902214415167656
8,1.0,80,44.22380312027285
8,1.0,104,40.26954242803463
8,1.0,128,37.23676705050447
8,10.0,32,58.58756695892694
8,10.0,56,50.11279665829892
8,10.0,80,45.09442671111423
8,10.0,104,40.97090218926589
8,10.0,128,37.528616248219215
9,0.01,32,61.43529605113915
9,0.01,56,55.966071204781144
9,0.01,80,51.55405770287246
9,0.01,104,47.844807319743474
9,0.01,128,44.32907375628699
9,0.1,32,52.82473725065356
9,0.1,56,47.61032170655549
9,0.1,80,43.378790126406365
9,0.1,104,40.152312540650264
9,0.1,128,37.31637548003939
9,1.0,32,55.92735636713096
9,1.0,56,48.92355479277862
9,1.0,80,44.12423368226212
9,1.0,104,40.37014226359695
9,1.0,128,37.17392314898142
9,10.0,32,58.1558524010056
9,10.0,56,50.15601692502066
9,10.0,80,44.94794572967026
9,10.0,104,40.66572482680835
9,10.0,128,37.62299328899068
