rep,alp,num_cell,error
0,0.01,8,60.12852686572316
0,0.01,14,54.824850954896014
0,0.01,20,50.33075355503799
0,0.01,26,46.63715165334562
0,0.01,32,43.45930910462754
0,0.1,8,52.82979294299668
0,0.1,14,47.13427906103752
0,0.1,20,42.68659152269241
0,0.1,26,39.45333858621022
0,0.1,32,36.354164002572354
0,1.0,8,68.78449837459227
0,1.0,14,55.49064529898929
0,1.0,20,48.63676777025981
0,1.0,26,43.7920648694044
0,1.0,32,39.91927187918765
0,10.0,8,78.97416679906439
0,10.0,14,58.37165871968186
0,10.0,20,49.720196600392576
0,10.0,26,44.57958605458166
0,10.0,32,40.44796292111351
1,0.01,8,60.19993873162178
1,0.01,14,54.952058878848334
1,0.01,20,50.33271862858868
1,0.01,26,46.420055126468085
1,0.01,32,43.30889829162283
1,0.1,8,52.63614918812907
1,0.1,14,46.574558534848876
1,0.1,20,42.99509832256284
1,0.1,26,39.37627948922516
1,0.1,32,36.32438404797587
1,1.0,8,68.85053828187621
1,1.0,14,55.932729541094595
1,1.0,20,49.09924231292297
1,1.0,26,43.87947659600228
1,1.0,32,39.951633489679146
1,10.0,8,79.4099438981724
1,10.0,14,58.21596194034667
1,10.0,20,49.92621539474606
1,10.0,26,44.16309754447598
1,10.0,32,40.29189205533999
2,0.01,8,60.05904007710171
2,0.01,14,54.839527039272625
2,0.01,20,50.346152894104755
2,0.01,26,46.81642739459003
2,0.01,32,43.53000114933418
2,0.1,8,53.08677658978597
2,0.1,14,46.9872717971314
2,0.1,20,42.65623426052823
2,0.1,26,39.413141626615335
2,0.1,32,36.48982849532406
2,1.0,8,68.93923098620789
2,1.0,14,56.05935711168467
2,1.0,20,48.6746596126087
2,1.0,26,43.764396129980206
2,1.0,32,39.60882228488257
2,10.0,8,78.67761488339764
2,10.0,14,58.49473929593218
2,10.0,20,49.853780530025865
2,10.0,26,44.2412756385176
2,10.0,32,40.66474908987489
3,0.01,8,60.235025943153
3,0.01,14,54.55544274692479
3,0.01,20,50.28178952664383
3,0.01,26,46.5708266218502
3,0.01,32,43.436736043894605
3,0.1,8,52.714665153458114
3,0.1,14,46.876756355441984
3,0.1,20,42.594953535376796
3,0.1,26,39.41314249770233
3,0.1,32,36.52754128641045
3,1.0,8,68.78971791948904
3,1.0,14,55.990787736107215
3,1.0,20,48.76780844912118
3,1.0,26,43.72559399645724
3,1.0,32,39.78379987409291
3,10.0,8,79.81025889811737
3,10.0,14,58.32955526197098
3,10.0,20,49.850195852371286
3,10.0,26,44.405318183974536
3,10.0,32,40.40261090406151
4,0.01,8,60.10376058228647
4,0.01,14,54.86573887145238
4,0.01,20,50.300210454056874
4,0.01,26,46.485463731341554
4,0.01,32,43.163063743394176
4,0.1,8,52.9303816836397
4,0.1,14,46.85408069992264
4,0.1,20,42.63862557649163
4,0.1,26,39.410519954694394
4,0.1,32,36.37091104393751
4,1.0,8,68.77543408261378
4,1.0,14,55.61029688217579
4,1.0,20,48.77986564358096
4,1.0,26,43.84257935356654
4,1.0,32,40.045296913634225
4,10.0,8,79.57896477124919
4,10.0,14,58.857688901936996
4,10.0,20,49.996919498916164
4,10.0,26,44.60209670676535
4,10.0,32,40.33457292800944
5,0.01,8,60.282049874812444
5,0.01,14,54.58800058382115
5,0.01,20,50.3235904577692
5,0.01,26,46.7649950672654
5,0.01,32,43.445345602312734
5,0.1,8,52.64594332290147
5,0.1,14,47.173348150155725
5,0.1,20,42.63113363664241
5,0.1,26,39.42893654395595
5,0.1,32,36.33327337720865
5,1.0,8,68.91417138203832
5,1.0,14,56.111156769955294
5,1.0,20,48.793783704966664
5,1.0,26,43.945754902287035
5,1.0,32,39.82064793449006
5,10.0,8,79.27430840860947
5,10.0,14,58.747594353953836
5,10.0,20,50.177719398327916
5,10.0,26,44.34172159922915
5,10.0,32,40.20545646113282
6,0.01,8,59.91748285422973
6,0.01,14,54.63432508262444
6,0.01,20,50.389774285757426
6,0.01,26,46.75713012503331
6,0.01,32,43.40008444008765
6,0.1,8,52.84047035042599
6,0.1,14,46.95548571143969
6,0.1,20,42.60595975925007
6,0.1,26,39.343452579746675
6,0.1,32,36.38976688118505
6,1.0,8,68.67781480395499
6,1.0,14,55.565976972748665
6,1.0,20,48.908302103200434
6,1.0,26,43.86270190953735
6,1.0,32,40.01940785691995
6,10.0,8,79.70340096792917
6,10.0,14,58.57397325749864
6,10.0,20,49.7030947222553
6,10.0,26,44.48685462614308
6,10.0,32,40.197953355226616
7,0.01,8,60.323808343201804
7,0.01,14,54.94959546843612
7,0.01,20,50.280188834382784
7,0.01,26,46.49128227141074
7,0.01,32,43.46748360078735
7,0.1,8,52.875831326922736
7,0.1,14,46.96005467010383
7,0.1,20,42.86482518414868
7,0.1,26,39.276774513372615
7,0.1,32,36.318115693085424
7,1.0,8,69.44051559863308
7,1.0,14,55.993755503314745
7,1.0,20,48.901485164688566
7,1.0,26,43.826764972005144
7,1.0,32,39.82908574738024
7,10.0,8,79.68331163357273
7,10.0,14,57.99918223495135
7,10.0,20,49.931565754515546
7,10.0,26,44.39923714678337
7,10.0,32,40.288393794367494
8,0.01,8,60.20649405269288
8,0.01,14,54.719510197873355
8,0.01,20,50.460727868986105
8,0.01,26,46.6430212379762
8,0.01,32,43.45885104160257
8,0.1,8,52.7126019866514
8,0.1,14,46.906244591821284
8,0.1,20,42.90546889403314
8,0.1,26,39.40119029149651
8,0.1,32,36.51103284082777
8,1.0,8,68.55016158159329
8,1.0,14,55.68888300110614
8,1.0,20,48.85044458630133
8,1.0,26,43.9264705700554
8,1.0,32,39.88423542469628
8,10.0,8,79.93471877186232
8,10.0,14,58.713617495386295
8,10.0,20,49.81702792122931
8,10.0,26,44.31565176404351
8,10.0,32,40.39147433599874
9,0.01,8,60.35492146548598
9,0.01,14,54.6518590961665
9,0.01,20,50.336888286699796
9,0.01,26,46.707835802507525
9,0.01,32,43.52818380649419
9,0.1,8,52.91058465242771
9,0.1,14,46.98295649476275
9,0.1,20,42.739774808455536
9,0.1,26,39.37646026325588
9,0.1,32,36.45528390102317
9,1.0,8,69.03726762728701
9,1.0,14,55.9909569046327
9,1.0,20,48.7199329871232
9,1.0,26,43.77739581529372
9,1.0,32,39.71536871971258
9,10.0,8,79.53737419246764
9,10.0,14,58.598150811296236
9,10.0,20,50.116909981938186
9,10.0,26,44.25875543732933
9,10.0,32,40.42301764124753
