rep,dwt_type,lv,alp,num_cell,cell_size,sparse_freq,filter_dim,error
0,db2,1,0.1,128,200,8,"(32, 32)",130.76549910809246
0,db2,1,0.1,224,50,2,"(32, 32)",104.50965203423391
0,db2,1,0.1,224,50,4,"(32, 32)",115.8747187902172
0,db2,1,0.1,224,50,6,"(32, 32)",120.44830400500916
0,db2,1,0.1,224,50,8,"(32, 32)",123.21811387364428
0,db2,1,0.1,224,100,2,"(32, 32)",103.68595873128098
0,db2,1,0.1,224,100,4,"(32, 32)",115.60460666928633
0,db2,1,0.1,224,100,6,"(32, 32)",120.71192344424342
0,db2,1,0.1,224,100,8,"(32, 32)",123.5697444167847
0,db2,1,0.1,224,200,2,"(32, 32)",103.29173708030164
0,db2,1,0.1,224,200,4,"(32, 32)",116.15856859029299
0,db2,1,0.1,224,200,6,"(32, 32)",120.88435087751787
0,db2,1,0.1,224,200,8,"(32, 32)",123.4288421144116
0,db2,1,0.1,320,50,2,"(32, 32)",91.22361120879768
0,db2,1,0.1,320,50,4,"(32, 32)",95.96116953567618
0,db2,1,0.1,320,50,6,"(32, 32)",103.42520145934219
0,db2,1,0.1,320,50,8,"(32, 32)",107.52170427030383
0,db2,1,0.1,320,100,2,"(32, 32)",90.96826962206903
0,db2,1,0.1,320,100,4,"(32, 32)",95.4775895791621
0,db2,1,0.1,320,100,6,"(32, 32)",104.14885675587567
0,db2,1,0.1,320,100,8,"(32, 32)",107.81453515827096
0,db2,1,0.1,320,200,2,"(32, 32)",91.56935849069924
0,db2,1,0.1,320,200,4,"(32, 32)",96.17824557018844
0,db2,1,0.1,320,200,6,"(32, 32)",104.06006706990799
0,db2,1,0.1,320,200,8,"(32, 32)",107.98511971288794
0,db2,1,0.1,416,50,2,"(32, 32)",70.13745335720309
0,db2,1,0.1,416,50,4,"(32, 32)",66.01070236361741
0,db2,1,0.1,416,50,6,"(32, 32)",76.75141989919776
0,db2,1,0.1,416,50,8,"(32, 32)",81.54568345499854
0,db2,1,0.1,416,100,2,"(32, 32)",70.31923839239116
0,db2,1,0.1,416,100,4,"(32, 32)",65.20028970689125
0,db2,1,0.1,416,100,6,"(32, 32)",76.96493137937203
0,db2,1,0.1,416,100,8,"(32, 32)",83.47823203045755
0,db2,1,0.1,416,200,2,"(32, 32)",70.04637696878146
0,db2,1,0.1,416,200,4,"(32, 32)",66.24669152401815
0,db2,1,0.1,416,200,6,"(32, 32)",77.78425044904606
0,db2,1,0.1,416,200,8,"(32, 32)",83.1761239382059
0,db2,1,0.1,512,50,2,"(32, 32)",39.98448476295566
0,db2,1,0.1,512,50,4,"(32, 32)",41.07277482379386
0,db2,1,0.1,512,50,6,"(32, 32)",53.93021733525086
0,db2,1,0.1,512,50,8,"(32, 32)",61.64227674855432
0,db2,1,0.1,512,100,2,"(32, 32)",39.55604908012611
0,db2,1,0.1,512,100,4,"(32, 32)",41.41954569848806
0,db2,1,0.1,512,100,6,"(32, 32)",54.96192821268596
0,db2,1,0.1,512,100,8,"(32, 32)",61.82976387325572
0,db2,1,0.1,512,200,2,"(32, 32)",40.0179297317116
0,db2,1,0.1,512,200,4,"(32, 32)",42.01862753186811
0,db2,1,0.1,512,200,6,"(32, 32)",54.59283753949792
0,db2,1,0.1,512,200,8,"(32, 32)",62.132963472228724
0,db2,1,1.0,128,50,2,"(32, 32)",74.62125056318752
0,db2,1,1.0,128,50,4,"(32, 32)",64.66210146976044
0,db2,1,1.0,128,50,6,"(32, 32)",80.98039017650908
0,db2,1,1.0,128,50,8,"(32, 32)",92.42092521998504
0,db2,1,1.0,128,100,2,"(32, 32)",74.48755989923708
0,db2,1,1.0,128,100,4,"(32, 32)",65.02485862168045
0,db2,1,1.0,128,100,6,"(32, 32)",78.3448058743074
0,db2,1,1.0,128,100,8,"(32, 32)",92.54921357631166
0,db2,1,1.0,128,200,2,"(32, 32)",74.90739863362064
0,db2,1,1.0,128,200,4,"(32, 32)",65.6412503131665
0,db2,1,1.0,128,200,6,"(32, 32)",80.09775521589229
0,db2,1,1.0,128,200,8,"(32, 32)",92.57741424931545
0,db2,1,1.0,224,50,2,"(32, 32)",43.415013262895954
0,db2,1,1.0,224,50,4,"(32, 32)",37.18470489512062
0,db2,1,1.0,224,50,6,"(32, 32)",54.216795819599035
0,db2,1,1.0,224,50,8,"(32, 32)",70.66949937948908
0,db2,1,1.0,224,100,2,"(32, 32)",43.78316309014485
0,db2,1,1.0,224,100,4,"(32, 32)",36.8531744553674
0,db2,1,1.0,224,100,6,"(32, 32)",52.91774953299892
0,db2,1,1.0,224,100,8,"(32, 32)",72.44549326862287
0,db2,1,1.0,224,200,2,"(32, 32)",44.16939224374318
0,db2,1,1.0,224,200,4,"(32, 32)",36.957332547359435
0,db2,1,1.0,224,200,6,"(32, 32)",52.550729311338436
0,db2,1,1.0,224,200,8,"(32, 32)",71.00944789296335
0,db2,1,1.0,320,50,2,"(32, 32)",23.15506559115127
0,db2,1,1.0,320,50,4,"(32, 32)",26.128857560525162
0,db2,1,1.0,320,50,6,"(32, 32)",38.713542892898765
0,db2,1,1.0,320,50,8,"(32, 32)",53.28038182600059
0,db2,1,1.0,320,100,2,"(32, 32)",23.108150963029814
0,db2,1,1.0,320,100,4,"(32, 32)",26.205924678996734
0,db2,1,1.0,320,100,6,"(32, 32)",37.2243536406918
0,db2,1,1.0,320,100,8,"(32, 32)",55.11586147689549
0,db2,1,1.0,320,200,2,"(32, 32)",23.12033479388751
0,db2,1,1.0,320,200,4,"(32, 32)",26.306804122037217
0,db2,1,1.0,320,200,6,"(32, 32)",37.78114206505338
0,db2,1,1.0,320,200,8,"(32, 32)",54.97033873013883
0,db2,1,1.0,416,50,2,"(32, 32)",17.55298245293842
0,db2,1,1.0,416,50,4,"(32, 32)",22.174888615720914
0,db2,1,1.0,416,50,6,"(32, 32)",31.756267559765153
0,db2,1,1.0,416,50,8,"(32, 32)",46.647275251847574
0,db2,1,1.0,416,100,2,"(32, 32)",17.499317155867278
0,db2,1,1.0,416,100,4,"(32, 32)",22.01082180196153
0,db2,1,1.0,416,100,6,"(32, 32)",31.75710049026945
0,db2,1,1.0,416,100,8,"(32, 32)",46.369700990214234
0,db2,1,1.0,416,200,2,"(32, 32)",17.580605510747112
