rep,alp,num_cell,filter_dim,error
0,1,20,"(8, 8)",46.048842
0,1,26,"(8, 8)",39.37249559
0,1,32,"(8, 8)",33.88658659
0,10,8,"(8, 8)",103.4463171
0,10,14,"(8, 8)",59.37859441
0,10,20,"(8, 8)",46.92686002
0,10,26,"(8, 8)",40.22788574
0,10,32,"(8, 8)",35.40565047
1,0.01,8,"(8, 8)",63.80051455
1,0.01,14,"(8, 8)",56.37568349
1,0.01,20,"(8, 8)",51.0156385
1,0.01,26,"(8, 8)",46.40453539
1,0.01,32,"(8, 8)",41.83890925
1,0.1,8,"(8, 8)",56.801826
1,0.1,14,"(8, 8)",47.37934095
1,0.1,20,"(8, 8)",41.77032387
1,0.1,26,"(8, 8)",36.43309044
1,0.1,32,"(8, 8)",32.08352406
1,1,8,"(8, 8)",87.6752009
1,1,14,"(8, 8)",57.08206336
1,1,20,"(8, 8)",46.39380974
1,1,26,"(8, 8)",39.53063168
1,1,32,"(8, 8)",34.05314191
1,10,8,"(8, 8)",104.6073048
1,10,14,"(8, 8)",59.59992674
1,10,20,"(8, 8)",46.95059444
1,10,26,"(8, 8)",40.17171556
1,10,32,"(8, 8)",35.38228427
2,0.01,8,"(8, 8)",63.89929284
2,0.01,14,"(8, 8)",56.33902264
2,0.01,20,"(8, 8)",50.96087365
2,0.01,26,"(8, 8)",46.37584198
2,0.01,32,"(8, 8)",41.72127902
2,0.1,8,"(8, 8)",57.11585531
2,0.1,14,"(8, 8)",47.31030869
2,0.1,20,"(8, 8)",41.63547615
2,0.1,26,"(8, 8)",36.68686432
2,0.1,32,"(8, 8)",32.12444652
2,1,8,"(8, 8)",86.4166953
2,1,14,"(8, 8)",56.78619561
2,1,20,"(8, 8)",45.98119534
2,1,26,"(8, 8)",39.48274269
2,1,32,"(8, 8)",33.94818492
2,10,8,"(8, 8)",103.5860049
2,10,14,"(8, 8)",59.27837134
2,10,20,"(8, 8)",46.7012409
2,10,26,"(8, 8)",40.55569067
2,10,32,"(8, 8)",35.35799288
3,0.01,8,"(8, 8)",63.74623234
3,0.01,14,"(8, 8)",56.54099458
3,0.01,20,"(8, 8)",51.07157124
3,0.01,26,"(8, 8)",46.32567698
3,0.01,32,"(8, 8)",41.70196291
3,0.1,8,"(8, 8)",56.10700435
3,0.1,14,"(8, 8)",47.18594916
3,0.1,20,"(8, 8)",41.54747621
3,0.1,26,"(8, 8)",36.74103634
3,0.1,32,"(8, 8)",32.18992123
3,1,8,"(8, 8)",85.72837606
3,1,14,"(8, 8)",56.65139411
3,1,20,"(8, 8)",46.04097983
3,1,26,"(8, 8)",39.60267882
3,1,32,"(8, 8)",34.03591105
3,10,8,"(8, 8)",103.7044322
3,10,14,"(8, 8)",59.06834036
3,10,20,"(8, 8)",46.7921421
3,10,26,"(8, 8)",40.1093011
3,10,32,"(8, 8)",35.61064598
4,0.01,8,"(8, 8)",63.48887534
4,0.01,14,"(8, 8)",56.33602993
4,0.01,20,"(8, 8)",51.24563007
4,0.01,26,"(8, 8)",46.21925627
4,0.01,32,"(8, 8)",41.77811152
4,0.1,8,"(8, 8)",56.71233395
4,0.1,14,"(8, 8)",47.3046819
4,0.1,20,"(8, 8)",41.53188772
4,0.1,26,"(8, 8)",36.55910311
4,0.1,32,"(8, 8)",31.97964963
4,1,8,"(8, 8)",88.05883578
4,1,14,"(8, 8)",56.38362624
4,1,20,"(8, 8)",46.15587275
4,1,26,"(8, 8)",39.30526701
4,1,32,"(8, 8)",34.01713932
4,10,8,"(8, 8)",102.6605869
4,10,14,"(8, 8)",58.38925324
4,10,20,"(8, 8)",46.9289293
4,10,26,"(8, 8)",40.05625246
4,10,32,"(8, 8)",35.30546173
5,0.01,8,"(8, 8)",63.82956894
5,0.01,14,"(8, 8)",56.24383057
5,0.01,20,"(8, 8)",51.03249659
5,0.01,26,"(8, 8)",46.36421008
5,0.01,32,"(8, 8)",41.66169739
5,0.1,8,"(8, 8)",56.13482295
5,0.1,14,"(8, 8)",47.20888907
5,0.1,20,"(8, 8)",41.63643313
5,0.1,26,"(8, 8)",36.67483968
5,0.1,32,"(8, 8)",32.00467058
5,1,8,"(8, 8)",86.50786389
5,1,14,"(8, 8)",56.44332967
5,1,20,"(8, 8)",46.1188998
5,1,26,"(8, 8)",39.4543525
5,1,32,"(8, 8)",33.59094863
5,10,8,"(8, 8)",104.7754576
5,10,14,"(8, 8)",58.48867193
5,10,20,"(8, 8)",47.08109122
5,10,26,"(8, 8)",40.04498961
5,10,32,"(8, 8)",35.36218617
6,0.01,8,"(8, 8)",63.88619404
6,0.01,14,"(8, 8)",56.57053459
6,0.01,20,"(8, 8)",51.17475652
6,0.01,26,"(8, 8)",46.17677449
6,0.01,32,"(8, 8)",41.60781107
6,0.1,8,"(8, 8)",56.27012881
6,0.1,14,"(8, 8)",47.32751581
6,0.1,20,"(8, 8)",41.42941063
6,0.1,26,"(8, 8)",36.62722011
6,0.1,32,"(8, 8)",32.02351415
6,1,8,"(8, 8)",85.6774976
6,1,14,"(8, 8)",56.5209652
6,1,20,"(8, 8)",46.17771657
6,1,26,"(8, 8)",39.72798612
6,1,32,"(8, 8)",33.89053062
6,10,8,"(8, 8)",104.2440381
6,10,14,"(8, 8)",58.75399325
6,10,20,"(8, 8)",46.99629051
6,10,26,"(8, 8)",40.3692999
6,10,32,"(8, 8)",35.26153392
7,0.01,8,"(8, 8)",63.76393876
7,0.01,14,"(8, 8)",56.35022981
7,0.01,20,"(8, 8)",51.25865647
7,0.01,26,"(8, 8)",46.23962975
7,0.01,32,"(8, 8)",41.73743478
7,0.1,8,"(8, 8)",57.08531393
7,0.1,14,"(8, 8)",47.21803426
7,0.1,20,"(8, 8)",41.5181906
7,0.1,26,"(8, 8)",36.82095748
7,0.1,32,"(8, 8)",32.01659958
7,1,8,"(8, 8)",88.17173584
7,1,14,"(8, 8)",56.52736558
7,1,20,"(8, 8)",46.3119179
7,1,26,"(8, 8)",39.58528756
