rep,alp,num_cell,error
0,0.01,8,63.46736015026432
0,0.01,14,56.65143609781291
0,0.01,20,51.12992473284148
0,0.01,26,46.364972493099664
0,0.01,32,41.8823823712845
0,0.1,8,56.976817620188896
0,0.1,14,47.52553012799051
0,0.1,20,41.67539026618841
0,0.1,26,36.640149052828995
0,0.1,32,32.177668697770606
0,1.0,8,85.79786133846173
0,1.0,14,55.83612609635011
0,1.0,20,46.04884200074281
0,1.0,26,39.372495589765
0,1.0,32,33.88658659016015
0,10.0,8,103.44631706529614
0,10.0,14,59.37859441217209
0,10.0,20,46.92686002496841
0,10.0,26,40.227885740338074
0,10.0,32,35.4056504713108
1,0.01,8,63.80051455275298
1,0.01,14,56.37568349487357
1,0.01,20,51.015638496899534
1,0.01,26,46.404535394197914
1,0.01,32,41.838909253769586
1,0.1,8,56.80182600309938
1,0.1,14,47.379340946739255
1,0.1,20,41.770323871857435
1,0.1,26,36.433090440429666
1,0.1,32,32.083524061024164
1,1.0,8,87.6752009015029
1,1.0,14,57.08206336100727
1,1.0,20,46.3938097376171
1,1.0,26,39.53063168249454
1,1.0,32,34.05314191306892
1,10.0,8,104.6073047618267
1,10.0,14,59.59992674496648
1,10.0,20,46.95059444063363
1,10.0,26,40.171715562846046
1,10.0,32,35.3822842704036
2,0.01,8,63.899292837178976
2,0.01,14,56.339022640678934
2,0.01,20,50.96087364837235
2,0.01,26,46.37584198138533
2,0.01,32,41.72127901905501
2,0.1,8,57.11585531349538
2,0.1,14,47.31030869039143
2,0.1,20,41.635476154395924
2,0.1,26,36.68686432425826
2,0.1,32,32.124446522735454
2,1.0,8,86.41669529834985
2,1.0,14,56.78619561415522
2,1.0,20,45.981195337953444
2,1.0,26,39.48274269247287
2,1.0,32,33.94818492189187
2,10.0,8,103.58600485546542
2,10.0,14,59.27837133582146
2,10.0,20,46.70124089718249
2,10.0,26,40.55569066993351
2,10.0,32,35.35799287597198
3,0.01,8,63.746232344049346
3,0.01,14,56.54099457504617
3,0.01,20,51.07157124471791
3,0.01,26,46.32567698297466
3,0.01,32,41.70196291468184
3,0.1,8,56.10700435192929
3,0.1,14,47.18594915607834
3,0.1,20,41.547476211450146
3,0.1,26,36.74103634049115
3,0.1,32,32.189921226914656
3,1.0,8,85.72837605874686
3,1.0,14,56.651394113623454
3,1.0,20,46.040979831917745
3,1.0,26,39.60267881715363
3,1.0,32,34.035911051702215
3,10.0,8,103.70443224948718
3,10.0,14,59.068340355874746
3,10.0,20,46.79214210076228
3,10.0,26,40.109301101503554
3,10.0,32,35.61064597619708
4,0.01,8,63.488875338263234
4,0.01,14,56.336029928700526
4,0.01,20,51.245630068672725
4,0.01,26,46.2192562712616
4,0.01,32,41.77811152469173
4,0.1,8,56.71233395103813
4,0.1,14,47.30468189545022
4,0.1,20,41.53188771833915
4,0.1,26,36.55910310534085
4,0.1,32,31.979649629373373
4,1.0,8,88.05883577844295
4,1.0,14,56.383626239830306
4,1.0,20,46.15587275408366
4,1.0,26,39.30526700821917
4,1.0,32,34.017139322254565
4,10.0,8,102.66058686035717
4,10.0,14,58.38925323630755
4,10.0,20,46.928929304536304
4,10.0,26,40.0562524551198
4,10.0,32,35.30546172901822
5,0.01,8,63.82956893949854
5,0.01,14,56.24383056716244
5,0.01,20,51.03249658953009
5,0.01,26,46.36421008171567
5,0.01,32,41.66169738637361
5,0.1,8,56.13482294590381
5,0.1,14,47.20888906602383
5,0.1,20,41.636433128080874
5,0.1,26,36.67483967523045
5,0.1,32,32.00467057713953
5,1.0,8,86.50786389452973
5,1.0,14,56.4433296715963
5,1.0,20,46.118899802644336
5,1.0,26,39.454352500629085
5,1.0,32,33.59094862502113
5,10.0,8,104.77545761631049
5,10.0,14,58.48867192587248
5,10.0,20,47.081091219199934
5,10.0,26,40.04498960512245
5,10.0,32,35.36218617348223
6,0.01,8,63.886194043292
6,0.01,14,56.570534589647856
6,0.01,20,51.17475652371226
6,0.01,26,46.176774489545075
6,0.01,32,41.60781106792346
6,0.1,8,56.27012881087818
6,0.1,14,47.327515813232345
