rep,alp,num_cell,error
5,10.0,32,57.526533224602616
5,10.0,56,48.413980870211155
5,10.0,80,41.98363734719901
5,10.0,104,37.02688436407321
5,10.0,128,33.293215496398055
6,0.01,32,62.26142119763699
6,0.01,56,56.093301908355635
6,0.01,80,51.038875610439156
6,0.01,104,46.502277728664616
6,0.01,128,41.9871000733654
6,0.1,32,53.02388880031623
6,0.1,56,46.45893728550762
6,0.1,80,41.49409387684175
6,0.1,104,36.778084488275205
6,0.1,128,32.73606016787819
6,1.0,32,55.579429733409164
6,1.0,56,47.157729624292465
6,1.0,80,41.65175156224676
6,1.0,104,36.39696104547669
6,1.0,128,31.845313875170167
6,10.0,32,57.90108806661664
6,10.0,56,48.24458223275679
6,10.0,80,42.15560557422163
6,10.0,104,37.2155582010642
6,10.0,128,33.28203662784428
7,0.01,32,62.309989794462616
7,0.01,56,56.06529887175619
7,0.01,80,51.00897463203387
7,0.01,104,46.42630391546871
7,0.01,128,41.970771746535185
7,0.1,32,52.84546021999465
7,0.1,56,46.44053424353768
7,0.1,80,41.45863657062502
7,0.1,104,37.02484472063204
7,0.1,128,32.825715983848625
7,1.0,32,55.52594339736369
7,1.0,56,47.38731445662576
7,1.0,80,41.466966235641614
7,1.0,104,36.5767773522968
7,1.0,128,31.83125948183947
7,10.0,32,57.750136668386205
7,10.0,56,48.190122975803824
7,10.0,80,42.043624066146805
7,10.0,104,37.20684741998551
7,10.0,128,33.08558013614929
8,0.01,32,62.53970815026258
8,0.01,56,56.10001331947971
8,0.01,80,51.27396959955503
8,0.01,104,46.45948577044519
8,0.01,128,42.014646247083625
8,0.1,32,52.95761879059491
8,0.1,56,46.61036632479823
8,0.1,80,41.47741930563978
8,0.1,104,37.05406383719046
8,0.1,128,32.68067898888891
8,1.0,32,55.312116511680415
8,1.0,56,47.23135270403733
8,1.0,80,41.49332820162541
8,1.0,104,36.37347031355913
8,1.0,128,31.870427959382802
8,10.0,32,58.10494737817561
8,10.0,56,48.337997123819505
8,10.0,80,42.24474288466674
8,10.0,104,37.30004393751405
8,10.0,128,33.24630613531474
9,0.01,32,62.15770568217095
9,0.01,56,56.21930352066262
9,0.01,80,51.14305631579001
9,0.01,104,46.62161999434615
9,0.01,128,42.01199587309809
9,0.1,32,52.87132077233537
9,0.1,56,46.44257328050459
9,0.1,80,41.372315195800255
9,0.1,104,37.0537711506121
9,0.1,128,32.75665419441447
9,1.0,32,55.50969858743665
9,1.0,56,47.424473960585296
9,1.0,80,41.423917681886664
9,1.0,104,36.531517217097694
9,1.0,128,31.827892064781064
9,10.0,32,57.97963031341712
9,10.0,56,48.624114433010824
9,10.0,80,42.14308190459013
