rep,alp,num_cell,error
7,1.0,20,38.084146542426154
7,1.0,26,36.0953209737427
7,1.0,32,35.03763377190978
7,10.0,8,89.9572801927341
7,10.0,14,60.843580718899716
7,10.0,20,46.462795222352554
7,10.0,26,40.20071426440287
7,10.0,32,37.44676147433542
8,0.01,8,44.293265920614914
8,0.01,14,41.20591696869761
8,0.01,20,40.1753063064416
8,0.01,26,39.181703032264245
8,0.01,32,38.78900000191654
8,0.1,8,41.16024132957184
8,0.1,14,39.821989069433045
8,0.1,20,38.819763928992224
8,0.1,26,37.74299551545606
8,0.1,32,36.986905745063865
8,1.0,8,48.24304991163609
8,1.0,14,41.781194305953434
8,1.0,20,37.312685967625704
8,1.0,26,35.220155134493005
8,1.0,32,33.993315656734325
8,10.0,8,95.48911896476856
8,10.0,14,58.36684015982808
8,10.0,20,44.69454426764502
8,10.0,26,39.710678468977996
8,10.0,32,37.37213128859528
9,0.01,8,43.57859795971272
9,0.01,14,40.87609656493318
9,0.01,20,40.0753664015442
9,0.01,26,39.18428242933579
9,0.01,32,38.92954340630003
9,0.1,8,41.09799847706456
9,0.1,14,39.545982926524914
9,0.1,20,38.86004267518925
9,0.1,26,38.010610303788916
9,0.1,32,37.05696967872602
9,1.0,8,49.128152799504434
9,1.0,14,40.762663950469026
9,1.0,20,37.115061961444376
9,1.0,26,35.966290427129444
9,1.0,32,34.32187373072658
9,10.0,8,92.66898529893498
9,10.0,14,58.89957648806681
9,10.0,20,45.74275900649062
9,10.0,26,40.20320565267124
9,10.0,32,37.43587641944872
