rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
0,10,20,100,8,"(8, 8)",11.28499484
0,10,20,200,2,"(8, 8)",9.443098416
0,10,20,200,4,"(8, 8)",10.3664074
0,10,20,200,6,"(8, 8)",10.93503861
0,10,20,200,8,"(8, 8)",11.35294274
0,10,26,50,2,"(8, 8)",8.921563085
0,10,26,50,4,"(8, 8)",10.02704435
0,10,26,50,6,"(8, 8)",10.58896189
0,10,26,50,8,"(8, 8)",10.97249233
0,10,26,100,2,"(8, 8)",8.976089717
0,10,26,100,4,"(8, 8)",10.02240266
0,10,26,100,6,"(8, 8)",10.56869776
0,10,26,100,8,"(8, 8)",11.00378769
0,10,26,200,2,"(8, 8)",8.949267344
0,10,26,200,4,"(8, 8)",10.03146638
0,10,26,200,6,"(8, 8)",10.61773882
0,10,26,200,8,"(8, 8)",10.98675103
0,10,32,50,2,"(8, 8)",8.662339035
0,10,32,50,4,"(8, 8)",9.807303638
0,10,32,50,6,"(8, 8)",10.39379743
0,10,32,50,8,"(8, 8)",10.76862567
0,10,32,100,2,"(8, 8)",8.667269637
0,10,32,100,4,"(8, 8)",9.864237075
0,10,32,100,6,"(8, 8)",10.39387211
0,10,32,100,8,"(8, 8)",10.79906798
0,10,32,200,2,"(8, 8)",8.645633288
0,10,32,200,4,"(8, 8)",9.837663591
0,10,32,200,6,"(8, 8)",10.40267085
0,10,32,200,8,"(8, 8)",10.81301596
1,0.01,8,50,2,"(8, 8)",30.18014848
1,0.01,8,50,4,"(8, 8)",31.84323668
1,0.01,8,50,6,"(8, 8)",30.85720102
1,0.01,8,50,8,"(8, 8)",30.95557062
1,0.01,8,100,2,"(8, 8)",30.46589311
1,0.01,8,100,4,"(8, 8)",31.65474005
1,0.01,8,100,6,"(8, 8)",31.26799079
1,0.01,8,100,8,"(8, 8)",30.91779657
1,0.01,8,200,2,"(8, 8)",30.35410849
1,0.01,8,200,4,"(8, 8)",31.55042735
1,0.01,8,200,6,"(8, 8)",31.44445226
1,0.01,8,200,8,"(8, 8)",30.38259491
1,0.01,14,50,2,"(8, 8)",28.73787792
1,0.01,14,50,4,"(8, 8)",29.71943441
1,0.01,14,50,6,"(8, 8)",29.52376304
1,0.01,14,50,8,"(8, 8)",28.68862268
1,0.01,14,100,2,"(8, 8)",28.97742972
1,0.01,14,100,4,"(8, 8)",29.96941508
1,0.01,14,100,6,"(8, 8)",29.3731311
1,0.01,14,100,8,"(8, 8)",28.7231177
1,0.01,14,200,2,"(8, 8)",28.85311642
1,0.01,14,200,4,"(8, 8)",29.69675033
1,0.01,14,200,6,"(8, 8)",29.49821493
1,0.01,14,200,8,"(8, 8)",28.68683958
1,0.01,20,50,2,"(8, 8)",25.49397109
1,0.01,20,50,4,"(8, 8)",26.03970101
1,0.01,20,50,6,"(8, 8)",25.59575834
1,0.01,20,50,8,"(8, 8)",24.91301211
1,0.01,20,100,2,"(8, 8)",25.65996589
1,0.01,20,100,4,"(8, 8)",26.52819469
1,0.01,20,100,6,"(8, 8)",24.97281565
1,0.01,20,100,8,"(8, 8)",24.69214836
1,0.01,20,200,2,"(8, 8)",25.41408396
1,0.01,20,200,4,"(8, 8)",26.04698997
1,0.01,20,200,6,"(8, 8)",25.61793145
1,0.01,20,200,8,"(8, 8)",24.6456519
1,0.01,26,50,2,"(8, 8)",22.11363635
1,0.01,26,50,4,"(8, 8)",21.61641245
1,0.01,26,50,6,"(8, 8)",20.32819856
1,0.01,26,50,8,"(8, 8)",20.03432495
1,0.01,26,100,2,"(8, 8)",21.62453791
1,0.01,26,100,4,"(8, 8)",21.00206465
1,0.01,26,100,6,"(8, 8)",21.06776965
1,0.01,26,100,8,"(8, 8)",20.06962302
1,0.01,26,200,2,"(8, 8)",21.91784979
1,0.01,26,200,4,"(8, 8)",20.83791827
1,0.01,26,200,6,"(8, 8)",19.87358021
1,0.01,26,200,8,"(8, 8)",20.3672686
1,0.01,32,50,2,"(8, 8)",16.89680022
1,0.01,32,50,4,"(8, 8)",15.10290793
1,0.01,32,50,6,"(8, 8)",14.56073537
1,0.01,32,50,8,"(8, 8)",14.30943046
1,0.01,32,100,2,"(8, 8)",16.88955547
1,0.01,32,100,4,"(8, 8)",15.81177601
1,0.01,32,100,6,"(8, 8)",15.85348807
1,0.01,32,100,8,"(8, 8)",14.85330131
1,0.01,32,200,2,"(8, 8)",17.57593682
1,0.01,32,200,4,"(8, 8)",14.98669836
1,0.01,32,200,6,"(8, 8)",14.95753317
1,0.01,32,200,8,"(8, 8)",14.07736153
1,0.1,8,50,2,"(8, 8)",17.92010463
1,0.1,8,50,4,"(8, 8)",17.68468979
1,0.1,8,50,6,"(8, 8)",17.40004358
1,0.1,8,50,8,"(8, 8)",16.7095719
1,0.1,8,100,2,"(8, 8)",17.92485616
1,0.1,8,100,4,"(8, 8)",17.93341167
1,0.1,8,100,6,"(8, 8)",17.23682099
1,0.1,8,100,8,"(8, 8)",16.85429819
1,0.1,8,200,2,"(8, 8)",17.91289052
1,0.1,8,200,4,"(8, 8)",17.46734734
1,0.1,8,200,6,"(8, 8)",17.56789937
1,0.1,8,200,8,"(8, 8)",17.6681241
1,0.1,14,50,2,"(8, 8)",12.66310533
1,0.1,14,50,4,"(8, 8)",11.87070283
1,0.1,14,50,6,"(8, 8)",11.25502106
1,0.1,14,50,8,"(8, 8)",11.26124282
1,0.1,14,100,2,"(8, 8)",12.47068355
1,0.1,14,100,4,"(8, 8)",12.15498781
1,0.1,14,100,6,"(8, 8)",11.27426362
1,0.1,14,100,8,"(8, 8)",12.01854909
1,0.1,14,200,2,"(8, 8)",12.4519266
1,0.1,14,200,4,"(8, 8)",11.75881968
1,0.1,14,200,6,"(8, 8)",11.76566942
1,0.1,14,200,8,"(8, 8)",11.25717019
1,0.1,20,50,2,"(8, 8)",8.761546555
1,0.1,20,50,4,"(8, 8)",7.993772944
1,0.1,20,50,6,"(8, 8)",8.094429371
1,0.1,20,50,8,"(8, 8)",8.196667846
1,0.1,20,100,2,"(8, 8)",8.520189207
1,0.1,20,100,4,"(8, 8)",8.092269703
1,0.1,20,100,6,"(8, 8)",8.078630502
1,0.1,20,100,8,"(8, 8)",8.330048817
1,0.1,20,200,2,"(8, 8)",8.470856014
1,0.1,20,200,4,"(8, 8)",8.321754982
1,0.1,20,200,6,"(8, 8)",8.132557802
1,0.1,20,200,8,"(8, 8)",8.07262595
1,0.1,26,50,2,"(8, 8)",6.320962804
1,0.1,26,50,4,"(8, 8)",6.259764102
1,0.1,26,50,6,"(8, 8)",6.585953718
1,0.1,26,50,8,"(8, 8)",6.766828963
1,0.1,26,100,2,"(8, 8)",6.357159053
1,0.1,26,100,4,"(8, 8)",6.345447633
1,0.1,26,100,6,"(8, 8)",6.681625496
1,0.1,26,100,8,"(8, 8)",6.810833928
1,0.1,26,200,2,"(8, 8)",6.369933864
1,0.1,26,200,4,"(8, 8)",6.313363498
1,0.1,26,200,6,"(8, 8)",6.575203942
1,0.1,26,200,8,"(8, 8)",6.712907389
1,0.1,32,50,2,"(8, 8)",5.092806302
1,0.1,32,50,4,"(8, 8)",5.492178123
1,0.1,32,50,6,"(8, 8)",5.833267684
1,0.1,32,50,8,"(8, 8)",6.124593916
1,0.1,32,100,2,"(8, 8)",5.112236691
1,0.1,32,100,4,"(8, 8)",5.501717733
1,0.1,32,100,6,"(8, 8)",5.8535733
1,0.1,32,100,8,"(8, 8)",6.10305967
1,0.1,32,200,2,"(8, 8)",5.156096115
1,0.1,32,200,4,"(8, 8)",5.473938666
1,0.1,32,200,6,"(8, 8)",5.903857842
1,0.1,32,200,8,"(8, 8)",6.112827584
1,1,8,50,2,"(8, 8)",14.26657118
1,1,8,50,4,"(8, 8)",12.89318985
1,1,8,50,6,"(8, 8)",13.02967016
1,1,8,50,8,"(8, 8)",12.92386591
1,1,8,100,2,"(8, 8)",14.25111197
1,1,8,100,4,"(8, 8)",13.03834249
1,1,8,100,6,"(8, 8)",12.95046392
1,1,8,100,8,"(8, 8)",12.926141
1,1,8,200,2,"(8, 8)",14.24333155
1,1,8,200,4,"(8, 8)",12.94063276
1,1,8,200,6,"(8, 8)",12.84930226
1,1,8,200,8,"(8, 8)",12.88095666
1,1,14,50,2,"(8, 8)",9.823994895
1,1,14,50,4,"(8, 8)",9.734930277
1,1,14,50,6,"(8, 8)",9.900101447
1,1,14,50,8,"(8, 8)",10.08595887
1,1,14,100,2,"(8, 8)",9.967335568
1,1,14,100,4,"(8, 8)",9.62080153
1,1,14,100,6,"(8, 8)",9.914767962
1,1,14,100,8,"(8, 8)",10.13858872
1,1,14,200,2,"(8, 8)",9.867321844
1,1,14,200,4,"(8, 8)",9.572472851
1,1,14,200,6,"(8, 8)",9.72659917
1,1,14,200,8,"(8, 8)",10.16875076
1,1,20,50,2,"(8, 8)",7.815569709
1,1,20,50,4,"(8, 8)",8.141253134
1,1,20,50,6,"(8, 8)",8.618069283
1,1,20,50,8,"(8, 8)",8.800202142
1,1,20,100,2,"(8, 8)",7.876228842
1,1,20,100,4,"(8, 8)",8.185596973
1,1,20,100,6,"(8, 8)",8.597517374
1,1,20,100,8,"(8, 8)",8.876570657
1,1,20,200,2,"(8, 8)",7.818064913
1,1,20,200,4,"(8, 8)",8.134785086
1,1,20,200,6,"(8, 8)",8.566242152
1,1,20,200,8,"(8, 8)",8.834825522
