rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
0,0.1,512,100,4,"(32, 32)",5.96636755564741
0,0.1,512,100,6,"(32, 32)",6.76311575013013
0,0.1,512,100,8,"(32, 32)",7.25115484050617
0,0.1,512,200,2,"(32, 32)",4.88105554327676
0,0.1,512,200,4,"(32, 32)",5.98492349446667
0,0.1,512,200,6,"(32, 32)",6.79059487839543
0,0.1,512,200,8,"(32, 32)",7.239122320266
0,1,128,50,2,"(32, 32)",10.836557074933
0,1,128,50,4,"(32, 32)",10.4697904610639
0,1,128,50,6,"(32, 32)",10.9799719460273
0,1,128,50,8,"(32, 32)",11.3200258965078
0,1,128,100,2,"(32, 32)",10.8606010787726
0,1,128,100,4,"(32, 32)",10.4692275208839
0,1,128,100,6,"(32, 32)",10.9477114720205
0,1,128,100,8,"(32, 32)",11.2698902198569
0,1,128,200,2,"(32, 32)",10.7574137473189
0,1,128,200,4,"(32, 32)",10.5020584631829
0,1,128,200,6,"(32, 32)",10.9192865930952
0,1,128,200,8,"(32, 32)",11.2330209396196
0,1,224,50,2,"(32, 32)",8.0161403914167
0,1,224,50,4,"(32, 32)",8.93289471398781
0,1,224,50,6,"(32, 32)",9.68765160226639
0,1,224,50,8,"(32, 32)",10.1777499295242
0,1,224,100,2,"(32, 32)",8.01335483698358
0,1,224,100,4,"(32, 32)",8.93735338637667
0,1,224,100,6,"(32, 32)",9.63233252301769
0,1,224,100,8,"(32, 32)",10.1030553671989
0,1,224,200,2,"(32, 32)",8.02798692488734
0,1,224,200,4,"(32, 32)",8.92815588283839
0,1,224,200,6,"(32, 32)",9.62432086084367
0,1,224,200,8,"(32, 32)",10.0796849189439
0,1,320,50,2,"(32, 32)",7.20171668462224
0,1,320,50,4,"(32, 32)",8.49338790424887
0,1,320,50,6,"(32, 32)",9.19421245311727
0,1,320,50,8,"(32, 32)",9.77779007920541
0,1,320,100,2,"(32, 32)",7.17217471757649
0,1,320,100,4,"(32, 32)",8.43363310189406
0,1,320,100,6,"(32, 32)",9.16685335373789
0,1,320,100,8,"(32, 32)",9.74749038871923
0,1,320,200,2,"(32, 32)",7.15633928668031
0,1,320,200,4,"(32, 32)",8.42563637161025
0,1,320,200,6,"(32, 32)",9.12962621184824
0,1,320,200,8,"(32, 32)",9.66114381893452
0,1,416,50,2,"(32, 32)",6.80637441193901
0,1,416,50,4,"(32, 32)",8.23878734294825
0,1,416,50,6,"(32, 32)",9.00833909148939
0,1,416,50,8,"(32, 32)",9.60487918045016
0,1,416,100,2,"(32, 32)",6.78606950217356
0,1,416,100,4,"(32, 32)",8.18440922063233
0,1,416,100,6,"(32, 32)",8.95705041496532
0,1,416,100,8,"(32, 32)",9.50829796033649
0,1,416,200,2,"(32, 32)",6.7726222408918
0,1,416,200,4,"(32, 32)",8.16212993910427
0,1,416,200,6,"(32, 32)",8.95761384662206
0,1,416,200,8,"(32, 32)",9.51669711382572
0,1,512,50,2,"(32, 32)",6.62754312323517
0,1,512,50,4,"(32, 32)",8.06355479829507
0,1,512,50,6,"(32, 32)",8.89279754321053
0,1,512,50,8,"(32, 32)",9.49264763866723
0,1,512,100,2,"(32, 32)",6.60827252366837
0,1,512,100,4,"(32, 32)",8.01377969362943
0,1,512,100,6,"(32, 32)",8.82610229005542
0,1,512,100,8,"(32, 32)",9.42204059309809
0,1,512,200,2,"(32, 32)",6.59803813328265
0,1,512,200,4,"(32, 32)",8.04010993502788
0,1,512,200,6,"(32, 32)",8.82680308479542
0,1,512,200,8,"(32, 32)",9.37723707846987
0,10,128,50,2,"(32, 32)",10.8824989509188
0,10,128,50,4,"(32, 32)",11.8634497436174
0,10,128,50,6,"(32, 32)",12.6318442044933
0,10,128,50,8,"(32, 32)",13.1105777520642
0,10,128,100,2,"(32, 32)",10.9277743450453
0,10,128,100,4,"(32, 32)",11.8516049871519
0,10,128,100,6,"(32, 32)",12.6218058256259
0,10,128,100,8,"(32, 32)",13.0608748743769
0,10,128,200,2,"(32, 32)",10.9085029963818
0,10,128,200,4,"(32, 32)",11.7909099933669
0,10,128,200,6,"(32, 32)",12.5502458464719
0,10,128,200,8,"(32, 32)",13.1146698035595
0,10,224,50,2,"(32, 32)",9.4012900420935
0,10,224,50,4,"(32, 32)",11.3295392436169
0,10,224,50,6,"(32, 32)",12.2124047547983
0,10,224,50,8,"(32, 32)",12.6601267210779
0,10,224,100,2,"(32, 32)",9.40289043870527
0,10,224,100,4,"(32, 32)",11.2954838530651
0,10,224,100,6,"(32, 32)",12.0846531289714
0,10,224,100,8,"(32, 32)",12.5834394707319
0,10,224,200,2,"(32, 32)",9.4503250389108
0,10,224,200,4,"(32, 32)",11.302350291016
0,10,224,200,6,"(32, 32)",12.1154703661221
0,10,224,200,8,"(32, 32)",12.6188989382037
0,10,320,50,2,"(32, 32)",9.00775321153515
0,10,320,50,4,"(32, 32)",11.1232085767987
0,10,320,50,6,"(32, 32)",12.0394503303852
0,10,320,50,8,"(32, 32)",12.5537581512264
0,10,320,100,2,"(32, 32)",9.0208593871788
0,10,320,100,4,"(32, 32)",11.1272399019017
0,10,320,100,6,"(32, 32)",11.9671102252103
0,10,320,100,8,"(32, 32)",12.4786762699493
0,10,320,200,2,"(32, 32)",9.03115116052099
0,10,320,200,4,"(32, 32)",11.096527869366
0,10,320,200,6,"(32, 32)",11.9411529224642
0,10,320,200,8,"(32, 32)",12.4887437111353
0,10,416,50,2,"(32, 32)",8.84045521319264
0,10,416,50,4,"(32, 32)",11.065667857249
0,10,416,50,6,"(32, 32)",11.9694865425908
0,10,416,50,8,"(32, 32)",12.4753571789815
0,10,416,100,2,"(32, 32)",8.84765172288791
0,10,416,100,4,"(32, 32)",11.0541277740366
0,10,416,100,6,"(32, 32)",11.9192390777629
0,10,416,100,8,"(32, 32)",12.3948136281555
0,10,416,200,2,"(32, 32)",8.8298698928942
0,10,416,200,4,"(32, 32)",11.0096447017486
0,10,416,200,6,"(32, 32)",11.8844372643628
0,10,416,200,8,"(32, 32)",12.3529014175374
0,10,512,50,2,"(32, 32)",8.73376004096317
0,10,512,50,4,"(32, 32)",11.0263740634804
0,10,512,50,6,"(32, 32)",11.9066625008001
0,10,512,50,8,"(32, 32)",12.41892930138
0,10,512,100,2,"(32, 32)",8.71962982441929
0,10,512,100,4,"(32, 32)",11.0038259961686
0,10,512,100,6,"(32, 32)",11.8539668079193
0,10,512,100,8,"(32, 32)",12.3947280690231
0,10,512,200,2,"(32, 32)",8.72971499472693
0,10,512,200,4,"(32, 32)",10.9599273063866
0,10,512,200,6,"(32, 32)",11.840234239684
0,10,512,200,8,"(32, 32)",12.3228107790725
1,0.01,128,50,2,"(32, 32)",74.2977054072202
1,0.01,128,50,4,"(32, 32)",86.3914898425297
1,0.01,128,50,6,"(32, 32)",91.2242315618046
1,0.01,128,50,8,"(32, 32)",93.152720479507
1,0.01,128,100,2,"(32, 32)",73.8496685715394
1,0.01,128,100,4,"(32, 32)",86.3212723082641
1,0.01,128,100,6,"(32, 32)",90.8912231992225
1,0.01,128,100,8,"(32, 32)",92.0623716727694
1,0.01,128,200,2,"(32, 32)",73.0962231997614
1,0.01,128,200,4,"(32, 32)",86.2283354156408
1,0.01,128,200,6,"(32, 32)",91.2305409624928
1,0.01,128,200,8,"(32, 32)",91.7680255323243
1,0.01,224,50,2,"(32, 32)",63.9618202708621
1,0.01,224,50,4,"(32, 32)",76.382926242428
1,0.01,224,50,6,"(32, 32)",79.977500398023
1,0.01,224,50,8,"(32, 32)",81.1563123982586
1,0.01,224,100,2,"(32, 32)",63.0521956494832
1,0.01,224,100,4,"(32, 32)",76.6412022995666
1,0.01,224,100,6,"(32, 32)",80.8024567797104
1,0.01,224,100,8,"(32, 32)",81.1115201263334
1,0.01,224,200,2,"(32, 32)",63.9330101785989
1,0.01,224,200,4,"(32, 32)",76.4475140004604
1,0.01,224,200,6,"(32, 32)",80.2676725328772
1,0.01,224,200,8,"(32, 32)",81.1652860138929
1,0.01,320,50,2,"(32, 32)",52.8235345813215
1,0.01,320,50,4,"(32, 32)",61.2201975660554
1,0.01,320,50,6,"(32, 32)",62.3656483827882
1,0.01,320,50,8,"(32, 32)",61.9286947294709
