rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
6,1,128,100,2,"(32, 32)",15.47711202
6,1,128,100,4,"(32, 32)",15.12071369
6,1,128,100,6,"(32, 32)",15.16363006
6,1,128,100,8,"(32, 32)",15.29904605
6,1,128,200,2,"(32, 32)",15.45741266
6,1,128,200,4,"(32, 32)",15.10697519
6,1,128,200,6,"(32, 32)",15.19944601
6,1,128,200,8,"(32, 32)",15.30612037
6,1,224,50,2,"(32, 32)",13.40638687
6,1,224,50,4,"(32, 32)",14.06577097
6,1,224,50,6,"(32, 32)",14.53014607
6,1,224,50,8,"(32, 32)",14.75953056
6,1,224,100,2,"(32, 32)",13.38745792
6,1,224,100,4,"(32, 32)",14.05435365
6,1,224,100,6,"(32, 32)",14.47355042
6,1,224,100,8,"(32, 32)",14.7431498
6,1,224,200,2,"(32, 32)",13.3460234
6,1,224,200,4,"(32, 32)",13.98894814
6,1,224,200,6,"(32, 32)",14.42641139
6,1,224,200,8,"(32, 32)",14.75989162
6,1,320,50,2,"(32, 32)",11.96349536
6,1,320,50,4,"(32, 32)",13.60957527
6,1,320,50,6,"(32, 32)",14.19173835
6,1,320,50,8,"(32, 32)",14.59378176
6,1,320,100,2,"(32, 32)",11.90995783
6,1,320,100,4,"(32, 32)",13.59359917
6,1,320,100,6,"(32, 32)",14.16128713
6,1,320,100,8,"(32, 32)",14.55816573
6,1,320,200,2,"(32, 32)",11.94138261
6,1,320,200,4,"(32, 32)",13.56166095
6,1,320,200,6,"(32, 32)",14.17780433
6,1,320,200,8,"(32, 32)",14.5157154
6,1,416,50,2,"(32, 32)",11.24705484
6,1,416,50,4,"(32, 32)",13.4369247
6,1,416,50,6,"(32, 32)",14.0824067
6,1,416,50,8,"(32, 32)",14.47027092
6,1,416,100,2,"(32, 32)",11.18012425
6,1,416,100,4,"(32, 32)",13.38841715
6,1,416,100,6,"(32, 32)",14.01600237
6,1,416,100,8,"(32, 32)",14.40833339
6,1,416,200,2,"(32, 32)",11.25703261
6,1,416,200,4,"(32, 32)",13.3711006
6,1,416,200,6,"(32, 32)",14.0328129
6,1,416,200,8,"(32, 32)",14.40721157
6,1,512,50,2,"(32, 32)",10.81226133
6,1,512,50,4,"(32, 32)",13.31650107
6,1,512,50,6,"(32, 32)",14.01596453
6,1,512,50,8,"(32, 32)",14.41629492
6,1,512,100,2,"(32, 32)",10.83265545
6,1,512,100,4,"(32, 32)",13.27961014
6,1,512,100,6,"(32, 32)",13.95443901
6,1,512,100,8,"(32, 32)",14.37915218
6,1,512,200,2,"(32, 32)",10.83052704
6,1,512,200,4,"(32, 32)",13.23361517
6,1,512,200,6,"(32, 32)",13.95720317
6,1,512,200,8,"(32, 32)",14.38052182
6,10,128,50,2,"(32, 32)",15.45794177
6,10,128,50,4,"(32, 32)",15.87075929
6,10,128,50,6,"(32, 32)",16.08676962
6,10,128,50,8,"(32, 32)",16.29065396
6,10,128,100,2,"(32, 32)",15.60817588
6,10,128,100,4,"(32, 32)",15.86179169
6,10,128,100,6,"(32, 32)",16.09871003
6,10,128,100,8,"(32, 32)",16.26844773
6,10,128,200,2,"(32, 32)",15.64473668
6,10,128,200,4,"(32, 32)",15.83392354
6,10,128,200,6,"(32, 32)",16.0571539
6,10,128,200,8,"(32, 32)",16.23028613
6,10,224,50,2,"(32, 32)",14.75554217
6,10,224,50,4,"(32, 32)",15.64681704
6,10,224,50,6,"(32, 32)",15.91830269
6,10,224,50,8,"(32, 32)",16.10053829
6,10,224,100,2,"(32, 32)",14.70402513
6,10,224,100,4,"(32, 32)",15.62879165
6,10,224,100,6,"(32, 32)",15.86341736
6,10,224,100,8,"(32, 32)",16.07741368
6,10,224,200,2,"(32, 32)",14.71935269
6,10,224,200,4,"(32, 32)",15.60868839
6,10,224,200,6,"(32, 32)",15.88747138
6,10,224,200,8,"(32, 32)",16.05252181
6,10,320,50,2,"(32, 32)",14.4501574
6,10,320,50,4,"(32, 32)",15.58067174
6,10,320,50,6,"(32, 32)",15.8464222
6,10,320,50,8,"(32, 32)",16.01220857
6,10,320,100,2,"(32, 32)",14.4376654
6,10,320,100,4,"(32, 32)",15.54346169
6,10,320,100,6,"(32, 32)",15.83883296
6,10,320,100,8,"(32, 32)",16.02193128
6,10,320,200,2,"(32, 32)",14.39946423
6,10,320,200,4,"(32, 32)",15.48651521
6,10,320,200,6,"(32, 32)",15.81133655
6,10,320,200,8,"(32, 32)",16.01845226
6,10,416,50,2,"(32, 32)",14.25609565
6,10,416,50,4,"(32, 32)",15.51572457
6,10,416,50,6,"(32, 32)",15.80295344
6,10,416,50,8,"(32, 32)",16.00684544
6,10,416,100,2,"(32, 32)",14.25851695
6,10,416,100,4,"(32, 32)",15.47290378
6,10,416,100,6,"(32, 32)",15.78461093
6,10,416,100,8,"(32, 32)",15.96736464
6,10,416,200,2,"(32, 32)",14.27156109
6,10,416,200,4,"(32, 32)",15.4786301
6,10,416,200,6,"(32, 32)",15.80102195
6,10,416,200,8,"(32, 32)",15.94965919
6,10,512,50,2,"(32, 32)",14.180324
6,10,512,50,4,"(32, 32)",15.4721523
6,10,512,50,6,"(32, 32)",15.79799979
6,10,512,50,8,"(32, 32)",16.00390983
6,10,512,100,2,"(32, 32)",14.15747308
6,10,512,100,4,"(32, 32)",15.42330614
6,10,512,100,6,"(32, 32)",15.74919078
6,10,512,100,8,"(32, 32)",15.97276372
6,10,512,200,2,"(32, 32)",14.17878825
6,10,512,200,4,"(32, 32)",15.423342
6,10,512,200,6,"(32, 32)",15.76883782
6,10,512,200,8,"(32, 32)",15.95277756
7,0.01,128,50,2,"(32, 32)",66.11070143
7,0.01,128,50,4,"(32, 32)",85.40185431
7,0.01,128,50,6,"(32, 32)",92.16812683
7,0.01,128,50,8,"(32, 32)",96.45910161
7,0.01,128,100,2,"(32, 32)",66.19767045
7,0.01,128,100,4,"(32, 32)",85.08644073
7,0.01,128,100,6,"(32, 32)",91.33595809
7,0.01,128,100,8,"(32, 32)",95.10544344
7,0.01,128,200,2,"(32, 32)",65.2976347
7,0.01,128,200,4,"(32, 32)",83.89926688
7,0.01,128,200,6,"(32, 32)",91.43002731
7,0.01,128,200,8,"(32, 32)",95.31955084
7,0.01,224,50,2,"(32, 32)",55.97000095
7,0.01,224,50,4,"(32, 32)",74.41690281
7,0.01,224,50,6,"(32, 32)",84.01586054
7,0.01,224,50,8,"(32, 32)",86.38578261
7,0.01,224,100,2,"(32, 32)",55.9566018
7,0.01,224,100,4,"(32, 32)",75.4137219
7,0.01,224,100,6,"(32, 32)",83.22996887
7,0.01,224,100,8,"(32, 32)",85.7117541
7,0.01,224,200,2,"(32, 32)",55.89870351
7,0.01,224,200,4,"(32, 32)",75.48698781
7,0.01,224,200,6,"(32, 32)",84.2580633
7,0.01,224,200,8,"(32, 32)",85.44797443
7,0.01,320,50,2,"(32, 32)",42.70256297
7,0.01,320,50,4,"(32, 32)",55.4028866
7,0.01,320,50,6,"(32, 32)",58.61472717
7,0.01,320,50,8,"(32, 32)",59.21538141
7,0.01,320,100,2,"(32, 32)",43.50767555
7,0.01,320,100,4,"(32, 32)",57.16620561
7,0.01,320,100,6,"(32, 32)",60.4486112
7,0.01,320,100,8,"(32, 32)",59.09989461
7,0.01,320,200,2,"(32, 32)",42.55169312
7,0.01,320,200,4,"(32, 32)",56.5299259
7,0.01,320,200,6,"(32, 32)",60.49660968
7,0.01,320,200,8,"(32, 32)",59.31807796
7,0.01,416,50,2,"(32, 32)",26.34122391
7,0.01,416,50,4,"(32, 32)",26.07159463
7,0.01,416,50,6,"(32, 32)",20.34494123
7,0.01,416,50,8,"(32, 32)",20.83815222
7,0.01,416,100,2,"(32, 32)",26.69146327
7,0.01,416,100,4,"(32, 32)",27.62094632
7,0.01,416,100,6,"(32, 32)",26.16464263
7,0.01,416,100,8,"(32, 32)",24.64151818
7,0.01,416,200,2,"(32, 32)",26.85515035
7,0.01,416,200,4,"(32, 32)",27.53397954
7,0.01,416,200,6,"(32, 32)",24.16334349
7,0.01,416,200,8,"(32, 32)",23.21683031
7,0.01,512,50,2,"(32, 32)",12.5578348
7,0.01,512,50,4,"(32, 32)",8.394852069
7,0.01,512,50,6,"(32, 32)",9.326131994
7,0.01,512,50,8,"(32, 32)",9.645926577
7,0.01,512,100,2,"(32, 32)",10.96587628
7,0.01,512,100,4,"(32, 32)",8.327474773
7,0.01,512,100,6,"(32, 32)",9.195485492
7,0.01,512,100,8,"(32, 32)",9.551487384
7,0.01,512,200,2,"(32, 32)",10.12083632
7,0.01,512,200,4,"(32, 32)",9.768086213
7,0.01,512,200,6,"(32, 32)",9.15670869
7,0.01,512,200,8,"(32, 32)",9.634309898
7,0.1,128,50,2,"(32, 32)",22.23007484
7,0.1,128,50,4,"(32, 32)",29.43811637
7,0.1,128,50,6,"(32, 32)",32.97552692
7,0.1,128,50,8,"(32, 32)",36.5556448
7,0.1,128,100,2,"(32, 32)",22.20689048
7,0.1,128,100,4,"(32, 32)",29.27271224
7,0.1,128,100,6,"(32, 32)",33.94640446
7,0.1,128,100,8,"(32, 32)",36.68931323
7,0.1,128,200,2,"(32, 32)",21.77572321
7,0.1,128,200,4,"(32, 32)",28.35735905
7,0.1,128,200,6,"(32, 32)",34.00794267
7,0.1,128,200,8,"(32, 32)",38.10214529
7,0.1,224,50,2,"(32, 32)",13.53359507
7,0.1,224,50,4,"(32, 32)",13.37592248
7,0.1,224,50,6,"(32, 32)",13.64299405
7,0.1,224,50,8,"(32, 32)",13.88321285
7,0.1,224,100,2,"(32, 32)",13.50602927
7,0.1,224,100,4,"(32, 32)",13.52670853
7,0.1,224,100,6,"(32, 32)",13.68991249
7,0.1,224,100,8,"(32, 32)",13.93620315
7,0.1,224,200,2,"(32, 32)",13.44284179
7,0.1,224,200,4,"(32, 32)",13.68184932
7,0.1,224,200,6,"(32, 32)",13.60318669
7,0.1,224,200,8,"(32, 32)",13.88562224
7,0.1,320,50,2,"(32, 32)",10.8321406
7,0.1,320,50,4,"(32, 32)",12.18211911
7,0.1,320,50,6,"(32, 32)",12.90185339
7,0.1,320,50,8,"(32, 32)",13.25106275
7,0.1,320,100,2,"(32, 32)",10.7582428
7,0.1,320,100,4,"(32, 32)",12.16409684
7,0.1,320,100,6,"(32, 32)",12.80914814
7,0.1,320,100,8,"(32, 32)",13.22101561
7,0.1,320,200,2,"(32, 32)",10.79275615
7,0.1,320,200,4,"(32, 32)",12.22432556
7,0.1,320,200,6,"(32, 32)",12.84190084
7,0.1,320,200,8,"(32, 32)",13.24956598
7,0.1,416,50,2,"(32, 32)",8.667473193
7,0.1,416,50,4,"(32, 32)",11.58143591
7,0.1,416,50,6,"(32, 32)",12.51775152
7,0.1,416,50,8,"(32, 32)",12.90590566
7,0.1,416,100,2,"(32, 32)",8.723580065
7,0.1,416,100,4,"(32, 32)",11.47379552
7,0.1,416,100,6,"(32, 32)",12.45424012
7,0.1,416,100,8,"(32, 32)",12.8139981
7,0.1,416,200,2,"(32, 32)",8.686331252
7,0.1,416,200,4,"(32, 32)",11.48591846
7,0.1,416,200,6,"(32, 32)",12.40398319
7,0.1,416,200,8,"(32, 32)",12.83435131
7,0.1,512,50,2,"(32, 32)",7.481993613
7,0.1,512,50,4,"(32, 32)",11.05847198
7,0.1,512,50,6,"(32, 32)",12.26634092
7,0.1,512,50,8,"(32, 32)",12.7059218
7,0.1,512,100,2,"(32, 32)",7.426078425
7,0.1,512,100,4,"(32, 32)",11.0591003
7,0.1,512,100,6,"(32, 32)",12.21221218
7,0.1,512,100,8,"(32, 32)",12.59024582
7,0.1,512,200,2,"(32, 32)",7.339949513
7,0.1,512,200,4,"(32, 32)",10.97567452
7,0.1,512,200,6,"(32, 32)",12.16635943
7,0.1,512,200,8,"(32, 32)",12.63135059
7,1,128,50,2,"(32, 32)",15.41449299
7,1,128,50,4,"(32, 32)",15.09114232
7,1,128,50,6,"(32, 32)",15.14863883
7,1,128,50,8,"(32, 32)",15.29233304
7,1,128,100,2,"(32, 32)",15.48837324
7,1,128,100,4,"(32, 32)",15.10936187
7,1,128,100,6,"(32, 32)",15.20456757
7,1,128,100,8,"(32, 32)",15.30200807
7,1,128,200,2,"(32, 32)",15.52978312
7,1,128,200,4,"(32, 32)",15.14999619
7,1,128,200,6,"(32, 32)",15.19370812
7,1,128,200,8,"(32, 32)",15.28923329
7,1,224,50,2,"(32, 32)",13.31280173
7,1,224,50,4,"(32, 32)",14.03864663
7,1,224,50,6,"(32, 32)",14.47153191
7,1,224,50,8,"(32, 32)",14.77236936
7,1,224,100,2,"(32, 32)",13.3155537
7,1,224,100,4,"(32, 32)",14.00957203
7,1,224,100,6,"(32, 32)",14.48110494
7,1,224,100,8,"(32, 32)",14.76163076
7,1,224,200,2,"(32, 32)",13.29198971
7,1,224,200,4,"(32, 32)",14.01170582
7,1,224,200,6,"(32, 32)",14.43413158
7,1,224,200,8,"(32, 32)",14.72782498
7,1,320,50,2,"(32, 32)",12.04133322
7,1,320,50,4,"(32, 32)",13.68508332
7,1,320,50,6,"(32, 32)",14.21183028
7,1,320,50,8,"(32, 32)",14.57465127
7,1,320,100,2,"(32, 32)",11.91736474
7,1,320,100,4,"(32, 32)",13.54121226
7,1,320,100,6,"(32, 32)",14.13772644
7,1,320,100,8,"(32, 32)",14.57083114
7,1,320,200,2,"(32, 32)",11.96600103
7,1,320,200,4,"(32, 32)",13.58264296
7,1,320,200,6,"(32, 32)",14.15025705
7,1,320,200,8,"(32, 32)",14.54096289
7,1,416,50,2,"(32, 32)",11.28270849
7,1,416,50,4,"(32, 32)",13.4139934
7,1,416,50,6,"(32, 32)",14.0994764
7,1,416,50,8,"(32, 32)",14.44607712
7,1,416,100,2,"(32, 32)",11.27177204
7,1,416,100,4,"(32, 32)",13.3861367
7,1,416,100,6,"(32, 32)",14.03605002
7,1,416,100,8,"(32, 32)",14.43430402
7,1,416,200,2,"(32, 32)",11.25586666
7,1,416,200,4,"(32, 32)",13.38219394
7,1,416,200,6,"(32, 32)",14.01727156
7,1,416,200,8,"(32, 32)",14.42757203
7,1,512,50,2,"(32, 32)",10.88462158
7,1,512,50,4,"(32, 32)",13.32593714
7,1,512,50,6,"(32, 32)",14.01601679
7,1,512,50,8,"(32, 32)",14.38875221
7,1,512,100,2,"(32, 32)",10.79389579
7,1,512,100,4,"(32, 32)",13.2726299
7,1,512,100,6,"(32, 32)",13.95250055
7,1,512,100,8,"(32, 32)",14.36599157
7,1,512,200,2,"(32, 32)",10.78272872
7,1,512,200,4,"(32, 32)",13.25920692
7,1,512,200,6,"(32, 32)",13.96407026
7,1,512,200,8,"(32, 32)",14.36358083
7,10,128,50,2,"(32, 32)",15.64235486
7,10,128,50,4,"(32, 32)",15.82754717
7,10,128,50,6,"(32, 32)",16.12078483
7,10,128,50,8,"(32, 32)",16.30343505
7,10,128,100,2,"(32, 32)",15.57902648
7,10,128,100,4,"(32, 32)",15.87511654
7,10,128,100,6,"(32, 32)",16.0689054
7,10,128,100,8,"(32, 32)",16.24086857
7,10,128,200,2,"(32, 32)",15.62689503
7,10,128,200,4,"(32, 32)",15.84391216
7,10,128,200,6,"(32, 32)",16.07960674
7,10,128,200,8,"(32, 32)",16.25726379
7,10,224,50,2,"(32, 32)",14.75689575
7,10,224,50,4,"(32, 32)",15.62548974
7,10,224,50,6,"(32, 32)",15.92806967
7,10,224,50,8,"(32, 32)",16.13546934
7,10,224,100,2,"(32, 32)",14.70149843
7,10,224,100,4,"(32, 32)",15.62865265
7,10,224,100,6,"(32, 32)",15.91581058
7,10,224,100,8,"(32, 32)",16.05593881
7,10,224,200,2,"(32, 32)",14.66838382
7,10,224,200,4,"(32, 32)",15.61760176
7,10,224,200,6,"(32, 32)",15.87579476
7,10,224,200,8,"(32, 32)",16.03367564
7,10,320,50,2,"(32, 32)",14.41331471
7,10,320,50,4,"(32, 32)",15.56065204
7,10,320,50,6,"(32, 32)",15.82633469
7,10,320,50,8,"(32, 32)",16.03929344
7,10,320,100,2,"(32, 32)",14.43374466
7,10,320,100,4,"(32, 32)",15.5293562
7,10,320,100,6,"(32, 32)",15.81453152
7,10,320,100,8,"(32, 32)",16.00766642
7,10,320,200,2,"(32, 32)",14.40413983
7,10,320,200,4,"(32, 32)",15.52492734
7,10,320,200,6,"(32, 32)",15.81916976
7,10,320,200,8,"(32, 32)",16.0012054
7,10,416,50,2,"(32, 32)",14.28051382
7,10,416,50,4,"(32, 32)",15.52163761
7,10,416,50,6,"(32, 32)",15.82153581
7,10,416,50,8,"(32, 32)",15.9975782
7,10,416,100,2,"(32, 32)",14.25268396
7,10,416,100,4,"(32, 32)",15.50042232
7,10,416,100,6,"(32, 32)",15.77651574
7,10,416,100,8,"(32, 32)",15.9893698
7,10,416,200,2,"(32, 32)",14.3015524
7,10,416,200,4,"(32, 32)",15.4527457
7,10,416,200,6,"(32, 32)",15.76727329
7,10,416,200,8,"(32, 32)",15.97510069
7,10,512,50,2,"(32, 32)",14.17518088
7,10,512,50,4,"(32, 32)",15.48960848
7,10,512,50,6,"(32, 32)",15.79596083
7,10,512,50,8,"(32, 32)",15.9923955
7,10,512,100,2,"(32, 32)",14.17168402
7,10,512,100,4,"(32, 32)",15.45884261
7,10,512,100,6,"(32, 32)",15.76968498
7,10,512,100,8,"(32, 32)",15.96211801
7,10,512,200,2,"(32, 32)",14.21106084
7,10,512,200,4,"(32, 32)",15.44664108
7,10,512,200,6,"(32, 32)",15.78946235
7,10,512,200,8,"(32, 32)",15.94820712
8,0.01,128,50,2,"(32, 32)",66.48225522
8,0.01,128,50,4,"(32, 32)",85.67413322
8,0.01,128,50,6,"(32, 32)",92.91019989
8,0.01,128,50,8,"(32, 32)",96.33154517
8,0.01,128,100,2,"(32, 32)",66.73375216
8,0.01,128,100,4,"(32, 32)",84.43130394
8,0.01,128,100,6,"(32, 32)",90.90368594
8,0.01,128,100,8,"(32, 32)",94.8371699
8,0.01,128,200,2,"(32, 32)",66.45532768
8,0.01,128,200,4,"(32, 32)",85.2156846
8,0.01,128,200,6,"(32, 32)",92.26657353
8,0.01,128,200,8,"(32, 32)",95.307701
8,0.01,224,50,2,"(32, 32)",55.40823414
8,0.01,224,50,4,"(32, 32)",76.48438545
8,0.01,224,50,6,"(32, 32)",84.06940325
8,0.01,224,50,8,"(32, 32)",85.79765546
8,0.01,224,100,2,"(32, 32)",55.84539892
8,0.01,224,100,4,"(32, 32)",75.32137379
8,0.01,224,100,6,"(32, 32)",83.39818952
8,0.01,224,100,8,"(32, 32)",85.08385364
8,0.01,224,200,2,"(32, 32)",55.43687399
8,0.01,224,200,4,"(32, 32)",76.30945108
8,0.01,224,200,6,"(32, 32)",84.11107174
8,0.01,224,200,8,"(32, 32)",86.04180846
8,0.01,320,50,2,"(32, 32)",43.75391279
8,0.01,320,50,4,"(32, 32)",57.00484396
8,0.01,320,50,6,"(32, 32)",59.6960731
8,0.01,320,50,8,"(32, 32)",60.35840586
8,0.01,320,100,2,"(32, 32)",42.81544099
8,0.01,320,100,4,"(32, 32)",57.41292334
8,0.01,320,100,6,"(32, 32)",60.32012942
8,0.01,320,100,8,"(32, 32)",59.66867989
8,0.01,320,200,2,"(32, 32)",43.24370106
8,0.01,320,200,4,"(32, 32)",58.72451785
8,0.01,320,200,6,"(32, 32)",61.6589009
8,0.01,320,200,8,"(32, 32)",59.1556241
8,0.01,416,50,2,"(32, 32)",27.41961059
8,0.01,416,50,4,"(32, 32)",26.19273597
8,0.01,416,50,6,"(32, 32)",22.60258554
8,0.01,416,50,8,"(32, 32)",20.83710169
8,0.01,416,100,2,"(32, 32)",25.71624773
8,0.01,416,100,4,"(32, 32)",26.60136568
8,0.01,416,100,6,"(32, 32)",28.59580678
8,0.01,416,100,8,"(32, 32)",20.90195502
8,0.01,416,200,2,"(32, 32)",27.56489618
8,0.01,416,200,4,"(32, 32)",28.28069596
8,0.01,416,200,6,"(32, 32)",26.33660908
8,0.01,416,200,8,"(32, 32)",19.24768429
8,0.01,512,50,2,"(32, 32)",10.74839132
8,0.01,512,50,4,"(32, 32)",8.448010489
8,0.01,512,50,6,"(32, 32)",9.297477741
8,0.01,512,50,8,"(32, 32)",9.586197754
8,0.01,512,100,2,"(32, 32)",9.576773369
8,0.01,512,100,4,"(32, 32)",8.458008658
8,0.01,512,100,6,"(32, 32)",9.215257093
8,0.01,512,100,8,"(32, 32)",9.582181137
8,0.01,512,200,2,"(32, 32)",10.10983101
8,0.01,512,200,4,"(32, 32)",8.36779498
8,0.01,512,200,6,"(32, 32)",9.206605522
8,0.01,512,200,8,"(32, 32)",9.483204702
8,0.1,128,50,2,"(32, 32)",21.98614855
8,0.1,128,50,4,"(32, 32)",30.50344423
8,0.1,128,50,6,"(32, 32)",35.20700248
8,0.1,128,50,8,"(32, 32)",38.13298937
8,0.1,128,100,2,"(32, 32)",21.28996262
8,0.1,128,100,4,"(32, 32)",29.01159088
8,0.1,128,100,6,"(32, 32)",37.00729185
8,0.1,128,100,8,"(32, 32)",38.57515604
8,0.1,128,200,2,"(32, 32)",21.80262012
8,0.1,128,200,4,"(32, 32)",30.30480262
8,0.1,128,200,6,"(32, 32)",36.1357759
8,0.1,128,200,8,"(32, 32)",36.320677
8,0.1,224,50,2,"(32, 32)",13.52178427
8,0.1,224,50,4,"(32, 32)",13.39309367
8,0.1,224,50,6,"(32, 32)",13.66511217
8,0.1,224,50,8,"(32, 32)",13.92640922
8,0.1,224,100,2,"(32, 32)",13.6054588
8,0.1,224,100,4,"(32, 32)",13.47826982
8,0.1,224,100,6,"(32, 32)",13.66891653
8,0.1,224,100,8,"(32, 32)",13.89357909
8,0.1,224,200,2,"(32, 32)",13.48695492
8,0.1,224,200,4,"(32, 32)",13.58586716
8,0.1,224,200,6,"(32, 32)",13.80871268
8,0.1,224,200,8,"(32, 32)",13.853874
8,0.1,320,50,2,"(32, 32)",10.75416537
8,0.1,320,50,4,"(32, 32)",12.25947998
8,0.1,320,50,6,"(32, 32)",12.88922237
8,0.1,320,50,8,"(32, 32)",13.31950416
8,0.1,320,100,2,"(32, 32)",10.72760143
8,0.1,320,100,4,"(32, 32)",12.18428756
8,0.1,320,100,6,"(32, 32)",12.85431944
8,0.1,320,100,8,"(32, 32)",13.23411255
8,0.1,320,200,2,"(32, 32)",10.66133833
8,0.1,320,200,4,"(32, 32)",12.21919862
8,0.1,320,200,6,"(32, 32)",12.81760881
8,0.1,320,200,8,"(32, 32)",13.21692921
8,0.1,416,50,2,"(32, 32)",8.638378658
8,0.1,416,50,4,"(32, 32)",11.5421926
8,0.1,416,50,6,"(32, 32)",12.47221445
8,0.1,416,50,8,"(32, 32)",12.91102715
8,0.1,416,100,2,"(32, 32)",8.71000468
8,0.1,416,100,4,"(32, 32)",11.59516277
8,0.1,416,100,6,"(32, 32)",12.46562488
8,0.1,416,100,8,"(32, 32)",12.84011871
8,0.1,416,200,2,"(32, 32)",8.725689058
8,0.1,416,200,4,"(32, 32)",11.52455338
8,0.1,416,200,6,"(32, 32)",12.40724405
8,0.1,416,200,8,"(32, 32)",12.81150509
8,0.1,512,50,2,"(32, 32)",7.493890181
8,0.1,512,50,4,"(32, 32)",11.13776531
8,0.1,512,50,6,"(32, 32)",12.3081239
8,0.1,512,50,8,"(32, 32)",12.70694554
8,0.1,512,100,2,"(32, 32)",7.440449875
8,0.1,512,100,4,"(32, 32)",11.04518056
8,0.1,512,100,6,"(32, 32)",12.18798858
8,0.1,512,100,8,"(32, 32)",12.62355698
8,0.1,512,200,2,"(32, 32)",7.401549316
8,0.1,512,200,4,"(32, 32)",11.04014648
8,0.1,512,200,6,"(32, 32)",12.11773621
8,0.1,512,200,8,"(32, 32)",12.56594042
8,1,128,50,2,"(32, 32)",15.42898436
8,1,128,50,4,"(32, 32)",15.10629276
8,1,128,50,6,"(32, 32)",15.23621083
8,1,128,50,8,"(32, 32)",15.34596786
8,1,128,100,2,"(32, 32)",15.52254901
8,1,128,100,4,"(32, 32)",15.09605602
8,1,128,100,6,"(32, 32)",15.18295383
8,1,128,100,8,"(32, 32)",15.33865862
8,1,128,200,2,"(32, 32)",15.48329284
8,1,128,200,4,"(32, 32)",15.11081339
8,1,128,200,6,"(32, 32)",15.1886988
8,1,128,200,8,"(32, 32)",15.30122477
8,1,224,50,2,"(32, 32)",13.31758329
8,1,224,50,4,"(32, 32)",14.03355487
8,1,224,50,6,"(32, 32)",14.43861563
8,1,224,50,8,"(32, 32)",14.7667595
8,1,224,100,2,"(32, 32)",13.36587284
8,1,224,100,4,"(32, 32)",14.02994129
8,1,224,100,6,"(32, 32)",14.46970043
8,1,224,100,8,"(32, 32)",14.77380545
8,1,224,200,2,"(32, 32)",13.25765166
8,1,224,200,4,"(32, 32)",14.03276601
8,1,224,200,6,"(32, 32)",14.47532488
8,1,224,200,8,"(32, 32)",14.75681005
8,1,320,50,2,"(32, 32)",12.00073987
8,1,320,50,4,"(32, 32)",13.64156322
8,1,320,50,6,"(32, 32)",14.23965895
8,1,320,50,8,"(32, 32)",14.60154278
8,1,320,100,2,"(32, 32)",11.96195484
8,1,320,100,4,"(32, 32)",13.58995182
8,1,320,100,6,"(32, 32)",14.20524382
8,1,320,100,8,"(32, 32)",14.56756399
8,1,320,200,2,"(32, 32)",11.95818801
8,1,320,200,4,"(32, 32)",13.58571147
8,1,320,200,6,"(32, 32)",14.20722578
8,1,320,200,8,"(32, 32)",14.56232082
8,1,416,50,2,"(32, 32)",11.2915533
8,1,416,50,4,"(32, 32)",13.4038014
8,1,416,50,6,"(32, 32)",14.10484429
8,1,416,50,8,"(32, 32)",14.45630534
8,1,416,100,2,"(32, 32)",11.19007511
8,1,416,100,4,"(32, 32)",13.40167884
8,1,416,100,6,"(32, 32)",14.0811744
8,1,416,100,8,"(32, 32)",14.43163851
8,1,416,200,2,"(32, 32)",11.22031623
8,1,416,200,4,"(32, 32)",13.38896064
8,1,416,200,6,"(32, 32)",14.00306641
8,1,416,200,8,"(32, 32)",14.42908897
8,1,512,50,2,"(32, 32)",10.81199142
8,1,512,50,4,"(32, 32)",13.34191253
8,1,512,50,6,"(32, 32)",13.99547695
8,1,512,50,8,"(32, 32)",14.3894904
8,1,512,100,2,"(32, 32)",10.82734569
8,1,512,100,4,"(32, 32)",13.25101467
8,1,512,100,6,"(32, 32)",13.97135488
8,1,512,100,8,"(32, 32)",14.36713705
8,1,512,200,2,"(32, 32)",10.84910886
8,1,512,200,4,"(32, 32)",13.2532444
8,1,512,200,6,"(32, 32)",13.97357777
8,1,512,200,8,"(32, 32)",14.3636779
8,10,128,50,2,"(32, 32)",15.55349128
8,10,128,50,4,"(32, 32)",15.86301444
8,10,128,50,6,"(32, 32)",16.10076349
8,10,128,50,8,"(32, 32)",16.24826733
8,10,128,100,2,"(32, 32)",15.56937009
8,10,128,100,4,"(32, 32)",15.85176838
8,10,128,100,6,"(32, 32)",16.11543227
8,10,128,100,8,"(32, 32)",16.24298108
8,10,128,200,2,"(32, 32)",15.61871846
8,10,128,200,4,"(32, 32)",15.85807354
8,10,128,200,6,"(32, 32)",16.12075679
8,10,128,200,8,"(32, 32)",16.24427272
8,10,224,50,2,"(32, 32)",14.79378657
8,10,224,50,4,"(32, 32)",15.63896544
8,10,224,50,6,"(32, 32)",15.93854415
8,10,224,50,8,"(32, 32)",16.11516596
8,10,224,100,2,"(32, 32)",14.73066116
8,10,224,100,4,"(32, 32)",15.61179483
8,10,224,100,6,"(32, 32)",15.88535818
8,10,224,100,8,"(32, 32)",16.09141924
8,10,224,200,2,"(32, 32)",14.72582643
8,10,224,200,4,"(32, 32)",15.61417496
8,10,224,200,6,"(32, 32)",15.87566669
8,10,224,200,8,"(32, 32)",16.05502537
8,10,320,50,2,"(32, 32)",14.49487438
8,10,320,50,4,"(32, 32)",15.51677116
