rep,dwt_type,lv,alp,num_cell,filter_dim,error
0,db2,3,10.0,512,"(32, 32)",37.95105025053204
1,db2,1,0.01,128,"(32, 32)",183.85863769051446
1,db2,1,0.01,224,"(32, 32)",163.91945127375791
1,db2,1,0.01,320,"(32, 32)",148.83612471579693
1,db2,1,0.01,416,"(32, 32)",135.47931863814495
1,db2,1,0.01,512,"(32, 32)",121.59639208297439
1,db2,1,0.1,128,"(32, 32)",183.83646103569316
1,db2,1,0.1,224,"(32, 32)",163.51381348519143
1,db2,1,0.1,320,"(32, 32)",147.44565001209435
1,db2,1,0.1,416,"(32, 32)",130.94589378383134
1,db2,1,0.1,512,"(32, 32)",111.76931027491328
1,db2,1,1.0,128,"(32, 32)",201.570506394932
1,db2,1,1.0,224,"(32, 32)",187.5589760154063
1,db2,1,1.0,320,"(32, 32)",173.524810545136
1,db2,1,1.0,416,"(32, 32)",157.98873476115912
1,db2,1,1.0,512,"(32, 32)",136.65598306688696
1,db2,1,10.0,128,"(32, 32)",209.35112022754342
1,db2,1,10.0,224,"(32, 32)",194.26041260725654
1,db2,1,10.0,320,"(32, 32)",180.14998330087872
1,db2,1,10.0,416,"(32, 32)",164.83845489820123
1,db2,1,10.0,512,"(32, 32)",145.27017489383044
1,db2,2,0.01,128,"(32, 32)",139.02439391880904
1,db2,2,0.01,224,"(32, 32)",114.73496977329708
1,db2,2,0.01,320,"(32, 32)",96.9989413960689
1,db2,2,0.01,416,"(32, 32)",84.58813399298126
1,db2,2,0.01,512,"(32, 32)",72.71437923212325
1,db2,2,0.1,128,"(32, 32)",138.07642220740797
1,db2,2,0.1,224,"(32, 32)",108.14775190058229
1,db2,2,0.1,320,"(32, 32)",82.5879983158589
1,db2,2,0.1,416,"(32, 32)",61.43630020972513
1,db2,2,0.1,512,"(32, 32)",45.91947091199866
1,db2,2,1.0,128,"(32, 32)",178.61340602997623
1,db2,2,1.0,224,"(32, 32)",143.23927107173034
1,db2,2,1.0,320,"(32, 32)",91.36306179561271
1,db2,2,1.0,416,"(32, 32)",58.4189659061607
1,db2,2,1.0,512,"(32, 32)",43.978160119596666
1,db2,2,10.0,128,"(32, 32)",194.5354293582643
1,db2,2,10.0,224,"(32, 32)",159.91604476312145
1,db2,2,10.0,320,"(32, 32)",94.85015700693765
1,db2,2,10.0,416,"(32, 32)",60.04652975252645
1,db2,2,10.0,512,"(32, 32)",46.07274287092787
1,db2,3,0.01,128,"(32, 32)",84.98879937818202
1,db2,3,0.01,224,"(32, 32)",68.03047871535759
1,db2,3,0.01,320,"(32, 32)",57.87996785735719
1,db2,3,0.01,416,"(32, 32)",50.29155151977673
1,db2,3,0.01,512,"(32, 32)",43.95470941198665
