rep,alp,num_cell,error
0,0.01,32,24.949215768479743
0,0.01,56,21.58822927827991
0,0.01,80,19.34356531600422
0,0.01,104,17.20315615506517
0,0.01,128,15.876985801187312
0,0.1,32,20.70604020233216
0,0.1,56,17.38540041743533
0,0.1,80,14.914446930204509
0,0.1,104,13.052446649015296
0,0.1,128,11.780578756055949
0,1.0,32,21.489965980612915
0,1.0,56,17.084689959491886
0,1.0,80,14.329733122891403
0,1.0,104,12.485997711636042
0,1.0,128,10.93379070054169
0,10.0,32,23.218289397691027
0,10.0,56,17.706955955643192
0,10.0,80,14.815122734331322
0,10.0,104,12.775938987189729
0,10.0,128,11.35072805615504
1,0.01,32,24.75772205455434
1,0.01,56,21.572176058692516
1,0.01,80,19.22196553940304
1,0.01,104,17.30119929925041
1,0.01,128,15.826364221572716
1,0.1,32,20.75864919541869
1,0.1,56,17.29876196957261
1,0.1,80,14.888118697089402
1,0.1,104,13.17477989519617
1,0.1,128,11.845228762142597
1,1.0,32,21.860033157616655
1,1.0,56,17.31194659839369
1,1.0,80,14.281108296231816
1,1.0,104,12.399220202137462
1,1.0,128,10.963014673659034
1,10.0,32,23.29102258582181
1,10.0,56,17.94385057273006
1,10.0,80,14.654990591503651
1,10.0,104,12.659467726089837
1,10.0,128,11.331468391312766
2,0.01,32,24.672249016273245
2,0.01,56,21.636474916537694
2,0.01,80,19.206724098081743
2,0.01,104,17.245926085679898
2,0.01,128,15.961792268052083
2,0.1,32,20.588585074202307
2,0.1,56,17.267796168457075
2,0.1,80,14.876386433591096
2,0.1,104,12.987833198333899
2,0.1,128,11.778868092946173
2,1.0,32,21.845316250904926
2,1.0,56,17.178725232579254
2,1.0,80,14.357487368703497
2,1.0,104,12.354115598078778
2,1.0,128,10.80910072474964
2,10.0,32,23.064944998301172
2,10.0,56,17.944734503439324
2,10.0,80,14.599065364028405
2,10.0,104,12.809034818667635
2,10.0,128,11.322122264650016
3,0.01,32,24.845474509599885
3,0.01,56,21.474687446566815
3,0.01,80,19.144268427151765
3,0.01,104,17.348792310561844
3,0.01,128,15.910718968304948
3,0.1,32,20.8313895068918
3,0.1,56,17.281612785628894
3,0.1,80,14.810453120582196
