rep,alp,num_cell,error
4,10.0,26,15.719225047765393
4,10.0,32,13.753723333995625
5,0.01,8,23.855860842937886
5,0.01,14,20.98158492161052
5,0.01,20,18.812610815995512
5,0.01,26,17.1505835786962
5,0.01,32,15.760231691003199
5,0.1,8,20.987515507795138
5,0.1,14,17.78718218542938
5,0.1,20,15.419425607514498
5,0.1,26,13.710982015597251
5,0.1,32,12.338431842401604
5,1.0,8,29.17475478879101
5,1.0,14,21.884230753308707
5,1.0,20,18.191801106609578
5,1.0,26,15.395914878508814
5,1.0,32,13.410812206320806
5,10.0,8,34.24677344946847
5,10.0,14,23.126598653435824
5,10.0,20,18.663096847239565
5,10.0,26,15.878226125117726
5,10.0,32,13.841620770186355
6,0.01,8,23.86665406075825
6,0.01,14,20.945258408348188
6,0.01,20,18.763907399212737
6,0.01,26,17.183598966916406
6,0.01,32,15.675621125054343
6,0.1,8,21.052130345350722
6,0.1,14,17.747148634004596
6,0.1,20,15.318993386646753
6,0.1,26,13.788564665455475
6,0.1,32,12.33873915551155
6,1.0,8,29.2122438418739
6,1.0,14,22.029012017175916
6,1.0,20,18.264632955978108
6,1.0,26,15.492203997643132
6,1.0,32,13.55963976536273
6,10.0,8,33.79332371296999
6,10.0,14,22.95028338620951
6,10.0,20,18.654237469313063
6,10.0,26,15.91857864054007
6,10.0,32,13.752212623820984
7,0.01,8,23.929447343488626
7,0.01,14,20.993134602518346
7,0.01,20,18.797641805100483
7,0.01,26,17.08861993385939
7,0.01,32,15.593627929209703
7,0.1,8,20.992429912886713
7,0.1,14,17.736789784316308
7,0.1,20,15.457292725667791
7,0.1,26,13.691315280323677
7,0.1,32,12.197955063331344
7,1.0,8,29.226252509591347
7,1.0,14,21.682890212476487
7,1.0,20,18.089381084155768
7,1.0,26,15.42809327207088
7,1.0,32,13.576672721079085
7,10.0,8,34.09791753456641
7,10.0,14,23.287375567232264
7,10.0,20,18.703759510109503
7,10.0,26,15.941569208996173
7,10.0,32,13.825832094947334
8,0.01,8,23.7430626625372
8,0.01,14,20.96850040020037
8,0.01,20,18.84493281003533
8,0.01,26,17.123077284641354
8,0.01,32,15.587254947060691
8,0.1,8,20.92240356962773
8,0.1,14,17.8050021268891
8,0.1,20,15.39490306282312
8,0.1,26,13.552850762623533
8,0.1,32,12.20940664388336
8,1.0,8,29.1901989491535
8,1.0,14,21.784774692115374
8,1.0,20,18.095930162499105
8,1.0,26,15.455491551086086
8,1.0,32,13.479894572222094
8,10.0,8,33.88357199006126
8,10.0,14,23.43828302728444
8,10.0,20,18.620027633630098
8,10.0,26,15.884754458106551
8,10.0,32,13.853378908328985
9,0.01,8,23.841299748544564
9,0.01,14,20.969152136867894
9,0.01,20,18.811418470553132
9,0.01,26,17.141758313611685
9,0.01,32,15.747287698354162
9,0.1,8,20.93605870082907
9,0.1,14,17.710678603505844
9,0.1,20,15.420551958311174
9,0.1,26,13.652382449203019
9,0.1,32,12.202699387634308
9,1.0,8,29.321658787869858
9,1.0,14,21.900002017086408
9,1.0,20,18.124333020796392
9,1.0,26,15.556262991728516
9,1.0,32,13.431578427040808
9,10.0,8,33.382098011072486
9,10.0,14,22.874018747097725
9,10.0,20,18.709681790131768
9,10.0,26,15.876989405174442
9,10.0,32,13.943523114802346
