rep,alp,num_cell,filter_dim,error
6,1.0,320,"(32, 32)",13.384682403889101
6,1.0,416,"(32, 32)",11.741198713202174
6,1.0,512,"(32, 32)",10.331416126537906
6,10.0,128,"(32, 32)",20.458215136940844
6,10.0,224,"(32, 32)",16.403377375929573
6,10.0,320,"(32, 32)",13.814464308589775
6,10.0,416,"(32, 32)",12.002781704515009
6,10.0,512,"(32, 32)",10.62482586886262
7,0.01,128,"(32, 32)",25.9562194192083
7,0.01,224,"(32, 32)",22.320833076599055
7,0.01,320,"(32, 32)",19.818404897177196
7,0.01,416,"(32, 32)",17.65933940494361
7,0.01,512,"(32, 32)",16.11748548371833
7,0.1,128,"(32, 32)",23.10635490362712
7,0.1,224,"(32, 32)",19.086494428306302
7,0.1,320,"(32, 32)",16.658107632508568
7,0.1,416,"(32, 32)",14.498594676350923
7,0.1,512,"(32, 32)",13.024638083439779
7,1.0,128,"(32, 32)",19.457444632886553
7,1.0,224,"(32, 32)",15.828542660534092
7,1.0,320,"(32, 32)",13.383433455064608
7,1.0,416,"(32, 32)",11.631406105957653
7,1.0,512,"(32, 32)",10.231087519171712
7,10.0,128,"(32, 32)",20.559560919351686
7,10.0,224,"(32, 32)",16.34211807418594
7,10.0,320,"(32, 32)",13.742596523146492
7,10.0,416,"(32, 32)",11.863746370172915
7,10.0,512,"(32, 32)",10.64925318145615
8,0.01,128,"(32, 32)",25.83336625455994
8,0.01,224,"(32, 32)",22.21462197458865
8,0.01,320,"(32, 32)",19.600121248609792
8,0.01,416,"(32, 32)",17.63458013231024
8,0.01,512,"(32, 32)",16.131266832546125
8,0.1,128,"(32, 32)",23.247990018859525
8,0.1,224,"(32, 32)",19.240534944929184
8,0.1,320,"(32, 32)",16.362891809305502
8,0.1,416,"(32, 32)",14.601647145621428
8,0.1,512,"(32, 32)",13.207554181500653
8,1.0,128,"(32, 32)",19.434785021590777
8,1.0,224,"(32, 32)",15.758223309360602
8,1.0,320,"(32, 32)",13.371372622301847
8,1.0,416,"(32, 32)",11.63766200099338
8,1.0,512,"(32, 32)",10.20055914449554
8,10.0,128,"(32, 32)",20.58496350874225
8,10.0,224,"(32, 32)",16.256831801759926
8,10.0,320,"(32, 32)",13.808933816091923
8,10.0,416,"(32, 32)",11.940933612508282
8,10.0,512,"(32, 32)",10.620804620352049
9,0.01,128,"(32, 32)",25.742258334026218
9,0.01,224,"(32, 32)",22.375676917380318
9,0.01,320,"(32, 32)",19.644528531392734
9,0.01,416,"(32, 32)",17.873084119012393
9,0.01,512,"(32, 32)",16.041341657772783
9,0.1,128,"(32, 32)",23.221839422004397
9,0.1,224,"(32, 32)",19.511045213287304
9,0.1,320,"(32, 32)",16.579214277803878
9,0.1,416,"(32, 32)",14.621769344488639
9,0.1,512,"(32, 32)",13.146270228812241
9,1.0,128,"(32, 32)",19.244677612902755
9,1.0,224,"(32, 32)",15.802336672129107
9,1.0,320,"(32, 32)",13.328119991252356
9,1.0,416,"(32, 32)",11.62910093760233
9,1.0,512,"(32, 32)",10.155788563736365
9,10.0,128,"(32, 32)",20.57507486990265
9,10.0,224,"(32, 32)",16.39062977109827
9,10.0,320,"(32, 32)",13.676268685748862
9,10.0,416,"(32, 32)",11.949836308463487
9,10.0,512,"(32, 32)",10.535370244281026
